ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
1527	"ENSG00000170445.16"	"HARS1"	chr5	-	140677654	140679127	140677654	140677753	140677907	140679127	1527	24	51			148	74	NA	NA	0.19		NA
1528	"ENSG00000170445.16"	"HARS1"	chr5	-	140677654	140679127	140677654	140677753	140679001	140679127	1528	14	0			148	74	NA	NA	1.0		NA
1529	"ENSG00000170445.16"	"HARS1"	chr5	-	140677907	140679127	140677907	140678015	140679001	140679127	1529	42	48			148	74	NA	NA	0.304		NA
1530	"ENSG00000170445.16"	"HARS1"	chr5	-	140677907	140679127	140677907	140678015	140679061	140679127	1530	42	2			148	74	NA	NA	0.913		NA
1531	"ENSG00000161996.19"	"WDR90"	chr16	+	653745	655147	653745	653803	655028	655147	1531	66	8			148	74	NA	NA	0.805		NA
1532	"ENSG00000161996.19"	"WDR90"	chr16	+	655057	655468	655057	655147	655306	655468	1532	20	37			148	74	NA	NA	0.213		NA
1533	"ENSG00000161996.19"	"WDR90"	chr16	+	655772	656537	655772	655885	656301	656537	1533	46	0			148	74	NA	NA	1.0		NA
1534	"ENSG00000161996.19"	"WDR90"	chr16	+	655772	656537	655772	655889	656301	656537	1534	46	0			148	74	NA	NA	1.0		NA
1535	"ENSG00000161996.19"	"WDR90"	chr16	+	666454	666792	666454	666598	666672	666792	1535	15	7			148	74	NA	NA	0.517		NA
1538	"ENSG00000175463.12"	"TBC1D10C"	chr11	+	67409406	67410089	67409406	67409454	67409871	67410089	1538	433	8			148	74	NA	NA	0.964		NA
1551	"ENSG00000237765.8"	"FAM200B"	chr4	+	15686235	15687148	15686235	15686462	15686931	15687148	1551	13	0			148	74	NA	NA	1.0		NA
1552	"ENSG00000237765.8"	"FAM200B"	chr4	+	15686235	15687148	15686235	15686462	15687000	15687148	1552	13	0			148	74	NA	NA	1.0		NA
1554	"ENSG00000161999.13"	"JMJD8"	chr16	-	683321	683598	683321	683441	683529	683598	1554	19	6			148	74	NA	NA	0.613		NA
1555	"ENSG00000161999.13"	"JMJD8"	chr16	-	683684	683909	683684	683781	683860	683909	1555	43	29			148	74	NA	NA	0.426		NA
1556	"ENSG00000161999.13"	"JMJD8"	chr16	-	683684	684155	683684	683781	683909	684155	1556	55	0			148	74	NA	NA	1.0		NA
1557	"ENSG00000161999.13"	"JMJD8"	chr16	-	683860	684155	683860	683909	684065	684155	1557	59	12			148	74	NA	NA	0.711		NA
1559	"ENSG00000239857.7"	"GET4"	chr7	+	893739	893971	893739	893815	893898	893971	1559	316	123			148	74	NA	NA	0.562		NA
1561	"ENSG00000176783.15"	"RUFY1"	chr5	+	179559691	179560198	179559691	179559835	179560024	179560198	1561	40	0			148	74	NA	NA	1.0		NA
1563	"ENSG00000125148.7"	"MT2A"	chr16	+	56608583	56609057	56608583	56608683	56608991	56609057	1563	2	72			148	74	NA	NA	0.014		NA
1565	"ENSG00000130340.17"	"SNX9"	chr6	+	157906127	157909790	157906127	157906212	157909664	157909790	1565	13	9			148	74	NA	NA	0.419		NA
1566	"ENSG00000130340.17"	"SNX9"	chr6	+	157937433	157938747	157937433	157937523	157938632	157938747	1566	19	36			148	74	NA	NA	0.209		NA
1567	"ENSG00000130340.17"	"SNX9"	chr6	+	157938632	157940974	157938632	157938747	157940882	157940974	1567	71	64			148	74	NA	NA	0.357		NA
1568	"ENSG00000130340.17"	"SNX9"	chr6	+	157938632	157940974	157938632	157938747	157940904	157940974	1568	86	0			148	74	NA	NA	1.0		NA
1574	"ENSG00000113163.19"	"CERT1"	chr5	-	75400204	75403058	75400204	75400297	75402971	75403058	1574	0	10			148	74	NA	NA	0.0		NA
1575	"ENSG00000243335.10"	"KCTD7"	chr7	+	66638855	66639228	66638855	66638929	66639127	66639228	1575	43	2			148	74	NA	NA	0.915		NA
1579	"ENSG00000132109.10"	"TRIM21"	chr11	-	4384896	4385853	4384896	4385394	4385677	4385853	1579	27	0			148	74	NA	NA	1.0		NA
1582	"ENSG00000135446.17"	"CDK4"	chr12	-	57751206	57751736	57751206	57751342	57751499	57751736	1582	20	6			148	74	NA	NA	0.625		NA
1586	"ENSG00000180096.13"	"SEPTIN1"	chr16	-	30381126	30381473	30381126	30381244	30381338	30381473	1586	481	19			148	74	NA	NA	0.927		NA
1587	"ENSG00000180096.13"	"SEPTIN1"	chr16	-	30382092	30382365	30382092	30382179	30382274	30382365	1587	62	61			148	74	NA	NA	0.337		NA
1588	"ENSG00000115875.19"	"SRSF7"	chr2	-	38748578	38749705	38748578	38748653	38749528	38749705	1588	22	10			148	74	NA	NA	0.524		NA
1589	"ENSG00000161204.12"	"ABCF3"	chr3	+	184186506	184186875	184186506	184186636	184186795	184186875	1589	109	4			148	74	NA	NA	0.932		NA
1590	"ENSG00000161204.12"	"ABCF3"	chr3	+	184186506	184186875	184186506	184186654	184186795	184186875	1590	111	27			148	74	NA	NA	0.673		NA
1591	"ENSG00000161204.12"	"ABCF3"	chr3	+	184187396	184187761	184187396	184187443	184187663	184187761	1591	45	6			148	74	NA	NA	0.789		NA
1592	"ENSG00000161204.12"	"ABCF3"	chr3	+	184187663	184187983	184187663	184187761	184187860	184187983	1592	47	20			148	74	NA	NA	0.54		NA
1593	"ENSG00000161204.12"	"ABCF3"	chr3	+	184189087	184189277	184189087	184189144	184189254	184189277	1593	48	64			148	74	NA	NA	0.273		NA
1594	"ENSG00000161204.12"	"ABCF3"	chr3	+	184189254	184189443	184189254	184189277	184189387	184189443	1594	25	58			148	74	NA	NA	0.177		NA
1595	"ENSG00000161204.12"	"ABCF3"	chr3	+	184189387	184189757	184189387	184189443	184189556	184189757	1595	27	60			148	74	NA	NA	0.184		NA
1596	"ENSG00000161204.12"	"ABCF3"	chr3	+	184192600	184192896	184192600	184192689	184192804	184192896	1596	26	85			148	74	NA	NA	0.133		NA
1602	"ENSG00000171863.15"	"RPS7"	chr2	+	3575324	3575684	3575324	3575448	3575591	3575684	1602	41	14			148	74	NA	NA	0.594		NA
1603	"ENSG00000171863.15"	"RPS7"	chr2	+	3575357	3575684	3575357	3575448	3575600	3575684	1603	91	7			148	74	NA	NA	0.867		NA
1605	"ENSG00000225138.8"	"SLC9A3-AS1"	chr5	+	479781	480216	479781	479997	480067	480216	1605	61	0			144	74	NA	NA	1.0		NA
1608	"ENSG00000157601.15"	"MX1"	chr21	+	41441715	41443866	41441715	41441914	41443787	41443866	1608	21	108			148	74	NA	NA	0.089		NA
1609	"ENSG00000157601.15"	"MX1"	chr21	+	41445999	41449295	41445999	41446141	41449136	41449295	1609	13	4			148	74	NA	NA	0.619		NA
1615	"ENSG00000204344.16"	"STK19"	chr6	+	31979413	31980548	31979413	31979553	31980450	31980548	1615	42	14			148	74	NA	NA	0.6		NA
1618	"ENSG00000160818.17"	"GPATCH4"	chr1	-	156596080	156596478	156596080	156596131	156596386	156596478	1618	13	13			148	74	NA	NA	0.333		NA
1619	"ENSG00000160818.17"	"GPATCH4"	chr1	-	156596080	156596478	156596080	156596248	156596386	156596478	1619	18	0			148	74	NA	NA	1.0		NA
1630	"ENSG00000163913.14"	"IFT122"	chr3	+	129476314	129476801	129476314	129476372	129476662	129476801	1630	12	0			148	74	NA	NA	1.0		NA
1631	"ENSG00000163913.14"	"IFT122"	chr3	+	129476314	129476801	129476314	129476506	129476662	129476801	1631	5	5			148	74	NA	NA	0.333		NA
1633	"ENSG00000163913.14"	"IFT122"	chr3	+	129514388	129515599	129514388	129514554	129515399	129515599	1633	11	0			148	74	NA	NA	1.0		NA
1635	"ENSG00000163913.14"	"IFT122"	chr3	+	129514388	129515599	129514388	129514554	129515487	129515599	1635	7	6			148	74	NA	NA	0.368		NA
1637	"ENSG00000163913.14"	"IFT122"	chr3	+	129519567	129520333	129519567	129519732	129520175	129520333	1637	2	10			148	74	NA	NA	0.091		NA
1638	"ENSG00000112514.18"	"CUTA"	chr6	-	33416549	33416776	33416549	33416660	33416748	33416776	1638	55	6			148	74	NA	NA	0.821		NA
1639	"ENSG00000112514.18"	"CUTA"	chr6	-	33417096	33417310	33417096	33417142	33417246	33417310	1639	47	0			148	74	NA	NA	1.0		NA
1640	"ENSG00000112514.18"	"CUTA"	chr6	-	33417096	33417310	33417096	33417142	33417250	33417310	1640	47	37			148	74	NA	NA	0.388		NA
1653	"ENSG00000166411.14"	"IDH3A"	chr15	+	78156907	78157631	78156907	78157162	78157547	78157631	1653	10	11			148	74	NA	NA	0.313		NA
1654	"ENSG00000166411.14"	"IDH3A"	chr15	+	78156907	78157631	78156907	78157162	78157572	78157631	1654	17	0			148	74	NA	NA	1.0		NA
1657	"ENSG00000158517.16"	"NCF1"	chr7	+	74782938	74783632	74782938	74783061	74783524	74783632	1657	16	0			148	74	NA	NA	1.0		NA
1659	"ENSG00000106397.12"	"PLOD3"	chr7	-	101211845	101212374	101211845	101211950	101212252	101212374	1659	1	9			148	74	NA	NA	0.053		NA
1660	"ENSG00000106397.12"	"PLOD3"	chr7	-	101212841	101213204	101212841	101212943	101213106	101213204	1660	0	14			148	74	NA	NA	0.0		NA
1661	"ENSG00000158092.7"	"NCK1"	chr3	+	136945582	136946295	136945582	136945752	136946151	136946295	1661	55	0			148	74	NA	NA	1.0		NA
1669	"ENSG00000187838.17"	"PLSCR3"	chr17	-	7393143	7393509	7393143	7393364	7393466	7393509	1669	49	49			148	74	NA	NA	0.333		NA
1670	"ENSG00000187838.17"	"PLSCR3"	chr17	-	7393600	7394159	7393600	7393836	7394103	7394159	1670	35	22			148	74	NA	NA	0.443		NA
1671	"ENSG00000185963.14"	"BICD2"	chr9	-	92711362	92715463	92711362	92713461	92715252	92715463	1671	23	3			148	74	NA	NA	0.793		NA
1672	"ENSG00000171503.13"	"ETFDH"	chr4	+	158680123	158681614	158680123	158680182	158680466	158681614	1672	10	0			148	74	NA	NA	1.0		NA
1678	"ENSG00000241945.8"	"PWP2"	chr21	+	44120951	44122357	44120951	44121102	44122176	44122357	1678	0	17			148	74	NA	NA	0.0		NA
1679	"ENSG00000241945.8"	"PWP2"	chr21	+	44124579	44126119	44124579	44124727	44126010	44126119	1679	1	21			148	74	NA	NA	0.023		NA
1680	"ENSG00000122877.18"	"EGR2"	chr10	-	62815860	62816366	62815860	62816069	62816252	62816366	1680	44	0			148	74	NA	NA	1.0		NA
1683	"ENSG00000143862.8"	"ARL8A"	chr1	-	202135458	202135800	202135458	202135526	202135706	202135800	1683	23	76			148	74	NA	NA	0.131		NA
1684	"ENSG00000107175.12"	"CREB3"	chr9	+	35732995	35733282	35732995	35733143	35733214	35733282	1684	9	24			145	74	NA	NA	0.161		NA
1693	"ENSG00000138688.17"	"KIAA1109"	chr4	+	122275971	122279981	122275971	122276022	122279774	122279981	1693	3	16			148	74	NA	NA	0.086		NA
1694	"ENSG00000138688.17"	"KIAA1109"	chr4	+	122348566	122349315	122348566	122348717	122349157	122349315	1694	0	30			148	74	NA	NA	0.0		NA
1695	"ENSG00000138688.17"	"KIAA1109"	chr4	+	122352903	122354017	122352903	122353155	122353813	122354017	1695	0	10			148	74	NA	NA	0.0		NA
1696	"ENSG00000138688.17"	"KIAA1109"	chr4	+	122352903	122355990	122352903	122354017	122355795	122355990	1696	0	12			148	74	NA	NA	0.0		NA
1697	"ENSG00000138688.17"	"KIAA1109"	chr4	+	122356620	122359722	122356620	122356755	122359556	122359722	1697	0	19			148	74	NA	NA	0.0		NA
1698	"ENSG00000164111.15"	"ANXA5"	chr4	-	121696580	121696975	121696580	121696624	121696862	121696975	1698	11	36			148	74	NA	NA	0.133		NA
1699	"ENSG00000093072.18"	"ADA2"	chr22	-	17189941	17191810	17189941	17190032	17191682	17191810	1699	3	27			148	74	NA	NA	0.053		NA
1703	"ENSG00000140688.17"	"RUSF1"	chr16	-	31508073	31508384	31508073	31508133	31508268	31508384	1703	143	2			148	74	NA	NA	0.973		NA
1704	"ENSG00000169228.14"	"RAB24"	chr5	-	177301924	177302496	177301924	177301987	177302127	177302496	1704	9	30			148	74	NA	NA	0.13		NA
1705	"ENSG00000169228.14"	"RAB24"	chr5	-	177302127	177302496	177302127	177302178	177302396	177302496	1705	24	10			148	74	NA	NA	0.545		NA
1713	"ENSG00000174720.17"	"LARP7"	chr4	+	112646790	112647127	112646790	112646955	112647033	112647127	1713	8	12			148	74	NA	NA	0.25		NA
1718	"ENSG00000108439.11"	"PNPO"	chr17	+	47944615	47945612	47944615	47944715	47945558	47945612	1718	0	14			148	74	NA	NA	0.0		NA
1720	"ENSG00000108439.11"	"PNPO"	chr17	+	47944615	47946393	47944615	47944715	47946322	47946393	1720	2	8			148	74	NA	NA	0.111		NA
1733	"ENSG00000164039.15"	"BDH2"	chr4	-	103085348	103086540	103085348	103085462	103086479	103086540	1733	17	3			148	74	NA	NA	0.739		NA
1736	"ENSG00000074582.15"	"BCS1L"	chr2	+	218662196	218662679	218662196	218662260	218662509	218662679	1736	18	6			148	74	NA	NA	0.6		NA
1737	"ENSG00000074582.15"	"BCS1L"	chr2	+	218662196	218662679	218662196	218662260	218662514	218662679	1737	20	0			148	74	NA	NA	1.0		NA
1740	"ENSG00000147130.14"	"ZMYM3"	chrX	-	71247344	71247906	71247344	71247510	71247733	71247906	1740	1	22			148	74	NA	NA	0.022		NA
1741	"ENSG00000183426.17"	"NPIPA1"	chr16	+	14935159	14935397	14935159	14935276	14935344	14935397	1741	86	1			142	74	NA	NA	0.978		NA
1743	"ENSG00000087088.21"	"BAX"	chr19	+	48955547	48955833	48955547	48955599	48955686	48955833	1743	16	41			148	74	NA	NA	0.163		NA
1744	"ENSG00000087088.21"	"BAX"	chr19	+	48960809	48961798	48960809	48960914	48961531	48961798	1744	74	6			148	74	NA	NA	0.86		NA
1746	"ENSG00000132604.11"	"TERF2"	chr16	-	69368375	69368595	69368375	69368482	69368586	69368595	1746	12	0			148	74	NA	NA	1.0		NA
1751	"ENSG00000077097.16"	"TOP2B"	chr3	-	25664228	25664907	25664228	25664340	25664875	25664907	1751	182	2			148	74	NA	NA	0.978		NA
1755	"ENSG00000197694.18"	"SPTAN1"	chr9	+	128598962	128600115	128598962	128598986	128600079	128600115	1755	39	40			148	74	NA	NA	0.328		NA
1756	"ENSG00000178814.17"	"OPLAH"	chr8	-	144052982	144053393	144052982	144053129	144053208	144053393	1756	4	6			148	74	NA	NA	0.25		NA
1758	"ENSG00000138760.11"	"SCARB2"	chr4	-	76163224	76166301	76163224	76163383	76166249	76166301	1758	2	9			148	74	NA	NA	0.1		NA
1762	"ENSG00000138757.15"	"G3BP2"	chr4	-	75646337	75647157	75646337	75646456	75647028	75647157	1762	1	149			148	74	NA	NA	0.003		NA
1763	"ENSG00000138757.15"	"G3BP2"	chr4	-	75653982	75655246	75653982	75654081	75655065	75655246	1763	12	0			148	74	NA	NA	1.0		NA
1766	"ENSG00000175054.16"	"ATR"	chr3	-	142457603	142459111	142457603	142457755	142458957	142459111	1766	1	14			148	74	NA	NA	0.034		NA
1768	"ENSG00000175054.16"	"ATR"	chr3	-	142467933	142469569	142467933	142468068	142469336	142469569	1768	0	11			148	74	NA	NA	0.0		NA
1770	"ENSG00000081041.9"	"CXCL2"	chr4	-	74098798	74099195	74098798	74098922	74099020	74099195	1770	22	134			148	74	NA	NA	0.076		NA
1772	"ENSG00000163734.4"	"CXCL3"	chr4	-	74038289	74038689	74038289	74038413	74038511	74038689	1772	5	49			148	74	NA	NA	0.049		NA
1773	"ENSG00000174915.12"	"PTDSS2"	chr11	+	490419	491399	490419	490642	491120	491399	1773	39	0			148	74	NA	NA	1.0		NA
1780	"ENSG00000070610.14"	"GBA2"	chr9	-	35736866	35737939	35736866	35737604	35737747	35737939	1780	22	0			148	74	NA	NA	1.0		NA
1781	"ENSG00000090097.22"	"PCBP4"	chr3	-	51959894	51960320	51959894	51960023	51960188	51960320	1781	8	35			148	74	NA	NA	0.103		NA
1782	"ENSG00000090097.22"	"PCBP4"	chr3	-	51960525	51960898	51960525	51960637	51960865	51960898	1782	17	7			148	74	NA	NA	0.548		NA
1783	"ENSG00000090097.22"	"PCBP4"	chr3	-	51960525	51960898	51960525	51960642	51960865	51960898	1783	17	20			148	74	NA	NA	0.298		NA
1784	"ENSG00000158863.22"	"FHIP2B"	chr8	+	22101707	22102315	22101707	22101851	22102174	22102315	1784	12	17			148	74	NA	NA	0.261		NA
1790	"ENSG00000103423.14"	"DNAJA3"	chr16	+	4442267	4443164	4442267	4442420	4443016	4443164	1790	9	12			148	74	NA	NA	0.273		NA
1791	"ENSG00000174886.14"	"NDUFA11"	chr19	-	5894674	5896575	5894674	5894854	5896452	5896575	1791	52	22			148	74	NA	NA	0.542		NA
1794	"ENSG00000140474.14"	"ULK3"	chr15	-	74840233	74840641	74840233	74840316	74840497	74840641	1794	176	0			148	74	NA	NA	1.0		NA
1795	"ENSG00000140474.14"	"ULK3"	chr15	-	74842074	74842420	74842074	74842118	74842279	74842420	1795	77	0			148	74	NA	NA	1.0		NA
1796	"ENSG00000140474.14"	"ULK3"	chr15	-	74842074	74842420	74842074	74842195	74842279	74842420	1796	60	8			148	74	NA	NA	0.789		NA
1798	"ENSG00000140474.14"	"ULK3"	chr15	-	74842279	74842676	74842279	74842420	74842534	74842676	1798	8	2			148	74	NA	NA	0.667		NA
1802	"ENSG00000204209.13"	"DAXX"	chr6	-	33318996	33319219	33318996	33319049	33319201	33319219	1802	57	0			148	74	NA	NA	1.0		NA
1803	"ENSG00000100241.22"	"SBF1"	chr22	-	50446805	50447453	50446805	50447201	50447321	50447453	1803	210	4			148	74	NA	NA	0.963		NA
1804	"ENSG00000100241.22"	"SBF1"	chr22	-	50446805	50447453	50446805	50447240	50447321	50447453	1804	70	213			148	74	NA	NA	0.141		NA
1805	"ENSG00000100241.22"	"SBF1"	chr22	-	50446805	50447609	50446805	50447453	50447521	50447609	1805	73	170			142	74	NA	NA	0.183		NA
1806	"ENSG00000100241.22"	"SBF1"	chr22	-	50447321	50447609	50447321	50447422	50447521	50447609	1806	124	5			148	74	NA	NA	0.925		NA
1807	"ENSG00000100241.22"	"SBF1"	chr22	-	50447521	50448444	50447521	50447609	50448232	50448444	1807	79	116			148	74	NA	NA	0.254		NA
1808	"ENSG00000100241.22"	"SBF1"	chr22	-	50448232	50448650	50448232	50448444	50448526	50448650	1808	63	3			148	74	NA	NA	0.913		NA
1809	"ENSG00000100241.22"	"SBF1"	chr22	-	50448232	50448650	50448232	50448375	50448542	50448650	1809	260	0			148	74	NA	NA	1.0		NA
1810	"ENSG00000100241.22"	"SBF1"	chr22	-	50448232	50448650	50448232	50448433	50448542	50448650	1810	107	22			148	74	NA	NA	0.709		NA
1811	"ENSG00000100241.22"	"SBF1"	chr22	-	50448232	50448650	50448232	50448444	50448542	50448650	1811	70	258			148	74	NA	NA	0.119		NA
1812	"ENSG00000100241.22"	"SBF1"	chr22	-	50448232	50448650	50448232	50448444	50448544	50448650	1812	77	3			148	74	NA	NA	0.928		NA
1813	"ENSG00000100241.22"	"SBF1"	chr22	-	50454511	50454944	50454511	50454706	50454813	50454944	1813	133	4			148	74	NA	NA	0.943		NA
1814	"ENSG00000100241.22"	"SBF1"	chr22	-	50454511	50454944	50454511	50454725	50454813	50454944	1814	73	11			148	74	NA	NA	0.768		NA
1815	"ENSG00000100241.22"	"SBF1"	chr22	-	50454511	50454944	50454511	50454742	50454813	50454944	1815	41	304			145	74	NA	NA	0.064		NA
1816	"ENSG00000100241.22"	"SBF1"	chr22	-	50454813	50455142	50454813	50454927	50455015	50455142	1816	94	1			148	74	NA	NA	0.979		NA
1817	"ENSG00000100241.22"	"SBF1"	chr22	-	50454813	50455142	50454813	50454944	50455015	50455142	1817	65	87			145	74	NA	NA	0.276		NA
1818	"ENSG00000100241.22"	"SBF1"	chr22	-	50454813	50455409	50454813	50455142	50455223	50455409	1818	144	143			148	74	NA	NA	0.335		NA
1819	"ENSG00000100241.22"	"SBF1"	chr22	-	50455015	50455409	50455015	50455130	50455223	50455409	1819	159	2			148	74	NA	NA	0.975		NA
1820	"ENSG00000100241.22"	"SBF1"	chr22	-	50455480	50456395	50455480	50455582	50456215	50456395	1820	156	222			148	74	NA	NA	0.26		NA
1821	"ENSG00000100241.22"	"SBF1"	chr22	-	50456491	50457111	50456491	50456668	50457033	50457111	1821	81	1			148	74	NA	NA	0.976		NA
1822	"ENSG00000100241.22"	"SBF1"	chr22	-	50456491	50457111	50456491	50456673	50457033	50457111	1822	73	37			148	74	NA	NA	0.497		NA
1823	"ENSG00000100241.22"	"SBF1"	chr22	-	50456491	50459392	50456491	50456673	50459254	50459392	1823	97	57			148	74	NA	NA	0.46		NA
1824	"ENSG00000100241.22"	"SBF1"	chr22	-	50456491	50459392	50456491	50457111	50459254	50459392	1824	229	38			148	74	NA	NA	0.751		NA
1825	"ENSG00000100241.22"	"SBF1"	chr22	-	50459469	50460159	50459469	50459666	50459951	50460159	1825	493	68			148	74	NA	NA	0.784		NA
1826	"ENSG00000100241.22"	"SBF1"	chr22	-	50459469	50460159	50459469	50459666	50459969	50460159	1826	451	0			148	74	NA	NA	1.0		NA
1827	"ENSG00000100241.22"	"SBF1"	chr22	-	50459254	50460408	50459254	50459410	50460271	50460408	1827	92	2			148	74	NA	NA	0.958		NA
1828	"ENSG00000100241.22"	"SBF1"	chr22	-	50460533	50461286	50460533	50460685	50461158	50461286	1828	60	7			148	74	NA	NA	0.811		NA
1829	"ENSG00000100241.22"	"SBF1"	chr22	-	50460533	50461286	50460533	50460712	50461158	50461286	1829	18	211			148	74	NA	NA	0.041		NA
1830	"ENSG00000100241.22"	"SBF1"	chr22	-	50461795	50462119	50461795	50461869	50461946	50462119	1830	66	340			148	74	NA	NA	0.088		NA
1831	"ENSG00000100241.22"	"SBF1"	chr22	-	50461795	50462119	50461795	50461869	50462007	50462119	1831	334	0			148	74	NA	NA	1.0		NA
1832	"ENSG00000100241.22"	"SBF1"	chr22	-	50463282	50464441	50463282	50463432	50464328	50464441	1832	17	273			148	74	NA	NA	0.03		NA
1833	"ENSG00000100241.22"	"SBF1"	chr22	-	50465960	50466258	50465960	50465998	50466149	50466258	1833	330	0			148	74	NA	NA	1.0		NA
1834	"ENSG00000100241.22"	"SBF1"	chr22	-	50465960	50466258	50465960	50466043	50466149	50466258	1834	167	7			148	74	NA	NA	0.923		NA
1835	"ENSG00000100241.22"	"SBF1"	chr22	-	50465960	50466258	50465960	50466074	50466149	50466258	1835	96	336			148	74	NA	NA	0.125		NA
1836	"ENSG00000100241.22"	"SBF1"	chr22	-	50467337	50467693	50467337	50467443	50467531	50467693	1836	131	25			148	74	NA	NA	0.724		NA
1837	"ENSG00000100241.22"	"SBF1"	chr22	-	50467337	50467693	50467337	50467448	50467531	50467693	1837	101	319			148	74	NA	NA	0.137		NA
1838	"ENSG00000100241.22"	"SBF1"	chr22	-	50467337	50467693	50467337	50467448	50467540	50467693	1838	130	14			148	74	NA	NA	0.823		NA
1839	"ENSG00000100241.22"	"SBF1"	chr22	-	50467531	50467923	50467531	50467611	50467785	50467923	1839	473	23			148	74	NA	NA	0.911		NA
1840	"ENSG00000100241.22"	"SBF1"	chr22	-	50467531	50467923	50467531	50467690	50467785	50467923	1840	79	222			148	74	NA	NA	0.151		NA
1841	"ENSG00000100241.22"	"SBF1"	chr22	-	50467531	50467923	50467531	50467693	50467785	50467923	1841	78	95			148	74	NA	NA	0.291		NA
1842	"ENSG00000179115.11"	"FARSA"	chr19	-	12924638	12925003	12924638	12924807	12924903	12925003	1842	14	6			148	74	NA	NA	0.538		NA
1843	"ENSG00000179115.11"	"FARSA"	chr19	-	12930428	12930749	12930428	12930527	12930611	12930749	1843	31	74			148	74	NA	NA	0.173		NA
1845	"ENSG00000177239.16"	"MAN1B1"	chr9	+	137099695	137101153	137099695	137099881	137101004	137101153	1845	59	63			148	74	NA	NA	0.319		NA
1846	"ENSG00000177239.16"	"MAN1B1"	chr9	+	137101483	137105916	137101483	137101672	137105607	137105916	1846	96	0			148	74	NA	NA	1.0		NA
1847	"ENSG00000177239.16"	"MAN1B1"	chr9	+	137101483	137105916	137101483	137101672	137105829	137105916	1847	86	0			148	74	NA	NA	1.0		NA
1848	"ENSG00000177239.16"	"MAN1B1"	chr9	+	137101483	137106315	137101483	137101672	137106124	137106315	1848	62	16			148	74	NA	NA	0.66		NA
1849	"ENSG00000177239.16"	"MAN1B1"	chr9	+	137101483	137106315	137101483	137105916	137106124	137106315	1849	80	16			148	74	NA	NA	0.714		NA
1850	"ENSG00000177239.16"	"MAN1B1"	chr9	+	137101483	137106315	137101483	137101672	137106127	137106315	1850	61	0			148	74	NA	NA	1.0		NA
1851	"ENSG00000177239.16"	"MAN1B1"	chr9	+	137106124	137106809	137106124	137106315	137106688	137106809	1851	32	64			148	74	NA	NA	0.2		NA
1852	"ENSG00000177239.16"	"MAN1B1"	chr9	+	137107249	137107662	137107249	137107447	137107530	137107662	1852	26	78			148	74	NA	NA	0.143		NA
1853	"ENSG00000177239.16"	"MAN1B1"	chr9	+	137107249	137107662	137107249	137107447	137107534	137107662	1853	29	0			148	74	NA	NA	1.0		NA
1854	"ENSG00000177239.16"	"MAN1B1"	chr9	+	137107249	137107662	137107249	137107447	137107537	137107662	1854	27	0			148	74	NA	NA	1.0		NA
1855	"ENSG00000177239.16"	"MAN1B1"	chr9	+	137107249	137107662	137107249	137107447	137107541	137107662	1855	29	2			148	74	NA	NA	0.879		NA
1856	"ENSG00000177239.16"	"MAN1B1"	chr9	+	137107530	137109180	137107530	137107662	137108387	137109180	1856	33	23			148	74	NA	NA	0.418		NA
1860	"ENSG00000198736.13"	"MSRB1"	chr16	-	1940777	1941405	1940777	1940892	1941256	1941405	1860	0	12			148	74	NA	NA	0.0		NA
1863	"ENSG00000109171.15"	"SLAIN2"	chr4	+	48382567	48382927	48382567	48382639	48382727	48382927	1863	63	1			148	74	NA	NA	0.969		NA
1864	"ENSG00000205542.11"	"TMSB4X"	chrX	+	12975109	12976361	12975109	12975168	12976245	12976361	1864	173	2706			148	74	NA	NA	0.031		NA
1865	"ENSG00000197170.10"	"PSMD12"	chr17	-	67357302	67357578	67357302	67357431	67357518	67357578	1865	7	26			148	74	NA	NA	0.119		NA
1867	"ENSG00000142330.20"	"CAPN10"	chr2	+	240595933	240596521	240595933	240596152	240596318	240596521	1867	75	3			148	74	NA	NA	0.926		NA
1870	"ENSG00000157796.18"	"WDR19"	chr4	+	39272979	39274958	39272979	39273061	39274807	39274958	1870	14	0			148	74	NA	NA	1.0		NA
1879	"ENSG00000115268.10"	"RPS15"	chr19	+	1438806	1440253	1438806	1438892	1439960	1440253	1879	47	0			148	74	NA	NA	1.0		NA
1880	"ENSG00000115268.10"	"RPS15"	chr19	+	1438806	1440253	1438806	1438892	1439967	1440253	1880	48	0			148	74	NA	NA	1.0		NA
1881	"ENSG00000115268.10"	"RPS15"	chr19	+	1438806	1440253	1438806	1438892	1440018	1440253	1881	44	2111			148	74	NA	NA	0.01		NA
1882	"ENSG00000115268.10"	"RPS15"	chr19	+	1438806	1440253	1438806	1438892	1440025	1440253	1882	156	11			148	74	NA	NA	0.876		NA
1883	"ENSG00000115268.10"	"RPS15"	chr19	+	1440018	1440494	1440018	1440253	1440348	1440494	1883	54	1421			148	74	NA	NA	0.019		NA
1893	"ENSG00000137221.14"	"TJAP1"	chr6	+	43500743	43501687	43500743	43500772	43501525	43501687	1893	32	51			148	74	NA	NA	0.239		NA
1894	"ENSG00000137221.14"	"TJAP1"	chr6	+	43502587	43503508	43502587	43502617	43503400	43503508	1894	19	6			148	74	NA	NA	0.613		NA
