ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
1350	"ENSG00000137275.16"	"RIPK1"	chr6	+	3082546	3082660	3083084	3083313	3080978	3081116	3085258	3085408	1350	0	33			148	148	NA	NA	0.0		NA
1351	"ENSG00000137275.16"	"RIPK1"	chr6	+	3082546	3083313	3085258	3085408	3080978	3081116	3089580	3089657	1351	4	29			148	148	NA	NA	0.121		NA
1352	"ENSG00000137275.16"	"RIPK1"	chr6	+	3083084	3083313	3085258	3085408	3080978	3081116	3089580	3089657	1352	25	29			148	148	NA	NA	0.463		NA
1353	"ENSG00000137275.16"	"RIPK1"	chr6	+	3083084	3083313	3085258	3085408	3082546	3082660	3089580	3089657	1353	4	29			148	148	NA	NA	0.121		NA
1354	"ENSG00000137275.16"	"RIPK1"	chr6	+	3085258	3085408	3089580	3089657	3082546	3083313	3104224	3104315	1354	20	24			148	148	NA	NA	0.455		NA
1355	"ENSG00000137996.13"	"RTCA"	chr1	+	100267165	100267245	100267499	100267538	100266523	100266624	100268151	100268295	1355	10	23			148	113	NA	NA	0.249		NA
1356	"ENSG00000081237.20"	"PTPRC"	chr1	+	198694017	198694140	198696711	198696909	198692346	198692373	198699563	198699704	1356	0	85			148	148	NA	NA	0.0		NA
1357	"ENSG00000206190.13"	"ATP10A"	chr15	-	25727159	25727266	25736055	25736141	25725950	25726082	25781018	25781223	1357	15	9			148	148	NA	NA	0.625		NA
1358	"ENSG00000104863.12"	"LIN7B"	chr19	+	49115259	49115331	49116262	49116472	49114848	49114967	49117854	49118018	1358	3	8			146	148	NA	NA	0.275		NA
1359	"ENSG00000234741.9"	"GAS5"	chr1	-	173864483	173864506	173864674	173864704	173864256	173864304	173865228	173865282	1359	138	59			104	97	NA	NA	0.686		NA
1360	"ENSG00000234741.9"	"GAS5"	chr1	-	173864674	173864704	173865228	173865282	173864256	173864304	173865509	173865547	1360	58	16			128	104	NA	NA	0.747		NA
1361	"ENSG00000234741.9"	"GAS5"	chr1	-	173864674	173864704	173865228	173865282	173864483	173864506	173865470	173865547	1361	137	34			128	104	NA	NA	0.766		NA
1362	"ENSG00000234741.9"	"GAS5"	chr1	-	173864674	173864704	173865228	173865282	173864483	173864506	173865509	173865547	1362	58	26			128	104	NA	NA	0.644		NA
1363	"ENSG00000234741.9"	"GAS5"	chr1	-	173865228	173865282	173865470	173865547	173864674	173864704	173865856	173865894	1363	220	190			148	128	NA	NA	0.5		NA
1364	"ENSG00000234741.9"	"GAS5"	chr1	-	173865228	173865282	173865509	173865547	173864674	173864704	173865856	173865894	1364	150	190			112	128	NA	NA	0.474		NA
1365	"ENSG00000234741.9"	"GAS5"	chr1	-	173865470	173865547	173866527	173866567	173865228	173865282	173866760	173866796	1365	77	151			114	148	NA	NA	0.398		NA
1366	"ENSG00000234741.9"	"GAS5"	chr1	-	173866176	173866206	173866760	173866796	173865856	173865894	173866990	173867043	1366	121	138			110	104	NA	NA	0.453		NA
1386	"ENSG00000143458.12"	"GABPB2"	chr1	+	151088469	151088517	151090405	151090573	151088189	151088297	151093191	151093386	1386	3	8			122	148	NA	NA	0.313		NA
1387	"ENSG00000115825.11"	"PRKD3"	chr2	-	37260222	37260384	37267429	37267536	37259582	37259681	37269614	37269687	1387	13	21			148	148	NA	NA	0.382		NA
1388	"ENSG00000163719.20"	"MTMR14"	chr3	+	9653620	9653769	9662266	9662375	9649432	9649742	9668718	9668794	1388	60	77			148	148	NA	NA	0.438		NA
1389	"ENSG00000163719.20"	"MTMR14"	chr3	+	9662266	9662285	9668718	9668794	9653620	9653769	9669431	9669492	1389	25	89			93	148	NA	NA	0.309		NA
1390	"ENSG00000163719.20"	"MTMR14"	chr3	+	9662266	9662375	9668718	9668794	9653620	9653769	9669431	9669492	1390	96	89			148	148	NA	NA	0.519		NA
1391	"ENSG00000013810.21"	"TACC3"	chr4	+	1727707	1728787	1730886	1730962	1723727	1723870	1731171	1731301	1391	49	64			148	148	NA	NA	0.434		NA
1393	"ENSG00000143797.12"	"MBOAT2"	chr2	-	8862270	8862322	8862589	8862722	8860612	8860764	8864169	8864234	1393	3	12			148	126	NA	NA	0.175		NA
1395	"ENSG00000127914.19"	"AKAP9"	chr7	+	92102593	92102826	92107292	92107422	92100855	92101056	92108493	92108633	1395	40	3			148	148	NA	NA	0.93		NA
1396	"ENSG00000093183.14"	"SEC22C"	chr3	-	42563764	42563880	42566743	42566836	42563522	42563686	42568864	42569073	1396	3	21			148	148	NA	NA	0.125		NA
1397	"ENSG00000093183.14"	"SEC22C"	chr3	-	42563764	42563980	42566743	42566836	42563522	42563686	42568864	42569073	1397	3	21			148	148	NA	NA	0.125		NA
1399	"ENSG00000144524.18"	"COPS7B"	chr2	+	231791732	231791808	231794262	231794351	231788554	231788732	231796105	231796308	1399	0	10			148	148	NA	NA	0.0		NA
1406	"ENSG00000111554.15"	"MDM1"	chr12	-	68325440	68325575	68326656	68327021	68323072	68323240	68331106	68331221	1406	14	0			148	148	NA	NA	1.0		NA
1407	"ENSG00000112851.15"	"ERBIN"	chr5	+	66068876	66069020	66072168	66072291	66053405	66054951	66075023	66075230	1407	6	5			148	148	NA	NA	0.545		NA
1410	"ENSG00000099991.18"	"CABIN1"	chr22	+	24050824	24050974	24054872	24055159	24049090	24049220	24056191	24056360	1410	196	43			148	148	NA	NA	0.82		NA
1418	"ENSG00000009307.17"	"CSDE1"	chr1	-	114723882	114724002	114725220	114725333	114719578	114720717	114726210	114726386	1418	167	455			148	148	NA	NA	0.268		NA
1419	"ENSG00000009307.17"	"CSDE1"	chr1	-	114725220	114725333	114726210	114726386	114723882	114724002	114726982	114727090	1419	149	427			148	148	NA	NA	0.259		NA
1423	"ENSG00000164548.12"	"TRA2A"	chr7	-	23522131	23522432	23531180	23531270	23521706	23521840	23531788	23532041	1423	33	25			148	148	NA	NA	0.569		NA
1425	"ENSG00000143811.20"	"PYCR2"	chr1	-	225921551	225921644	225921857	225922079	225921207	225921371	225922203	225922383	1425	19	10			148	148	NA	NA	0.655		NA
1427	"ENSG00000168769.14"	"TET2"	chr4	+	105233896	105237351	105241338	105241429	105190359	105190505	105242833	105242927	1427	17	6			148	148	NA	NA	0.739		NA
1432	"ENSG00000148356.15"	"LRSAM1"	chr9	+	127454997	127455054	127455575	127455620	127454495	127454599	127457315	127457393	1432	11	23			131	119	NA	NA	0.303		NA
1433	"ENSG00000148356.15"	"LRSAM1"	chr9	+	127493750	127494081	127495319	127495414	127492801	127492897	127495963	127496095	1433	2	24			148	148	NA	NA	0.077		NA
1434	"ENSG00000148356.15"	"LRSAM1"	chr9	+	127493750	127494081	127495319	127495418	127492801	127492897	127495963	127496095	1434	2	32			148	148	NA	NA	0.059		NA
1435	"ENSG00000132676.16"	"DAP3"	chr1	+	155717005	155717128	155721516	155721618	155709772	155709824	155725381	155725490	1435	16	21			148	148	NA	NA	0.432		NA
1436	"ENSG00000132676.16"	"DAP3"	chr1	+	155731943	155732033	155736945	155737063	155731355	155731415	155738156	155738529	1436	108	35			148	148	NA	NA	0.755		NA
1437	"ENSG00000119688.21"	"ABCD4"	chr14	-	74293153	74293248	74295147	74295198	74292747	74292869	74295853	74295979	1437	16	0			125	148	NA	NA	1.0		NA
1446	"ENSG00000106105.15"	"GARS1"	chr7	+	30606325	30606397	30608407	30608483	30603495	30603572	30609584	30609730	1446	0	12			146	148	NA	NA	0.0		NA
1447	"ENSG00000143537.14"	"ADAM15"	chr1	+	155060762	155060832	155061417	155061489	155060204	155060343	155062244	155062369	1447	13	0			144	146	NA	NA	1.0		NA
1453	"ENSG00000160688.19"	"FLAD1"	chr1	+	154992564	154992673	154992712	154992786	154990338	154990528	154992901	154993111	1453	7	11			148	148	NA	NA	0.389		NA
1455	"ENSG00000204463.14"	"BAG6"	chr6	-	31644306	31644414	31644524	31644602	31644081	31644194	31644945	31645198	1455	104	18			148	148	NA	NA	0.852		NA
1456	"ENSG00000074800.16"	"ENO1"	chr1	-	8870451	8870510	8870824	8870883	8867987	8868057	8871890	8871986	1456	0	189			133	133	NA	NA	0.0		NA
1457	"ENSG00000090615.16"	"GOLGA3"	chr12	-	132780797	132780914	132782295	132782493	132777665	132777805	132784163	132784307	1457	41	31			148	148	NA	NA	0.569		NA
1458	"ENSG00000137075.18"	"RNF38"	chr9	-	36375933	36376127	36390466	36390616	36369718	36369932	36400096	36400299	1458	4	21			148	148	NA	NA	0.16		NA
1459	"ENSG00000137075.18"	"RNF38"	chr9	-	36375933	36376127	36390466	36390616	36369718	36369932	36400553	36400923	1459	42	21			148	148	NA	NA	0.667		NA
1460	"ENSG00000143549.21"	"TPM3"	chr1	-	154171412	154171488	154172028	154172104	154170648	154170711	154172907	154172978	1460	309	9			148	148	NA	NA	0.972		NA
1461	"ENSG00000203875.13"	"SNHG5"	chr6	-	85666003	85666147	85677092	85677191	85663673	85663726	85677423	85677492	1461	485	0			148	148	NA	NA	1.0		NA
1462	"ENSG00000203875.13"	"SNHG5"	chr6	-	85668112	85668274	85676984	85677191	85666003	85666147	85677423	85677492	1462	485	0			148	148	NA	NA	1.0		NA
1463	"ENSG00000203875.13"	"SNHG5"	chr6	-	85668112	85668274	85677092	85677191	85666003	85666147	85677423	85677492	1463	485	0			148	148	NA	NA	1.0		NA
1464	"ENSG00000143621.17"	"ILF2"	chr1	-	153662704	153662795	153663018	153663133	153661787	153662556	153663214	153663276	1464	38	121			148	148	NA	NA	0.239		NA
1481	"ENSG00000197312.12"	"DDI2"	chr1	+	15633797	15633879	15638306	15638434	15633438	15633565	15643521	15643650	1481	0	91			148	148	NA	NA	0.0		NA
1482	"ENSG00000113761.12"	"ZNF346"	chr5	+	177041777	177041870	177044388	177044533	177041125	177041229	177050750	177050936	1482	0	16			148	148	NA	NA	0.0		NA
1483	"ENSG00000113761.12"	"ZNF346"	chr5	+	177041777	177041870	177044391	177044533	177041125	177041229	177050750	177050936	1483	0	13			148	148	NA	NA	0.0		NA
1485	"ENSG00000155256.18"	"ZFYVE27"	chr10	+	97738476	97738674	97744728	97744915	97737120	97737321	97748268	97748364	1485	28	22			148	148	NA	NA	0.56		NA
1486	"ENSG00000155256.18"	"ZFYVE27"	chr10	+	97748268	97748364	97750330	97750470	97744728	97744915	97751390	97751462	1486	24	13			148	148	NA	NA	0.649		NA
1492	"ENSG00000028203.19"	"VEZT"	chr12	+	95256549	95256622	95257149	95257239	95251939	95252071	95262905	95263081	1492	19	2			147	148	NA	NA	0.905		NA
1493	"ENSG00000028203.19"	"VEZT"	chr12	+	95256549	95256622	95257153	95257239	95251939	95252071	95262905	95263081	1493	19	2			147	148	NA	NA	0.905		NA
1494	"ENSG00000169919.17"	"GUSB"	chr7	-	65976014	65976202	65979833	65979911	65974918	65975071	65980223	65980409	1494	26	27			148	148	NA	NA	0.491		NA
1512	"ENSG00000231721.7"	"LINC-PINT"	chr7	-	131002196	131002320	131009708	131009778	130984052	130984109	131052424	131052555	1512	5	9			144	148	NA	NA	0.363		NA
1513	"ENSG00000163682.17"	"RPL9"	chr4	-	39454863	39454944	39456405	39456538	39454532	39454649	39457585	39457681	1513	1781	2281			148	148	NA	NA	0.438		NA
1516	"ENSG00000083312.19"	"TNPO1"	chr5	+	72900005	72900081	72900150	72900224	72897055	72897151	72900973	72901073	1516	23	0			148	148	NA	NA	1.0		NA
1520	"ENSG00000066136.21"	"NFYC"	chr1	+	40749572	40749686	40753150	40753246	40747533	40747605	40758120	40758294	1520	6	7			148	148	NA	NA	0.462		NA
1523	"ENSG00000138095.20"	"LRPPRC"	chr2	-	43894544	43894629	43896633	43896708	43889733	43889876	43899218	43899334	1523	33	0			148	148	NA	NA	1.0		NA
1526	"ENSG00000123607.16"	"TTC21B"	chr2	-	165945523	165945690	165949393	165949504	165943218	165943341	165949594	165949724	1526	10	13			148	148	NA	NA	0.435		NA
1527	"ENSG00000198625.14"	"MDM4"	chr1	+	204526359	204526434	204537458	204537497	204525483	204525596	204538208	204538308	1527	32	10			148	113	NA	NA	0.71		NA
1530	"ENSG00000160058.19"	"BSDC1"	chr1	-	32381213	32381268	32386778	32386895	32378723	32378839	32394079	32394140	1530	198	56			148	129	NA	NA	0.755		NA
1531	"ENSG00000160058.19"	"BSDC1"	chr1	-	32383829	32383939	32386778	32386895	32381213	32381268	32394079	32394140	1531	201	53			148	148	NA	NA	0.791		NA
1532	"ENSG00000160058.19"	"BSDC1"	chr1	-	32383829	32383997	32386778	32386895	32381213	32381268	32394079	32394140	1532	201	53			148	148	NA	NA	0.791		NA
1537	"ENSG00000136628.18"	"EPRS1"	chr1	-	220025131	220025258	220030385	220030480	220024263	220024456	220032386	220032526	1537	81	12			148	148	NA	NA	0.871		NA
1538	"ENSG00000126088.14"	"UROD"	chr1	+	45013291	45013354	45013354	45013426	45013135	45013215	45013593	45013791	1538	13	0			137	146	NA	NA	1.0		NA
1541	"ENSG00000077232.19"	"DNAJC10"	chr2	+	182732498	182732542	182736248	182736386	182731029	182731107	182739544	182740388	1541	8	9			118	148	NA	NA	0.527		NA
1546	"ENSG00000126391.14"	"FRMD8"	chr11	+	65389360	65389528	65393572	65393674	65387036	65387121	65394040	65394099	1546	95	42			148	148	NA	NA	0.693		NA
1547	"ENSG00000126391.14"	"FRMD8"	chr11	+	65389384	65389528	65393572	65393674	65387036	65387121	65394040	65394099	1547	1	42			148	148	NA	NA	0.023		NA
1548	"ENSG00000112511.18"	"PHF1"	chr6	+	33414965	33415144	33415234	33415329	33414724	33414829	33415589	33415670	1548	128	66			148	148	NA	NA	0.66		NA
1549	"ENSG00000112511.18"	"PHF1"	chr6	+	33414965	33415144	33415260	33415329	33414724	33414829	33415589	33415670	1549	128	66			148	143	NA	NA	0.652		NA
1550	"ENSG00000158710.15"	"TAGLN2"	chr1	-	159919273	159919376	159919660	159919835	159918106	159918941	159920329	159920537	1550	254	554			148	148	NA	NA	0.314		NA
1551	"ENSG00000144744.17"	"UBA3"	chr3	-	69071534	69071617	69075429	69075510	69067927	69068008	69077797	69077918	1551	41	2			148	148	NA	NA	0.953		NA
1552	"ENSG00000104763.20"	"ASAH1"	chr8	-	18069791	18069872	18071299	18071390	18067219	18067298	18075540	18075587	1552	15	37			148	148	NA	NA	0.288		NA
1553	"ENSG00000104763.20"	"ASAH1"	chr8	-	18069791	18069878	18071299	18071390	18067219	18067298	18075540	18075587	1553	15	39			148	148	NA	NA	0.278		NA
1554	"ENSG00000204084.13"	"INPP5B"	chr1	-	37882806	37882918	37885637	37885825	37880084	37880194	37886887	37887004	1554	17	28			148	148	NA	NA	0.378		NA
1556	"ENSG00000177830.18"	"CHID1"	chr11	-	884067	884169	893426	893519	883147	883303	899339	899401	1556	11	16			148	148	NA	NA	0.407		NA
1562	"ENSG00000172888.12"	"ZNF621"	chr3	+	40529318	40529445	40529494	40529575	40525778	40525864	40530208	40530316	1562	0	16			148	148	NA	NA	0.0		NA
1565	"ENSG00000092847.13"	"AGO1"	chr1	+	35914183	35914274	35915347	35915542	35913841	35914001	35917592	35917727	1565	22	11			148	148	NA	NA	0.667		NA
1566	"ENSG00000171469.11"	"ZNF561"	chr19	-	9617044	9617171	9618090	9618179	9614020	9614103	9619431	9619582	1566	13	6			148	148	NA	NA	0.684		NA
1572	"ENSG00000118518.17"	"RNF146"	chr6	+	127280515	127280604	127282286	127282395	127280230	127280340	127286049	127286177	1572	19	0			148	148	NA	NA	1.0		NA
1573	"ENSG00000118518.17"	"RNF146"	chr6	+	127280515	127280604	127285207	127285348	127280230	127280340	127286049	127286177	1573	19	4			148	148	NA	NA	0.826		NA
1606	"ENSG00000080947.15"	"CROCCP3"	chr1	-	16486425	16486661	16489684	16489791	16485568	16485665	16490617	16490783	1606	0	12			148	148	NA	NA	0.0		NA
1609	"ENSG00000186469.9"	"GNG2"	chr14	+	51841505	51841572	51877616	51877657	51827667	51827807	51950649	51950765	1609	0	56			141	115	NA	NA	0.0		NA
1611	"ENSG00000010810.17"	"FYN"	chr6	-	111699514	111699670	111700103	111700268	111696276	111696456	111702884	111703034	1611	49	55			148	148	NA	NA	0.471		NA
1612	"ENSG00000119801.13"	"YPEL5"	chr2	+	30148244	30148541	30155849	30155910	30146940	30147062	30156627	30156792	1612	9	21			148	135	NA	NA	0.281		NA
1641	"ENSG00000115295.21"	"CLIP4"	chr2	+	29160332	29160467	29163830	29163954	29157203	29157347	29167475	29167540	1641	10	10			148	148	NA	NA	0.5		NA
1643	"ENSG00000149809.17"	"TM7SF2"	chr11	+	65112810	65112865	65113219	65113414	65112514	65112711	65113490	65113594	1643	8	2			129	148	NA	NA	0.821		NA
1644	"ENSG00000149809.17"	"TM7SF2"	chr11	+	65112810	65112865	65113368	65113414	65112514	65112711	65113490	65113594	1644	8	5			129	120	NA	NA	0.598		NA
1662	"ENSG00000197548.13"	"ATG7"	chr3	+	11282192	11282438	11288648	11288740	11280993	11281102	11298685	11298855	1662	12	0			148	148	NA	NA	1.0		NA
1667	"ENSG00000268362.6"	"ENSG00000268362"	chr19	+	24049404	24049548	24063815	24063941	24046183	24046279	24065462	24066952	1667	19	0			148	148	NA	NA	1.0		NA
1677	"ENSG00000020633.19"	"RUNX3"	chr1	-	24907258	24907417	24919239	24919344	24899510	24902666	24927573	24927730	1677	360	79			148	148	NA	NA	0.82		NA
1678	"ENSG00000172992.13"	"DCAKD"	chr17	-	45030303	45030442	45033934	45034042	45030091	45030179	45034186	45034390	1678	15	0			148	148	NA	NA	1.0		NA
1681	"ENSG00000142687.18"	"KIAA0319L"	chr1	-	35444160	35444303	35448172	35448332	35442905	35443028	35449866	35450005	1681	24	26			148	148	NA	NA	0.48		NA
1683	"ENSG00000142687.18"	"KIAA0319L"	chr1	-	35478965	35479212	35506611	35507135	35474804	35474906	35554349	35554519	1683	39	2			148	148	NA	NA	0.951		NA
1684	"ENSG00000137309.20"	"HMGA1"	chr6	+	34237203	34237317	34240736	34240882	34236872	34236963	34242711	34242795	1684	107	152			148	148	NA	NA	0.413		NA
1685	"ENSG00000137309.20"	"HMGA1"	chr6	+	34240736	34240915	34242711	34242795	34236872	34237317	34243467	34243518	1685	280	334			148	148	NA	NA	0.456		NA
1686	"ENSG00000119402.18"	"FBXW2"	chr9	-	120776930	120777021	120778350	120778545	120776092	120776226	120787768	120788278	1686	66	2			148	148	NA	NA	0.971		NA
1693	"ENSG00000157216.16"	"SSBP3"	chr1	-	54257126	54257186	54258068	54258149	54251793	54251860	54281437	54281527	1693	0	31			148	134	NA	NA	0.0		NA
1695	"ENSG00000127483.19"	"HP1BP3"	chr1	-	20765376	20765531	20767583	20767664	20757165	20757256	20770929	20771073	1695	45	84			148	148	NA	NA	0.349		NA
1696	"ENSG00000119383.21"	"PTPA"	chr9	+	129123051	129123138	129128984	129129110	129120512	129120610	129131521	129131639	1696	30	43			148	148	NA	NA	0.411		NA
1703	"ENSG00000007541.17"	"PIGQ"	chr16	+	580182	580263	580857	580972	579068	579180	582247	582309	1703	23	6			148	148	NA	NA	0.793		NA
1705	"ENSG00000125450.11"	"NUP85"	chr17	+	75215753	75215823	75218184	75218306	75213075	75213119	75225102	75225237	1705	22	32			144	148	NA	NA	0.414		NA
1706	"ENSG00000125450.11"	"NUP85"	chr17	+	75218184	75218306	75225102	75225237	75215753	75215823	75225341	75225464	1706	15	25			148	148	NA	NA	0.375		NA
1707	"ENSG00000155508.14"	"CNOT8"	chr5	+	154865191	154865385	154870660	154870822	154863206	154863395	154871729	154871874	1707	9	25			148	148	NA	NA	0.265		NA
1708	"ENSG00000111906.18"	"HDDC2"	chr6	-	125292840	125292909	125298649	125298816	125277101	125277240	125300537	125300659	1708	6	8			148	143	NA	NA	0.42		NA
1712	"ENSG00000162511.8"	"LAPTM5"	chr1	-	30741639	30741716	30742455	30742549	30739808	30739937	30757658	30757774	1712	563	419			148	148	NA	NA	0.573		NA
1715	"ENSG00000136286.16"	"MYO1G"	chr7	-	44970591	44970737	44970834	44971059	44970039	44970154	44971672	44971789	1715	207	86			148	148	NA	NA	0.706		NA
1716	"ENSG00000129566.13"	"TEP1"	chr14	-	20381552	20381686	20381912	20382063	20381312	20381401	20382223	20382356	1716	45	10			148	148	NA	NA	0.818		NA
1717	"ENSG00000065911.13"	"MTHFD2"	chr2	+	74201381	74201479	74205704	74205889	74198614	74198742	74207703	74207826	1717	9	20			148	148	NA	NA	0.31		NA
1720	"ENSG00000111481.10"	"COPZ1"	chr12	+	54343224	54343316	54345459	54345515	54342205	54342287	54347766	54347844	1720	27	12			148	130	NA	NA	0.664		NA
1721	"ENSG00000221926.13"	"TRIM16"	chr17	-	15681050	15681222	15682853	15682951	15680864	15680953	15683035	15683157	1721	20	0			148	148	NA	NA	1.0		NA
1722	"ENSG00000221926.13"	"TRIM16"	chr17	-	15681050	15681222	15682853	15682964	15680864	15680953	15683035	15683157	1722	11	0			148	148	NA	NA	1.0		NA
1724	"ENSG00000101181.18"	"MTG2"	chr20	+	62197851	62197967	62198633	62198852	62195801	62195949	62199118	62199257	1724	13	20			148	148	NA	NA	0.394		NA
1726	"ENSG00000160741.17"	"CRTC2"	chr1	-	153951259	153951666	153952017	153952262	153949114	153949384	153952396	153952446	1726	137	13			148	148	NA	NA	0.913		NA
1729	"ENSG00000180353.11"	"HCLS1"	chr3	-	121632100	121632184	121632331	121632563	121631398	121631982	121633066	121633171	1729	161	143			148	148	NA	NA	0.53		NA
1730	"ENSG00000180353.11"	"HCLS1"	chr3	-	121637145	121637256	121642926	121642981	121636433	121636489	121644817	121644928	1730	17	21			129	148	NA	NA	0.482		NA
1731	"ENSG00000090863.12"	"GLG1"	chr16	-	74492956	74493140	74494759	74494831	74491000	74491215	74496440	74496644	1731	62	34			146	148	NA	NA	0.649		NA
1732	"ENSG00000157349.17"	"DDX19B"	chr16	+	70317495	70317588	70324584	70324687	70315968	70316104	70325573	70325688	1732	42	1			148	148	NA	NA	0.977		NA
1739	"ENSG00000144591.20"	"GMPPA"	chr2	+	219505457	219505555	219505599	219505761	219504082	219505362	219505979	219506072	1739	4	7			148	148	NA	NA	0.364		NA
1741	"ENSG00000116830.12"	"TTF2"	chr1	+	117097350	117097433	117098205	117098238	117096148	117096299	117098832	117098907	1741	27	0			148	107	NA	NA	1.0		NA
1742	"ENSG00000100292.18"	"HMOX1"	chr22	+	35386684	35387176	35389863	35389963	35383105	35383226	35393467	35394207	1742	24	18			148	148	NA	NA	0.571		NA
1744	"ENSG00000164081.13"	"TEX264"	chr3	+	51674270	51674562	51684412	51684634	51671174	51671288	51699405	51699574	1744	7	9			148	148	NA	NA	0.438		NA
1748	"ENSG00000128563.13"	"PRKRIP1"	chr7	+	102395976	102396537	102397619	102397698	102376211	102376322	102399547	102399648	1748	10	54			148	148	NA	NA	0.156		NA
1749	"ENSG00000128563.13"	"PRKRIP1"	chr7	+	102404597	102404683	102407433	102407498	102399547	102399648	102425013	102425446	1749	32	14			148	139	NA	NA	0.682		NA
1754	"ENSG00000197530.13"	"MIB2"	chr1	+	1625545	1625653	1626649	1626754	1625285	1625428	1626836	1626999	1754	14	12			148	148	NA	NA	0.538		NA
1755	"ENSG00000113558.19"	"SKP1"	chr5	-	134170950	134171038	134173700	134173766	134167169	134167243	134173925	134174022	1755	23	6			140	148	NA	NA	0.802		NA
1756	"ENSG00000138750.15"	"NUP54"	chr4	-	76136185	76136412	76144148	76144292	76134174	76134362	76144389	76144473	1756	5	5			148	148	NA	NA	0.5		NA
1762	"ENSG00000025293.17"	"PHF20"	chr20	+	35782327	35782609	35800093	35800173	35772025	35772079	35801490	35801605	1762	0	10			148	148	NA	NA	0.0		NA
1763	"ENSG00000025293.17"	"PHF20"	chr20	+	35847349	35847434	35858301	35858381	35842572	35842744	35863012	35863400	1763	31	29			148	148	NA	NA	0.517		NA
1764	"ENSG00000095321.18"	"CRAT"	chr9	-	129108407	129108478	129108762	129108903	129107813	129108077	129109178	129109277	1764	0	18			148	145	NA	NA	0.0		NA
1768	"ENSG00000204843.13"	"DCTN1"	chr2	-	74377431	74377466	74377647	74377726	74371536	74371728	74377999	74378245	1768	51	8			148	109	NA	NA	0.824		NA
1773	"ENSG00000145016.16"	"RUBCN"	chr3	-	197696953	197697049	197699186	197699231	197695865	197695981	197700612	197701146	1773	0	60			119	148	NA	NA	0.0		NA
1774	"ENSG00000159176.14"	"CSRP1"	chr1	-	201490175	201490344	201496191	201496261	201488854	201488984	201507069	201507123	1774	2	14			144	148	NA	NA	0.128		NA
1775	"ENSG00000159176.14"	"CSRP1"	chr1	-	201490175	201490344	201496191	201496304	201488854	201488984	201507069	201507123	1775	18	14			148	148	NA	NA	0.563		NA
1777	"ENSG00000110713.17"	"NUP98"	chr11	-	3685972	3686194	3691346	3691489	3683199	3683441	3693231	3693375	1777	19	26			148	148	NA	NA	0.422		NA
1778	"ENSG00000110713.17"	"NUP98"	chr11	-	3686063	3686194	3691346	3691489	3683199	3683441	3693231	3693375	1778	19	3			148	148	NA	NA	0.864		NA
1780	"ENSG00000116604.19"	"MEF2D"	chr1	-	156480642	156480777	156480833	156480971	156479585	156479796	156482436	156482640	1780	169	0			148	148	NA	NA	1.0		NA
1783	"ENSG00000131591.18"	"C1orf159"	chr1	-	1090875	1090983	1091277	1091374	1090352	1090428	1091471	1091565	1783	3	17			148	148	NA	NA	0.15		NA
1786	"ENSG00000169231.13"	"THBS3"	chr1	-	155203512	155203539	155205059	155205316	155203092	155203137	155206199	155206406	1786	26	13			148	101	NA	NA	0.577		NA
1803	"ENSG00000103222.20"	"ABCC1"	chr16	+	16009775	16009901	16014490	16014628	16007815	16007992	16033108	16033170	1803	41	7			148	148	NA	NA	0.854		NA
1804	"ENSG00000103222.20"	"ABCC1"	chr16	+	16079351	16079478	16083365	16083542	16076325	16076401	16086823	16086991	1804	84	65			148	148	NA	NA	0.564		NA
1805	"ENSG00000103222.20"	"ABCC1"	chr16	+	16079351	16079478	16083365	16083542	16076325	16076401	16090404	16090588	1805	79	6			148	148	NA	NA	0.929		NA
1806	"ENSG00000103222.20"	"ABCC1"	chr16	+	16083365	16083542	16086823	16086991	16079351	16079478	16090404	16090588	1806	39	68			148	148	NA	NA	0.364		NA
1808	"ENSG00000038382.21"	"TRIO"	chr5	+	14390230	14390300	14390333	14390472	14389288	14389398	14390900	14390990	1808	17	0			144	148	NA	NA	1.0		NA
1809	"ENSG00000125503.13"	"PPP1R12C"	chr19	-	55092441	55092544	55092621	55092662	55092221	55092326	55092782	55092865	1809	201	121			115	148	NA	NA	0.681		NA
1810	"ENSG00000068400.13"	"GRIPAP1"	chrX	-	48990925	48991102	48993427	48993578	48990684	48990732	48997249	48997357	1810	71	38			148	148	NA	NA	0.651		NA
1811	"ENSG00000068400.13"	"GRIPAP1"	chrX	-	48997249	48997357	48998153	48998180	48993427	48993578	48999237	48999299	1811	21	71			101	148	NA	NA	0.302		NA
1842	"ENSG00000213593.10"	"TMX2"	chr11	+	57737835	57738026	57738353	57738430	57737607	57737668	57738663	57738770	1842	19	12			148	148	NA	NA	0.613		NA
1846	"ENSG00000104671.8"	"DCTN6"	chr8	+	30175084	30175190	30177125	30177214	30164110	30164175	30179407	30179455	1846	7	33			148	148	NA	NA	0.175		NA
1848	"ENSG00000119977.22"	"TCTN3"	chr10	-	95687246	95687355	95687591	95687719	95687043	95687159	95692919	95693038	1848	16	4			148	148	NA	NA	0.8		NA
1849	"ENSG00000196262.15"	"PPIA"	chr7	+	44797519	44797621	44798747	44798814	44796680	44796793	44799246	44799277	1849	38	15			148	141	NA	NA	0.707		NA
