3933,"ENSG00000184014.9","DENND5A",chr11,-,9143402,9143485,9144096,9144278,9142721,9142845,9144994,9145113,0,0,0,0,0,0,0,105,0,0
3943,"ENSG00000180773.15","SLC36A4",chr11,-,93162705,93162875,93165917,93166016,93154107,93154277,93167943,93168171,0,0,0,0,0,0,40,0,0,0
3944,"ENSG00000180773.15","SLC36A4",chr11,-,93165917,93166016,93167943,93168171,93162705,93162875,93180796,93180881,0,0,0,0,0,0,19,0,0,0
3945,"ENSG00000180773.15","SLC36A4",chr11,-,93167943,93168171,93180796,93180881,93165917,93166016,93181690,93181786,0,0,0,0,0,0,10,8,0,0
3947,"ENSG00000166012.17","TAF1D",chr11,-,93733086,93733121,93737063,93737239,93732243,93732291,93738108,93738499,0,103,0,0,0,0,0,0,0,0
3950,"ENSG00000149212.12","SESN3",chr11,-,95185255,95185492,95189778,95189961,95184419,95184594,95191403,95191601,73,175,0,25,135,125,16,210,56,165
3965,"ENSG00000149231.16","CCDC82",chr11,-,96386253,96386293,96387529,96387613,96383961,96384761,96389843,96389936,0,0,0,0,1,0,0,0,0,1
3977,"ENSG00000111666.11","CHPT1",chr12,+,101714089,101714237,101714503,101714645,101697639,101698134,101716727,101716812,0,0,0,0,0,43,101,0,0,0
4014,"ENSG00000136051.15","WASHC4",chr12,+,105142452,105142558,105143126,105143243,105141166,105141246,105144286,105144455,0,0,0,0,41,21,0,39,29,0
4016,"ENSG00000136051.15","WASHC4",chr12,+,105143126,105143243,105144286,105144455,105142452,105142558,105144717,105144872,0,0,0,0,60,37,0,46,43,0
4033,"ENSG00000136003.16","ISCU",chr12,+,108565320,108565431,108567189,108567268,108564278,108564392,108568830,108569368,0,0,0,0,0,0,195,0,0,0
4037,"ENSG00000151148.14","UBE3B",chr12,+,109507563,109507735,109509595,109509714,109503022,109503190,109510343,109510458,0,23,0,16,30,17,0,0,0,40
4043,"ENSG00000204852.17","TCTN1",chr12,+,110641023,110641149,110644966,110645129,110640382,110640517,110647210,110647336,17,10,0,0,8,9,0,9,11,0
4048,"ENSG00000111271.15","ACAD10",chr12,+,111721670,111721739,111727961,111728143,111715820,111715962,111729805,111729956,0,0,0,0,0,0,20,0,0,0
4049,"ENSG00000111271.15","ACAD10",chr12,+,111727961,111728143,111729805,111729956,111721670,111721739,111736830,111737004,0,0,0,0,30,0,0,23,0,0
4050,"ENSG00000111271.15","ACAD10",chr12,+,111727961,111728143,111733922,111734068,111721670,111721739,111736830,111737004,0,18,0,0,0,0,0,0,0,39
4051,"ENSG00000111271.15","ACAD10",chr12,+,111733922,111734068,111736830,111737004,111729805,111729956,111744642,111745043,0,0,0,0,5,0,0,8,0,0
4056,"ENSG00000089022.14","MAPKAPK5",chr12,+,111882789,111882853,111883580,111883768,111880446,111880527,111885915,111886036,0,13,8,0,0,0,24,0,0,0
4059,"ENSG00000179295.19","PTPN11",chr12,+,112486474,112486629,112502143,112502256,112482073,112482205,112504694,112504796,0,0,0,0,0,0,0,91,0,0
4060,"ENSG00000179295.19","PTPN11",chr12,+,112488442,112488510,112489023,112489175,112486474,112486629,112502143,112502256,0,0,0,0,0,0,201,0,0,0
4061,"ENSG00000179295.19","PTPN11",chr12,+,112489023,112489175,112502143,112502256,112486474,112486629,112504694,112504796,0,0,0,0,0,0,6,0,0,0
4062,"ENSG00000179295.19","PTPN11",chr12,+,112489023,112489175,112502143,112502256,112487819,112488510,112504694,112504796,0,0,0,0,0,0,250,0,0,0
4063,"ENSG00000179295.19","PTPN11",chr12,+,112489023,112489175,112502143,112502256,112488442,112488510,112505824,112508362,0,0,0,0,0,0,248,0,0,0
4070,"ENSG00000111331.14","OAS3",chr12,+,112965743,112966029,112967417,112967593,112964234,112964408,112967935,112968174,0,0,0,0,35,0,0,0,0,0
4072,"ENSG00000174989.13","FBXW8",chr12,+,116945363,116945528,116949617,116949706,116928022,116928127,116964696,116964854,0,0,0,0,0,0,0,11,11,0
4073,"ENSG00000082805.21","ERC1",chr12,+,1180539,1180677,1181924,1182065,1141619,1141787,1183280,1183421,0,27,0,0,55,19,39,0,26,0
4079,"ENSG00000111725.11","PRKAB1",chr12,+,119673963,119674057,119674339,119674454,119672243,119672464,119676536,119676670,0,0,0,0,0,0,181,0,0,0
4082,"ENSG00000022840.17","RNF10",chr12,+,120552498,120552698,120554717,120554808,120546404,120546601,120557281,120557466,332,245,245,0,321,145,539,179,327,280
4085,"ENSG00000022840.17","RNF10",chr12,+,120560725,120560886,120562944,120563070,120557543,120557682,120563333,120563490,308,0,0,0,0,0,0,0,0,0
4087,"ENSG00000022840.17","RNF10",chr12,+,120565071,120565189,120565427,120565529,120563809,120563943,120566824,120566894,0,0,0,0,0,0,568,0,0,352
4088,"ENSG00000122971.9","ACADS",chr12,+,120737836,120737988,120738048,120738188,120737355,120737467,120738279,120738450,41,50,43,35,32,11,73,22,69,80
4091,"ENSG00000135124.16","P2RX4",chr12,+,121222729,121222767,121222946,121223043,121222093,121222166,121228532,121228613,0,0,0,0,0,0,0,5,0,0
4102,"ENSG00000111364.16","DDX55",chr12,+,123616510,123616603,123617757,123617872,123615184,123615316,123618668,123618837,0,0,0,0,67,34,46,0,0,0
4113,"ENSG00000213782.7","DDX47",chr12,+,12821207,12821396,12821654,12821726,12814130,12814224,12821964,12822083,0,34,0,0,0,0,21,0,43,62
4122,"ENSG00000183495.14","EP400",chr12,+,132043644,132043728,132044176,132044311,132043303,132043462,132044670,132044715,0,0,0,0,0,0,121,0,0,0
4135,"ENSG00000151490.15","PTPRO",chr12,+,15570088,15570135,15578852,15578943,15569416,15569498,15580038,15580115,0,0,0,0,0,0,0,3,0,0
4136,"ENSG00000023734.11","STRAP",chr12,+,15894046,15894143,15895358,15895496,15890596,15890669,15897881,15898018,0,0,180,0,0,0,0,0,0,0
4137,"ENSG00000023734.11","STRAP",chr12,+,15895358,15895496,15897881,15898018,15894046,15894143,15899903,15900053,0,0,0,0,0,0,0,282,0,0
4139,"ENSG00000006831.10","ADIPOR2",chr12,+,1777853,1778025,1783879,1784073,1772841,1772961,1785943,1788674,0,242,0,0,0,40,206,0,202,0
4141,"ENSG00000006831.10","ADIPOR2",chr12,+,1780450,1780637,1783879,1784073,1777853,1778025,1785943,1788674,0,0,0,0,0,0,58,25,0,0
4143,"ENSG00000052126.15","PLEKHA5",chr12,+,19260948,19261021,19265749,19265850,19257432,19257537,19269769,19269885,0,0,0,0,14,0,29,0,0,0
4151,"ENSG00000111711.10","GOLT1B",chr12,+,21507116,21507151,21507943,21508109,21506884,21506976,21508382,21508561,3,0,0,0,6,1,5,1,0,4
4152,"ENSG00000111711.10","GOLT1B",chr12,+,21507116,21507151,21507943,21508109,21506884,21506976,21512294,21512376,0,0,0,0,0,0,0,1,1,0
4154,"ENSG00000111711.10","GOLT1B",chr12,+,21507943,21508109,21508382,21508561,21506884,21506976,21512294,21512376,53,32,31,8,89,41,141,46,32,81
4157,"ENSG00000118308.16","IRAG2",chr12,+,25066364,25066512,25069349,25069431,25063719,25063816,25079243,25079290,0,106,122,0,209,121,260,150,163,114
4191,"ENSG00000087470.19","DNM1L",chr12,+,32720663,32720795,32722426,32722633,32718642,32718763,32731013,32731061,0,0,0,0,0,43,0,87,0,0
4201,"ENSG00000188906.17","LRRK2",chr12,+,40348408,40348509,40351538,40351733,40346752,40346923,40354298,40354492,0,0,0,0,0,17,0,0,0,0
4202,"ENSG00000188906.17","LRRK2",chr12,+,40351538,40351733,40354298,40354492,40348408,40348509,40356114,40356187,0,0,0,0,0,14,0,0,0,0
4207,"ENSG00000118971.9","CCND2",chr12,+,4278759,4278919,4285274,4285316,4276004,4276220,4288841,4288990,0,0,0,0,0,0,1054,0,0,0
4228,"ENSG00000167535.8","CACNB3",chr12,+,48823680,48823803,48824257,48824373,48823343,48823466,48824668,48824733,8,0,0,0,0,0,5,0,6,9
4229,"ENSG00000167535.8","CACNB3",chr12,+,48824948,48824968,48825162,48825243,48824668,48824733,48825433,48825492,0,0,0,0,0,0,1,0,3,0
4240,"ENSG00000161813.23","LARP4",chr12,+,50441589,50441643,50461134,50461347,50440438,50440549,50462581,50462630,0,0,0,0,0,0,66,0,0,0
4243,"ENSG00000066084.13","DIP2B",chr12,+,50691048,50691151,50692948,50693013,50686572,50686682,50695266,50695360,93,125,53,15,109,85,111,81,134,117
4254,"ENSG00000050426.16","LETMD1",chr12,+,51052091,51052207,51056143,51056245,51049033,51049185,51056349,51056502,27,24,2,0,21,12,11,12,13,22
4256,"ENSG00000050426.16","LETMD1",chr12,+,51053777,51053860,51055834,51056021,51049033,51049185,51056143,51056245,16,20,11,0,20,17,29,21,16,27
4257,"ENSG00000050426.16","LETMD1",chr12,+,51053777,51053860,51055986,51056021,51049033,51049185,51056143,51056245,16,20,11,0,20,17,29,21,16,27
4258,"ENSG00000050426.16","LETMD1",chr12,+,51053777,51053860,51056143,51056245,51049033,51049185,51056349,51056502,16,22,11,0,0,0,32,0,18,30
4260,"ENSG00000050426.16","LETMD1",chr12,+,51053811,51053860,51056143,51056245,51049033,51049185,51056349,51056502,7,10,1,0,0,0,7,0,8,14
4270,"ENSG00000063046.18","EIF4B",chr12,+,53037408,53037622,53038355,53038411,53034611,53034709,53039237,53039343,0,0,0,0,0,0,1113,0,0,0
4271,"ENSG00000063046.18","EIF4B",chr12,+,53037408,53037622,53038355,53038411,53034611,53034724,53039237,53039343,0,0,0,0,0,0,0,70,0,0
4272,"ENSG00000063046.18","EIF4B",chr12,+,53038355,53038411,53039237,53039343,53037408,53037622,53039629,53039702,0,0,0,0,0,0,554,374,0,0
4277,"ENSG00000288663.1","ENSG00000288663",chr12,+,53295838,53295941,53296243,53296275,53295524,53295639,53297849,53297924,581,381,349,172,1050,243,789,265,808,471
4278,"ENSG00000123349.15","PFDN5",chr12,+,53295838,53295941,53296453,53296551,53295541,53295639,53297849,53297924,581,381,349,172,1050,243,789,265,808,471
4279,"ENSG00000123349.15","PFDN5",chr12,+,53295838,53296275,53296429,53296551,53295524,53295639,53297849,53297924,986,761,617,354,1608,479,1360,595,1340,864
4283,"ENSG00000123349.15","PFDN5",chr12,+,53296243,53296275,53296429,53296467,53295838,53295941,53297849,53297924,719,565,404,400,1113,413,926,535,805,783
4284,"ENSG00000123349.15","PFDN5",chr12,+,53296243,53296275,53296429,53296551,53295838,53295941,53297849,53297924,719,565,404,400,1113,413,926,535,805,783
4285,"ENSG00000288663.1","ENSG00000288663",chr12,+,53296243,53296275,53296453,53296551,53295838,53295941,53297849,53297924,719,565,404,400,1113,413,926,535,805,783
4287,"ENSG00000123349.15","PFDN5",chr12,+,53296429,53296551,53297849,53297924,53295524,53295639,53298044,53298150,0,0,21,0,18,0,43,6,0,0
4297,"ENSG00000197111.16","PCBP2",chr12,+,53459271,53459403,53461014,53461143,53455884,53456001,53462492,53462567,0,0,0,0,0,0,0,0,1885,0
4298,"ENSG00000257379.1","ENSG00000257379",chr12,+,53464759,53464852,53465931,53465973,53462492,53462567,53467220,53467528,1472,1080,1286,650,1884,627,2779,921,2228,1388
4300,"ENSG00000197111.16","PCBP2",chr12,+,53467804,53467843,53468776,53468832,53467220,53467293,53471637,53471807,624,0,585,0,911,0,1225,440,0,680
4301,"ENSG00000197111.16","PCBP2",chr12,+,53467804,53467843,53468779,53468832,53467220,53467293,53471637,53471807,624,0,585,0,911,0,1225,440,0,680
4302,"ENSG00000197111.16","PCBP2",chr12,+,53468776,53468832,53471637,53471807,53467220,53467293,53479405,53479824,214,0,0,0,0,0,410,0,0,0
4303,"ENSG00000197111.16","PCBP2",chr12,+,53468776,53468832,53471637,53471807,53467804,53467843,53479405,53479620,937,0,0,0,1210,0,1605,0,0,0
4304,"ENSG00000197111.16","PCBP2",chr12,+,53468779,53468832,53471637,53471807,53467804,53467843,53479405,53479614,219,0,0,0,299,0,381,0,0,0
4322,"ENSG00000123338.13","NCKAP1L",chr12,+,54528246,54528377,54531259,54531357,54526527,54526746,54531490,54531584,0,0,0,0,0,0,0,143,0,0
4324,"ENSG00000065357.20","DGKA",chr12,+,55937016,55937090,55937407,55937543,55936422,55936567,55937977,55938025,0,0,0,0,0,0,0,0,0,145
4326,"ENSG00000065357.20","DGKA",chr12,+,55937407,55937543,55937977,55938052,55935335,55937090,55938510,55938560,155,0,0,0,471,249,0,206,0,155
4328,"ENSG00000065357.20","DGKA",chr12,+,55937977,55938052,55938510,55938560,55937407,55937543,55938914,55938989,150,0,0,0,428,221,0,196,0,134
4329,"ENSG00000065357.20","DGKA",chr12,+,55938510,55938560,55938637,55938698,55937977,55938052,55938914,55938989,182,216,25,221,593,298,27,299,75,204
4332,"ENSG00000123374.11","CDK2",chr12,+,55968777,55968948,55969474,55969576,55968048,55968169,55971043,55971099,0,0,24,0,0,0,149,36,0,0
4334,"ENSG00000139641.13","ESYT1",chr12,+,56133416,56133465,56133587,56133674,56132718,56132801,56133780,56133873,0,0,0,0,0,0,0,0,143,0
4337,"ENSG00000139641.13","ESYT1",chr12,+,56133780,56133873,56134341,56134428,56133587,56133674,56136743,56136893,0,0,0,0,0,0,0,0,269,0
4343,"ENSG00000092841.19","MYL6",chr12,+,56159586,56159622,56159622,56159730,56158683,56158711,56159974,56160148,607,211,357,175,717,108,1229,190,709,320
4348,"ENSG00000166987.15","MBD6",chr12,+,57529159,57529329,57529610,57529674,57528945,57529009,57529933,57530143,0,0,0,0,139,0,181,0,0,0
4350,"ENSG00000135506.16","OS9",chr12,+,57695961,57695976,57696274,57696373,57695779,57695843,57715759,57716181,43,33,0,0,0,0,0,0,48,0
4351,"ENSG00000135506.16","OS9",chr12,+,57695961,57695981,57696274,57696373,57695779,57695843,57715759,57715970,62,45,0,0,0,0,0,0,81,0
4352,"ENSG00000135506.16","OS9",chr12,+,57695961,57696038,57696274,57696373,57695779,57695843,57715759,57715970,272,220,0,0,0,0,0,0,269,0
4356,"ENSG00000061987.16","MON2",chr12,+,62508285,62508480,62524514,62524639,62501572,62501698,62525083,62525220,0,0,0,0,0,0,73,0,0,0
4364,"ENSG00000184575.12","XPOT",chr12,+,64420352,64420521,64421234,64421471,64420069,64420254,64423004,64423043,0,0,0,0,0,0,118,0,0,0
4365,"ENSG00000184575.12","XPOT",chr12,+,64439243,64439315,64445074,64445131,64435626,64435674,64448104,64451125,81,0,0,0,0,0,0,0,0,0
4368,"ENSG00000010292.13","NCAPD2",chr12,+,6495075,6495225,6509716,6509792,6494101,6494154,6510074,6510133,0,0,0,0,0,0,0,0,42,0
4369,"ENSG00000010292.13","NCAPD2",chr12,+,6509716,6509792,6510074,6510133,6495075,6495225,6510628,6510810,0,54,0,0,0,0,0,0,50,0
4370,"ENSG00000010292.13","NCAPD2",chr12,+,6510074,6510133,6510628,6510810,6509716,6509792,6511109,6511252,0,40,0,0,0,37,0,35,0,0
4383,"ENSG00000159335.18","PTMS",chr12,+,6769843,6769999,6770156,6770218,6769602,6769674,6770391,6770498,0,0,0,0,0,0,14,0,0,0
4388,"ENSG00000127314.18","RAP1B",chr12,+,68624670,68624873,68641033,68641153,68610907,68611043,68648698,68648781,19,19,31,11,29,25,107,31,29,21
4389,"ENSG00000127314.18","RAP1B",chr12,+,68624670,68624873,68648698,68648781,68610907,68611043,68654111,68654252,0,0,2,0,0,0,0,0,0,0
4390,"ENSG00000127314.18","RAP1B",chr12,+,68624670,68624873,68648705,68648781,68610907,68611043,68650399,68650468,0,2,0,0,4,0,14,0,0,0
4392,"ENSG00000127314.18","RAP1B",chr12,+,68624674,68624873,68648698,68648781,68610924,68611043,68650399,68650468,0,1,0,0,2,0,2,0,0,0
4393,"ENSG00000127314.18","RAP1B",chr12,+,68651994,68652051,68654111,68654252,68650399,68650468,68656305,68656449,407,272,185,54,579,172,947,314,712,294
4394,"ENSG00000127314.18","RAP1B",chr12,+,68654111,68654252,68656305,68656449,68651994,68652051,68657100,68657217,536,385,287,50,798,217,1385,453,1017,370
4417,"ENSG00000135679.27","MDM2",chr12,+,68816811,68816945,68819952,68819997,68813553,68813628,68820324,68820374,196,157,112,36,187,113,374,184,319,248
4432,"ENSG00000111679.17","PTPN6",chr12,+,6960343,6960435,6960805,6960945,6960087,6960239,6961125,6961316,567,0,0,0,0,0,0,412,913,0
4438,"ENSG00000111596.14","CNOT2",chr12,+,70285399,70285586,70294070,70294294,70278131,70278274,70310894,70311017,0,0,0,0,2,0,1,0,0,0
4439,"ENSG00000111596.14","CNOT2",chr12,+,70285399,70285586,70294236,70294294,70278131,70278274,70310894,70311017,0,0,0,0,2,1,1,1,0,0
4440,"ENSG00000111596.14","CNOT2",chr12,+,70285399,70285586,70297758,70297879,70278131,70278274,70310894,70311017,0,1,0,0,0,0,1,0,0,0
4441,"ENSG00000111596.14","CNOT2",chr12,+,70294070,70294294,70297758,70297879,70278131,70278274,70310894,70311017,4,3,2,0,0,0,13,0,1,0
4442,"ENSG00000111596.14","CNOT2",chr12,+,70294070,70294294,70301704,70301865,70278131,70278274,70310894,70311017,0,0,0,0,11,6,13,0,0,0
4443,"ENSG00000111596.14","CNOT2",chr12,+,70294236,70294294,70297758,70297879,70278131,70278274,70310894,70311017,9,6,3,0,0,0,17,0,4,0
4444,"ENSG00000111596.14","CNOT2",chr12,+,70294236,70294294,70301704,70301865,70278131,70278274,70310894,70311017,9,0,0,0,18,15,17,10,0,0
4445,"ENSG00000111596.14","CNOT2",chr12,+,70297758,70297879,70301704,70301865,70278131,70278274,70310894,70311017,13,28,26,0,0,0,63,0,21,0
4446,"ENSG00000111596.14","CNOT2",chr12,+,70310894,70311017,70319297,70319364,70278131,70278274,70329422,70329570,0,18,0,0,26,0,29,24,23,0
4447,"ENSG00000111596.14","CNOT2",chr12,+,70310894,70311017,70319297,70319364,70278131,70278274,70335437,70335563,0,18,0,0,26,0,30,24,23,0
4455,"ENSG00000111596.14","CNOT2",chr12,+,70332766,70332846,70335437,70335563,70330286,70330469,70337388,70337513,0,0,0,0,0,43,0,0,0,0
4460,"ENSG00000139182.15","CLSTN3",chr12,+,7150927,7151063,7157488,7157691,7150543,7150689,7157940,7158932,0,0,0,0,0,0,0,40,78,0
4468,"ENSG00000121749.16","TBC1D15",chr12,+,71854784,71854853,71861404,71861496,71839758,71839811,71872069,71872168,0,10,21,0,43,0,70,25,35,28
4469,"ENSG00000121749.16","TBC1D15",chr12,+,71880468,71880607,71884810,71885021,71872928,71873003,71893221,71893324,91,122,45,71,218,55,229,176,149,98
4476,"ENSG00000060237.19","WNK1",chr12,+,859244,859464,861012,861343,857160,857249,862082,862270,0,0,0,0,250,0,0,0,0,0
4477,"ENSG00000060237.19","WNK1",chr12,+,861012,861343,862082,862270,859244,859464,867865,869104,0,0,112,0,0,0,0,0,0,0
4478,"ENSG00000060237.19","WNK1",chr12,+,862082,862270,867865,869104,861012,861343,871264,871348,0,0,244,0,0,0,0,0,0,0
4479,"ENSG00000060237.19","WNK1",chr12,+,867865,869104,871264,871348,862082,862270,878211,878361,0,0,31,0,9,0,27,0,0,10
4480,"ENSG00000060237.19","WNK1",chr12,+,871264,871348,878211,878361,867865,869104,880720,880999,0,0,11,0,0,0,0,0,0,0
4481,"ENSG00000060237.19","WNK1",chr12,+,878211,878361,880720,880999,862082,862270,881691,881789,0,0,0,0,0,0,160,0,0,0
4482,"ENSG00000060237.19","WNK1",chr12,+,878211,878361,880720,880999,871264,871348,881691,881789,0,0,76,0,0,0,0,0,0,0
4483,"ENSG00000060237.19","WNK1",chr12,+,878214,878361,880720,880999,871264,871348,881691,881789,0,0,64,0,0,0,0,0,0,0
4484,"ENSG00000060237.19","WNK1",chr12,+,879572,880031,880720,880999,878211,878361,881691,881789,17,18,88,0,0,0,57,4,33,10
4485,"ENSG00000133641.18","C12orf29",chr12,+,88043598,88043715,88045581,88045779,88042824,88042920,88046806,88046976,35,22,0,0,35,36,39,34,46,68
4497,"ENSG00000111142.14","METAP2",chr12,+,95483214,95483280,95485878,95485981,95476073,95476178,95494055,95494217,0,34,0,0,0,0,0,0,0,0
4503,"ENSG00000150045.12","KLRF1",chr12,+,9841811,9841951,9842320,9842433,9832315,9832414,9844417,9845007,0,2,0,0,0,0,0,0,0,0
4513,"ENSG00000111647.13","UHRF1BP1L",chr12,-,100039595,100039789,100047529,100047638,100037071,100037755,100047942,100048196,0,0,0,0,0,0,121,0,121,0
4514,"ENSG00000111647.13","UHRF1BP1L",chr12,-,100047529,100047638,100047942,100048196,100039595,100039789,100050167,100050318,0,0,0,0,0,0,186,0,0,0
4515,"ENSG00000111647.13","UHRF1BP1L",chr12,-,100058028,100059533,100059849,100060043,100057570,100057746,100072671,100072813,27,0,0,0,28,0,0,0,0,0
4523,"ENSG00000120805.14","ARL1",chr12,-,101400290,101400381,101405843,101405981,101396539,101396577,101407641,101407746,0,0,0,0,0,0,11,0,0,0
4525,"ENSG00000120805.14","ARL1",chr12,-,101401061,101401173,101405843,101405981,101396142,101396577,101407641,101407753,0,0,0,0,0,0,11,0,0,0
4526,"ENSG00000120805.14","ARL1",chr12,-,101402864,101402946,101403141,101403255,101401061,101401173,101405843,101405981,0,0,0,0,2,0,0,0,0,0
4527,"ENSG00000111670.16","GNPTAB",chr12,-,101760029,101760143,101761126,101761346,101757571,101757657,101761563,101761763,0,0,0,0,113,0,0,0,190,0
4533,"ENSG00000255819.7","KLRC4-KLRK1",chr12,-,10378553,10378705,10379446,10379482,10378131,10378235,10379699,10379792,20,103,0,0,62,0,0,34,0,0
4539,"ENSG00000255819.7","KLRC4-KLRK1",chr12,-,10389942,10390027,10393809,10393867,10388770,10388875,10407635,10407789,0,0,0,0,0,0,0,0,0,1
4540,"ENSG00000255819.7","KLRC4-KLRK1",chr12,-,10393809,10393867,10405849,10405950,10391834,10391891,10407635,10407789,0,14,0,0,16,9,0,10,0,0
4543,"ENSG00000134545.14","KLRC1",chr12,-,10449913,10449967,10450483,10450579,10449236,10449388,10450969,10451187,0,0,0,0,0,11,0,0,0,0
4553,"ENSG00000074590.14","NUAK1",chr12,-,106070773,106070906,106072723,106072843,106063344,106067955,106083863,106083929,0,0,11,0,0,0,14,0,0,0
4555,"ENSG00000060138.13","YBX3",chr12,-,10718087,10718121,10719079,10719143,10715693,10715783,10722849,10722911,0,0,108,0,0,0,228,0,0,0
4558,"ENSG00000110851.12","PRDM4",chr12,-,107742220,107742348,107743196,107743282,107740945,107741260,107744542,107744661,0,0,0,0,0,43,0,0,0,0
4612,"ENSG00000204842.18","ATXN2",chr12,-,111457213,111457359,111464661,111464715,111456028,111456256,111470107,111470240,0,0,0,0,17,0,0,0,0,0
4621,"ENSG00000204842.18","ATXN2",chr12,-,111552279,111552430,111552905,111552977,111525191,111525316,111554157,111554217,0,0,0,0,0,0,34,0,0,0
4629,"ENSG00000198270.13","TMEM116",chr12,-,111933885,111934030,111936691,111936830,111932585,111932659,111937159,111937243,0,0,0,0,0,20,0,0,0,0
4632,"ENSG00000111300.10","NAA25",chr12,-,112048291,112048443,112049482,112049611,112047664,112047790,112053557,112053657,0,0,15,0,28,19,33,24,0,12
4633,"ENSG00000111300.10","NAA25",chr12,-,112049482,112049611,112053557,112053657,112048291,112048443,112060269,112060359,37,30,12,0,40,23,41,41,32,45
4634,"ENSG00000111300.10","NAA25",chr12,-,112049482,112049611,112053557,112053657,112048291,112048443,112068879,112068992,0,0,0,0,26,0,0,20,0,0
4635,"ENSG00000111300.10","NAA25",chr12,-,112049482,112049611,112060269,112060359,112048291,112048443,112061180,112061388,0,38,0,0,0,0,0,0,0,0
4640,"ENSG00000111300.10","NAA25",chr12,-,112074674,112074764,112075677,112075789,112071894,112072064,112078187,112078266,0,0,0,0,0,0,0,0,89,0
4642,"ENSG00000173064.14","HECTD4",chr12,-,112167813,112167917,112169502,112169658,112167316,112167538,112170332,112170452,0,0,0,0,0,0,23,0,0,0
4643,"ENSG00000173064.14","HECTD4",chr12,-,112179173,112179397,112183058,112183266,112178930,112179082,112184186,112185493,0,0,0,0,0,0,0,0,0,62
4648,"ENSG00000173064.14","HECTD4",chr12,-,112250143,112250377,112250970,112251134,112248319,112248512,112252423,112252528,0,0,0,0,0,0,0,57,82,0
4655,"ENSG00000111344.12","RASAL1",chr12,-,113119127,113119443,113127811,113128178,113117072,113117161,113130884,113130941,0,0,0,0,0,0,3,0,0,0
4656,"ENSG00000111344.12","RASAL1",chr12,-,113119361,113119443,113121508,113121638,113119127,113119259,113127811,113127873,0,4,0,0,0,0,0,0,0,0
4657,"ENSG00000111344.12","RASAL1",chr12,-,113119361,113119443,113127811,113128178,113119127,113119259,113130884,113130941,0,0,0,0,0,0,3,0,0,0
4658,"ENSG00000123064.13","DDX54",chr12,-,113163131,113163274,113164066,113164285,113162931,113163045,113165643,113165717,63,50,45,58,66,40,98,49,97,108
4659,"ENSG00000122965.11","RBM19",chr12,-,113920610,113920690,113924696,113924757,113918391,113918447,113927053,113927229,0,0,0,0,0,0,0,0,55,0
4663,"ENSG00000123066.9","MED13L",chr12,-,115966081,115966243,115968939,115969097,115963406,115963519,115970593,115970770,273,0,209,0,307,90,459,182,285,166
4681,"ENSG00000111412.6","SPRING1",chr12,-,116719762,116719876,116720295,116720447,116717069,116717893,116737789,116738070,0,0,0,0,0,0,0,0,4,0
4689,"ENSG00000089154.11","GCN1",chr12,-,120148166,120148346,120149605,120149720,120147051,120147272,120149921,120150043,0,0,41,0,0,34,0,0,0,0
4694,"ENSG00000089154.11","GCN1",chr12,-,120183568,120183677,120184111,120184243,120178851,120178950,120184823,120184887,0,0,0,0,0,0,0,66,0,0
4695,"ENSG00000089154.11","GCN1",chr12,-,120184111,120184243,120184823,120184887,120183568,120183677,120190297,120190400,0,0,0,0,0,0,0,51,0,0
4696,"ENSG00000089157.16","RPLP0",chr12,-,120198553,120198739,120198853,120199000,120197321,120197462,120199117,120199205,4647,4267,3211,1312,5283,1721,8532,2551,7000,7440
4715,"ENSG00000284934.2","ENSG00000284934",chr12,-,122218265,122218397,122224511,122224644,122216758,122216869,122225964,122226653,40,28,25,0,0,0,76,0,53,31
4716,"ENSG00000184047.20","DIABLO",chr12,-,122224511,122224644,122224644,122224748,122218265,122218397,122225964,122226052,34,28,38,3,51,12,72,43,58,39
4721,"ENSG00000130779.22","CLIP1",chr12,-,122347374,122347479,122351110,122351143,122340752,122341697,122352725,122352786,0,0,0,0,0,0,6,0,0,0
4725,"ENSG00000033030.15","ZCCHC8",chr12,-,122483278,122483344,122489385,122489463,122482634,122482695,122492714,122492789,0,0,0,0,25,0,0,0,0,0
4726,"ENSG00000033030.15","ZCCHC8",chr12,-,122490461,122490567,122492714,122492789,122489385,122489463,122498826,122498867,0,0,0,0,0,0,0,0,0,70
4735,"ENSG00000090975.14","PITPNM2",chr12,-,123013827,123014042,123034512,123034685,123012612,123012734,123110384,123110488,0,46,0,0,90,0,54,71,57,49
4736,"ENSG00000051825.15","MPHOSPH9",chr12,-,123162114,123162218,123163013,123163134,123161135,123161383,123163949,123164090,59,43,15,0,73,29,23,28,38,69
4739,"ENSG00000051825.15","MPHOSPH9",chr12,-,123163949,123164090,123165301,123165477,123163013,123163134,123166654,123166789,0,0,0,0,83,0,0,0,0,0
4743,"ENSG00000051825.15","MPHOSPH9",chr12,-,123198246,123198334,123202623,123203084,123194385,123194601,123210055,123210162,0,0,0,0,0,0,44,0,0,0
4746,"ENSG00000051825.15","MPHOSPH9",chr12,-,123202623,123203084,123203113,123203375,123202163,123202319,123214743,123214834,0,0,0,0,9,0,0,0,6,1
4748,"ENSG00000051825.15","MPHOSPH9",chr12,-,123203249,123203375,123210055,123210162,123202623,123203084,123214743,123214834,0,140,0,0,215,104,0,0,94,152
4750,"ENSG00000051825.15","MPHOSPH9",chr12,-,123210055,123210162,123214743,123214834,123202623,123203084,123218375,123218478,0,0,0,0,145,0,0,0,51,92
