ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
2248	"ENSG00000116337.20"	"AMPD2"	chr1	+	109628363	109628806	109628363	109628495	109628626	109628806	2248	157	2			148	74	NA	NA	0.975		NA
2249	"ENSG00000116337.20"	"AMPD2"	chr1	+	109628082	109628806	109628082	109628495	109628642	109628806	2249	155	61			148	74	NA	NA	0.56		NA
2250	"ENSG00000116337.20"	"AMPD2"	chr1	+	109628082	109629235	109628082	109628495	109629108	109629235	2250	167	37			148	74	NA	NA	0.693		NA
2251	"ENSG00000116337.20"	"AMPD2"	chr1	+	109628082	109629235	109628082	109628806	109629108	109629235	2251	137	68			148	74	NA	NA	0.502		NA
2252	"ENSG00000116337.20"	"AMPD2"	chr1	+	109629326	109629916	109629326	109629486	109629795	109629916	2252	57	2			148	74	NA	NA	0.934		NA
2253	"ENSG00000116337.20"	"AMPD2"	chr1	+	109629326	109629916	109629326	109629490	109629795	109629916	2253	57	63			148	74	NA	NA	0.311		NA
2254	"ENSG00000116337.20"	"AMPD2"	chr1	+	109629326	109629916	109629326	109629490	109629799	109629916	2254	65	0			148	74	NA	NA	1.0		NA
2255	"ENSG00000186517.14"	"ARHGAP30"	chr1	-	161052285	161052543	161052285	161052363	161052439	161052543	2255	49	292			148	74	NA	NA	0.077		NA
2256	"ENSG00000186517.14"	"ARHGAP30"	chr1	-	161052625	161053385	161052625	161052797	161053257	161053385	2256	26	307			148	74	NA	NA	0.041		NA
2257	"ENSG00000135775.14"	"COG2"	chr1	+	230669355	230671640	230669355	230669535	230671515	230671640	2257	19	71			148	74	NA	NA	0.118		NA
2258	"ENSG00000115159.16"	"GPD2"	chr2	+	156578888	156579164	156578888	156579001	156579085	156579164	2258	1	16			148	74	NA	NA	0.03		NA
2259	"ENSG00000135968.22"	"GCC2"	chr2	+	108449632	108451112	108449632	108449689	108451027	108451112	2259	33	47			148	74	NA	NA	0.26		NA
2260	"ENSG00000135968.22"	"GCC2"	chr2	+	108468979	108472116	108468979	108469084	108469650	108472116	2260	50	70			148	74	NA	NA	0.263		NA
2261	"ENSG00000135968.22"	"GCC2"	chr2	+	108495290	108497109	108495290	108495485	108496969	108497109	2261	8	119			148	74	NA	NA	0.033		NA
2262	"ENSG00000176155.20"	"CCDC57"	chr17	-	82193755	82194139	82193755	82193830	82193981	82194139	2262	63	9			148	74	NA	NA	0.778		NA
2264	"ENSG00000154358.23"	"OBSCN"	chr1	+	228373931	228374424	228373931	228374012	228374313	228374424	2264	8	11			148	74	NA	NA	0.267		NA
2265	"ENSG00000131462.9"	"TUBG1"	chr17	+	42610422	42612143	42610422	42610590	42612074	42612143	2265	5	16			148	74	NA	NA	0.135		NA
2267	"ENSG00000131462.9"	"TUBG1"	chr17	+	42610422	42612506	42610422	42612143	42612426	42612506	2267	8	10			148	74	NA	NA	0.286		NA
2268	"ENSG00000131462.9"	"TUBG1"	chr17	+	42613646	42613998	42613646	42613733	42613848	42613998	2268	4	17			148	74	NA	NA	0.105		NA
2269	"ENSG00000131462.9"	"TUBG1"	chr17	+	42613848	42614412	42613848	42613998	42614259	42614412	2269	8	4			148	74	NA	NA	0.5		NA
2270	"ENSG00000131462.9"	"TUBG1"	chr17	+	42613848	42614412	42613848	42614136	42614259	42614412	2270	10	0			148	74	NA	NA	1.0		NA
2271	"ENSG00000131462.9"	"TUBG1"	chr17	+	42613848	42614657	42613848	42614412	42614495	42614657	2271	6	6			148	74	NA	NA	0.333		NA
2272	"ENSG00000143774.17"	"GUK1"	chr1	+	228145510	228146067	228145510	228145624	228146012	228146067	2272	133	4			148	74	NA	NA	0.943		NA
2273	"ENSG00000143774.17"	"GUK1"	chr1	+	228145509	228146067	228145509	228145649	228146025	228146067	2273	132	0			148	74	NA	NA	1.0		NA
2274	"ENSG00000143774.17"	"GUK1"	chr1	+	228145510	228146067	228145510	228145624	228146025	228146067	2274	124	143			148	74	NA	NA	0.302		NA
2275	"ENSG00000143774.17"	"GUK1"	chr1	+	228147405	228147699	228147405	228147544	228147614	228147699	2275	108	342			144	74	NA	NA	0.14		NA
2276	"ENSG00000143774.17"	"GUK1"	chr1	+	228147405	228147699	228147405	228147544	228147620	228147699	2276	133	9			148	74	NA	NA	0.881		NA
2279	"ENSG00000162300.13"	"ZFPL1"	chr11	+	65084241	65084800	65084241	65084360	65084690	65084800	2279	65	4			148	74	NA	NA	0.89		NA
2280	"ENSG00000162300.13"	"ZFPL1"	chr11	+	65084241	65084800	65084241	65084378	65084690	65084800	2280	64	37			148	74	NA	NA	0.464		NA
2281	"ENSG00000162300.13"	"ZFPL1"	chr11	+	65085114	65086608	65085114	65085226	65086414	65086608	2281	82	14			148	74	NA	NA	0.745		NA
2282	"ENSG00000162300.13"	"ZFPL1"	chr11	+	65085114	65086608	65085114	65085314	65086414	65086608	2282	77	0			148	74	NA	NA	1.0		NA
2284	"ENSG00000211584.14"	"SLC48A1"	chr12	+	47780144	47782751	47780144	47780289	47782217	47782751	2284	43	3			148	74	NA	NA	0.878		NA
2285	"ENSG00000143799.14"	"PARP1"	chr1	-	226363098	226364070	226363098	226363160	226363942	226364070	2285	21	83			148	74	NA	NA	0.112		NA
2286	"ENSG00000143799.14"	"PARP1"	chr1	-	226363098	226365154	226363098	226364070	226365001	226365154	2286	36	97			148	74	NA	NA	0.157		NA
2287	"ENSG00000143799.14"	"PARP1"	chr1	-	226365953	226367608	226365953	226366052	226367479	226367608	2287	16	212			148	74	NA	NA	0.036		NA
2288	"ENSG00000143799.14"	"PARP1"	chr1	-	226379921	226381208	226379921	226380164	226381067	226381208	2288	22	86			148	74	NA	NA	0.113		NA
2289	"ENSG00000143799.14"	"PARP1"	chr1	-	226385503	226386442	226385503	226385680	226386218	226386442	2289	20	0			148	74	NA	NA	1.0		NA
2290	"ENSG00000143799.14"	"PARP1"	chr1	-	226385503	226386442	226385503	226385680	226386325	226386442	2290	20	78			148	74	NA	NA	0.114		NA
2291	"ENSG00000060749.16"	"QSER1"	chr11	+	32931742	32935435	32931742	32932374	32933091	32935435	2291	82	3			148	74	NA	NA	0.932		NA
2298	"ENSG00000183751.16"	"TBL3"	chr16	+	1974055	1974292	1974055	1974107	1974180	1974292	2298	29	0			147	74	NA	NA	1.0		NA
2299	"ENSG00000183751.16"	"TBL3"	chr16	+	1974055	1974292	1974055	1974107	1974196	1974292	2299	33	10			148	74	NA	NA	0.623		NA
2300	"ENSG00000135486.19"	"HNRNPA1"	chr12	+	54281385	54281941	54281385	54281502	54281794	54281941	2300	1011	2489			148	74	NA	NA	0.169		NA
2301	"ENSG00000135486.19"	"HNRNPA1"	chr12	+	54282393	54282665	54282393	54282486	54282572	54282665	2301	367	1416			148	74	NA	NA	0.115		NA
2302	"ENSG00000135486.19"	"HNRNPA1"	chr12	+	54282393	54282874	54282393	54282486	54282799	54282874	2302	563	2			148	74	NA	NA	0.993		NA
2303	"ENSG00000135486.19"	"HNRNPA1"	chr12	+	54282393	54282874	54282393	54282665	54282799	54282874	2303	1129	2018			148	74	NA	NA	0.219		NA
2304	"ENSG00000135486.19"	"HNRNPA1"	chr12	+	54283078	54283234	54283078	54283093	54283207	54283234	2304	415	4			148	74	NA	NA	0.981		NA
2305	"ENSG00000135486.19"	"HNRNPA1"	chr12	+	54283078	54283234	54283078	54283093	54283213	54283234	2305	396	45			148	74	NA	NA	0.815		NA
2306	"ENSG00000135486.19"	"HNRNPA1"	chr12	+	54283811	54283967	54283811	54283835	54283895	54283967	2306	4002	6			134	74	NA	NA	0.997		NA
2307	"ENSG00000135486.19"	"HNRNPA1"	chr12	+	54283811	54283967	54283811	54283907	54283937	54283967	2307	2980	23			104	74	NA	NA	0.989		NA
2309	"ENSG00000125122.17"	"LRRC29"	chr16	-	67207138	67207773	67207138	67207504	67207598	67207773	2309	12	5			148	74	NA	NA	0.545		NA
2310	"ENSG00000110711.11"	"AIP"	chr11	+	67489266	67490214	67489266	67489455	67490037	67490214	2310	36	116			148	74	NA	NA	0.134		NA
2311	"ENSG00000182578.14"	"CSF1R"	chr5	-	150061490	150061849	150061490	150061595	150061722	150061849	2311	3	35			148	74	NA	NA	0.041		NA
2318	"ENSG00000122008.15"	"POLK"	chr5	+	75597746	75598040	75597746	75597789	75597933	75598040	2318	4	29			148	74	NA	NA	0.065		NA
2319	"ENSG00000114626.18"	"ABTB1"	chr3	+	127676535	127677286	127676535	127676581	127676966	127677286	2319	108	83			148	74	NA	NA	0.394		NA
2320	"ENSG00000114626.18"	"ABTB1"	chr3	+	127676535	127677286	127676535	127676581	127677167	127677286	2320	159	15			148	74	NA	NA	0.841		NA
2321	"ENSG00000114626.18"	"ABTB1"	chr3	+	127676966	127677286	127676966	127677083	127677167	127677286	2321	204	38			148	74	NA	NA	0.729		NA
2322	"ENSG00000114626.18"	"ABTB1"	chr3	+	127677464	127677843	127677464	127677563	127677675	127677843	2322	134	76			148	74	NA	NA	0.469		NA
2331	"ENSG00000121851.13"	"POLR3GL"	chr1	+	145977777	145978096	145977777	145977851	145977982	145978096	2331	12	9			148	74	NA	NA	0.4		NA
2332	"ENSG00000227057.10"	"WDR46"	chr6	-	33279107	33279610	33279107	33279374	33279496	33279610	2332	43	17			148	74	NA	NA	0.558		NA
2333	"ENSG00000227057.10"	"WDR46"	chr6	-	33280427	33280987	33280427	33280522	33280673	33280987	2333	29	33			148	74	NA	NA	0.305		NA
2334	"ENSG00000227057.10"	"WDR46"	chr6	-	33288147	33288470	33288147	33288235	33288357	33288470	2334	16	30			148	74	NA	NA	0.211		NA
2335	"ENSG00000170791.18"	"CHCHD7"	chr8	+	56211788	56214667	56211788	56211837	56214597	56214667	2335	17	2			148	74	NA	NA	0.81		NA
2336	"ENSG00000170791.18"	"CHCHD7"	chr8	+	56211788	56214667	56211788	56212174	56214597	56214667	2336	29	0			148	74	NA	NA	1.0		NA
2337	"ENSG00000110330.10"	"BIRC2"	chr11	+	102348597	102350749	102348597	102348764	102349877	102350749	2337	383	1			148	74	NA	NA	0.995		NA
2338	"ENSG00000117385.16"	"P3H1"	chr1	-	42746374	42747412	42746374	42746852	42747271	42747412	2338	14	20			148	74	NA	NA	0.259		NA
2339	"ENSG00000117385.16"	"P3H1"	chr1	-	42754868	42755217	42754868	42754990	42755164	42755217	2339	28	11			148	74	NA	NA	0.56		NA
2340	"ENSG00000101365.21"	"IDH3B"	chr20	-	2658394	2658837	2658394	2658522	2658637	2658837	2340	264	4			148	74	NA	NA	0.971		NA
2341	"ENSG00000101365.21"	"IDH3B"	chr20	-	2658394	2658837	2658394	2658522	2658758	2658837	2341	278	41			148	74	NA	NA	0.772		NA
2342	"ENSG00000101365.21"	"IDH3B"	chr20	-	2659698	2660176	2659698	2659793	2660029	2660176	2342	154	103			148	74	NA	NA	0.428		NA
2343	"ENSG00000101365.21"	"IDH3B"	chr20	-	2659698	2660176	2659698	2659793	2660067	2660176	2343	265	37			148	74	NA	NA	0.782		NA
2344	"ENSG00000101365.21"	"IDH3B"	chr20	-	2660456	2660829	2660456	2660590	2660696	2660829	2344	119	160			148	74	NA	NA	0.271		NA
2346	"ENSG00000102312.24"	"PORCN"	chrX	+	48511891	48512507	48511891	48511935	48512325	48512507	2346	20	31			148	74	NA	NA	0.244		NA
2347	"ENSG00000102312.24"	"PORCN"	chrX	+	48512834	48514141	48512834	48512852	48514126	48514141	2347	28	0			148	74	NA	NA	1.0		NA
2348	"ENSG00000102312.24"	"PORCN"	chrX	+	48512834	48514365	48512834	48512852	48514239	48514365	2348	22	6			148	74	NA	NA	0.647		NA
2349	"ENSG00000102312.24"	"PORCN"	chrX	+	48514239	48514625	48514239	48514365	48514524	48514625	2349	13	19			148	74	NA	NA	0.255		NA
2353	"ENSG00000160007.19"	"ARHGAP35"	chr19	+	46987988	46989675	46987988	46988066	46989543	46989675	2353	3	33			148	74	NA	NA	0.043		NA
2356	"ENSG00000177595.19"	"PIDD1"	chr11	-	799184	800244	799184	799565	799814	800244	2356	27	11			148	74	NA	NA	0.551		NA
2357	"ENSG00000177595.19"	"PIDD1"	chr11	-	799814	800244	799814	800014	800130	800244	2357	56	18			148	74	NA	NA	0.609		NA
2358	"ENSG00000177595.19"	"PIDD1"	chr11	-	800761	801120	800761	800912	800984	801120	2358	35	24			146	74	NA	NA	0.425		NA
2359	"ENSG00000177595.19"	"PIDD1"	chr11	-	800761	801120	800761	800912	801001	801120	2359	37	7			148	74	NA	NA	0.725		NA
2360	"ENSG00000177595.19"	"PIDD1"	chr11	-	800761	801120	800761	800912	801017	801120	2360	44	4			148	74	NA	NA	0.846		NA
2361	"ENSG00000177595.19"	"PIDD1"	chr11	-	801444	802090	801444	801624	801964	802090	2361	20	36			148	74	NA	NA	0.217		NA
2362	"ENSG00000177595.19"	"PIDD1"	chr11	-	802681	803647	802681	802854	803173	803647	2362	52	28			148	74	NA	NA	0.481		NA
2363	"ENSG00000177595.19"	"PIDD1"	chr11	-	802681	803647	802681	802891	803173	803647	2363	30	32			148	74	NA	NA	0.319		NA
2370	"ENSG00000197150.13"	"ABCB8"	chr7	+	151034272	151034599	151034272	151034428	151034504	151034599	2370	25	15			148	74	NA	NA	0.455		NA
2372	"ENSG00000124523.17"	"SIRT5"	chr6	+	13599031	13600949	13599031	13599155	13600833	13600949	2372	3	23			148	74	NA	NA	0.061		NA
2373	"ENSG00000197756.10"	"RPL37A"	chr2	+	216498824	216499398	216498824	216498877	216499269	216499398	2373	70	4394			148	74	NA	NA	0.008		NA
2374	"ENSG00000197756.10"	"RPL37A"	chr2	+	216499085	216499398	216499085	216499151	216499269	216499398	2374	89	2			148	74	NA	NA	0.957		NA
2375	"ENSG00000197756.10"	"RPL37A"	chr2	+	216499948	216501467	216499948	216500031	216501340	216501467	2375	136	4857			148	74	NA	NA	0.014		NA
2377	"ENSG00000072195.15"	"SPEG"	chr2	+	219464432	219466861	219464432	219464608	219466056	219466861	2377	3	11			148	74	NA	NA	0.12		NA
2378	"ENSG00000198563.14"	"DDX39B"	chr6	-	31532779	31535485	31532779	31532911	31535366	31535485	2378	1351	83			148	74	NA	NA	0.891		NA
2379	"ENSG00000068831.19"	"RASGRP2"	chr11	-	64735541	64735980	64735541	64735664	64735902	64735980	2379	6	608			148	74	NA	NA	0.005		NA
2385	"ENSG00000162650.17"	"ATXN7L2"	chr1	+	109488846	109490128	109488846	109489100	109489929	109490128	2385	29	14			148	74	NA	NA	0.509		NA
2386	"ENSG00000162650.17"	"ATXN7L2"	chr1	+	109490921	109492104	109490921	109491717	109492026	109492104	2386	32	2			148	74	NA	NA	0.889		NA
2387	"ENSG00000196233.14"	"LCOR"	chr10	+	96949007	96952196	96949007	96949295	96952102	96952196	2387	8	131			148	74	NA	NA	0.03		NA
2388	"ENSG00000196233.14"	"LCOR"	chr10	+	96954952	96958877	96954952	96955957	96958411	96958877	2388	78	0			148	74	NA	NA	1.0		NA
2389	"ENSG00000196233.14"	"LCOR"	chr10	+	96954952	96958926	96954952	96955454	96958411	96958926	2389	140	0			148	74	NA	NA	1.0		NA
2390	"ENSG00000196233.14"	"LCOR"	chr10	+	96954952	96958926	96954952	96955834	96958411	96958926	2390	87	1			148	74	NA	NA	0.978		NA
2393	"ENSG00000149577.16"	"SIDT2"	chr11	+	117189334	117190025	117189334	117189401	117189951	117190025	2393	58	150			148	74	NA	NA	0.162		NA
2394	"ENSG00000168291.13"	"PDHB"	chr3	-	58429707	58430238	58429707	58429799	58430127	58430238	2394	48	44			148	74	NA	NA	0.353		NA
2395	"ENSG00000168291.13"	"PDHB"	chr3	-	58429707	58430238	58429707	58429941	58430127	58430238	2395	47	1			148	74	NA	NA	0.959		NA
2396	"ENSG00000168291.13"	"PDHB"	chr3	-	58430656	58430942	58430656	58430788	58430842	58430942	2396	170	3			128	74	NA	NA	0.97		NA
2397	"ENSG00000168291.13"	"PDHB"	chr3	-	58431730	58431984	58431730	58431793	58431876	58431984	2397	28	52			148	74	NA	NA	0.212		NA
2398	"ENSG00000168291.13"	"PDHB"	chr3	-	58431876	58433684	58431876	58431984	58433630	58433684	2398	66	34			148	74	NA	NA	0.493		NA
2399	"ENSG00000011638.11"	"LDAF1"	chr16	+	21160977	21161278	21160977	21161008	21161084	21161278	2399	22	0			148	74	NA	NA	1.0		NA
2401	"ENSG00000005844.19"	"ITGAL"	chr16	+	30473964	30474298	30473964	30474083	30474195	30474298	2401	30	6			148	74	NA	NA	0.714		NA
2402	"ENSG00000005844.19"	"ITGAL"	chr16	+	30496096	30496566	30496096	30496201	30496435	30496566	2402	399	2			148	74	NA	NA	0.99		NA
2403	"ENSG00000005844.19"	"ITGAL"	chr16	+	30496096	30496566	30496096	30496294	30496435	30496566	2403	197	191			148	74	NA	NA	0.34		NA
2404	"ENSG00000172053.18"	"QARS1"	chr3	-	49097991	49098480	49097991	49098117	49098191	49098480	2404	70	429			148	74	NA	NA	0.075		NA
2405	"ENSG00000172053.18"	"QARS1"	chr3	-	49097991	49098480	49097991	49098117	49098352	49098480	2405	93	0			148	74	NA	NA	1.0		NA
2406	"ENSG00000172053.18"	"QARS1"	chr3	-	49098191	49098480	49098191	49098251	49098352	49098480	2406	144	0			148	74	NA	NA	1.0		NA
2407	"ENSG00000172053.18"	"QARS1"	chr3	-	49098191	49098480	49098191	49098258	49098352	49098480	2407	120	472			148	74	NA	NA	0.113		NA
2408	"ENSG00000172053.18"	"QARS1"	chr3	-	49098191	49098480	49098191	49098258	49098372	49098480	2408	245	1			148	74	NA	NA	0.992		NA
2409	"ENSG00000172053.18"	"QARS1"	chr3	-	49098352	49098692	49098352	49098480	49098599	49098692	2409	105	363			148	74	NA	NA	0.126		NA
2410	"ENSG00000172053.18"	"QARS1"	chr3	-	49098599	49098989	49098599	49098692	49098884	49098989	2410	164	305			148	74	NA	NA	0.212		NA
2411	"ENSG00000172053.18"	"QARS1"	chr3	-	49099760	49100091	49099760	49099853	49099960	49100091	2411	63	584			148	74	NA	NA	0.051		NA
2412	"ENSG00000172053.18"	"QARS1"	chr3	-	49099760	49100091	49099760	49099853	49099993	49100091	2412	336	17			148	74	NA	NA	0.908		NA
2413	"ENSG00000172053.18"	"QARS1"	chr3	-	49103344	49103706	49103344	49103409	49103555	49103706	2413	132	2			148	74	NA	NA	0.971		NA
2414	"ENSG00000172053.18"	"QARS1"	chr3	-	49103344	49103706	49103344	49103409	49103630	49103706	2414	157	258			148	74	NA	NA	0.233		NA
2415	"ENSG00000172053.18"	"QARS1"	chr3	-	49103344	49103706	49103344	49103431	49103630	49103706	2415	145	2			148	74	NA	NA	0.973		NA
2416	"ENSG00000172053.18"	"QARS1"	chr3	-	49103344	49103706	49103344	49103466	49103630	49103706	2416	182	0			148	74	NA	NA	1.0		NA
2418	"ENSG00000088205.13"	"DDX18"	chr2	+	117826268	117829466	117826268	117826382	117829288	117829466	2418	75	5			148	74	NA	NA	0.882		NA
2425	"ENSG00000138074.15"	"SLC5A6"	chr2	-	27202812	27203345	27202812	27202880	27203232	27203345	2425	111	61			148	74	NA	NA	0.476		NA
2426	"ENSG00000187801.15"	"ZFP69B"	chr1	+	40456944	40457439	40456944	40457071	40457343	40457439	2426	11	4			148	74	NA	NA	0.579		NA
2427	"ENSG00000180448.11"	"ARHGAP45"	chr19	+	1080254	1080547	1080254	1080379	1080463	1080547	2427	179	505			148	74	NA	NA	0.151		NA
2432	"ENSG00000226979.9"	"LTA"	chr6	+	31572733	31573033	31572733	31572841	31572927	31573033	2432	7	20			148	74	NA	NA	0.149		NA
2433	"ENSG00000089820.16"	"ARHGAP4"	chrX	-	153910170	153910611	153910170	153910404	153910505	153910611	2433	508	300			148	74	NA	NA	0.458		NA
2434	"ENSG00000089820.16"	"ARHGAP4"	chrX	-	153913217	153913600	153913217	153913302	153913408	153913600	2434	139	426			148	74	NA	NA	0.14		NA
2437	"ENSG00000116353.16"	"MECR"	chr1	-	29195940	29196258	29195940	29196013	29196197	29196258	2437	4	8			148	74	NA	NA	0.2		NA
2439	"ENSG00000014914.21"	"MTMR11"	chr1	-	149930364	149930965	149930364	149930547	149930791	149930965	2439	4	27			148	74	NA	NA	0.069		NA
2443	"ENSG00000159588.15"	"CCDC17"	chr1	-	45622750	45623652	45622750	45622834	45622954	45623652	2443	30	0			148	74	NA	NA	1.0		NA
2445	"ENSG00000204410.16"	"MSH5"	chr6	+	31743903	31744299	31743903	31744025	31744189	31744299	2445	7	27			148	74	NA	NA	0.115		NA
2446	"ENSG00000204410.16"	"MSH5"	chr6	+	31759096	31759512	31759096	31759177	31759424	31759512	2446	8	30			148	74	NA	NA	0.118		NA
2448	"ENSG00000161955.17"	"TNFSF13"	chr17	+	7560723	7561601	7560723	7560817	7560998	7561601	2448	104	4			148	74	NA	NA	0.929		NA
2449	"ENSG00000186364.12"	"NUDT17"	chr1	+	145846432	145846690	145846432	145846458	145846597	145846690	2449	29	1			148	74	NA	NA	0.935		NA
2451	"ENSG00000183735.11"	"TBK1"	chr12	+	64481841	64484499	64481841	64481956	64484302	64484499	2451	58	5			148	74	NA	NA	0.853		NA
2452	"ENSG00000183735.11"	"TBK1"	chr12	+	64481841	64484499	64481841	64482021	64484302	64484499	2452	27	43			148	74	NA	NA	0.239		NA
2453	"ENSG00000183735.11"	"TBK1"	chr12	+	64481841	64484499	64481841	64481956	64484361	64484499	2453	75	0			148	74	NA	NA	1.0		NA
2454	"ENSG00000183735.11"	"TBK1"	chr12	+	64485454	64486017	64485454	64485513	64485925	64486017	2454	16	43			148	74	NA	NA	0.157		NA
2455	"ENSG00000183735.11"	"TBK1"	chr12	+	64485454	64486017	64485454	64485513	64485957	64486017	2455	27	1			148	74	NA	NA	0.931		NA
2456	"ENSG00000183735.11"	"TBK1"	chr12	+	64495482	64496406	64495482	64495604	64495698	64496406	2456	8	35			148	74	NA	NA	0.103		NA
2457	"ENSG00000183735.11"	"TBK1"	chr12	+	64495698	64496406	64495698	64495775	64496201	64496406	2457	10	0			148	74	NA	NA	1.0		NA
2460	"ENSG00000183735.11"	"TBK1"	chr12	+	64495698	64496406	64495698	64495775	64496366	64496406	2460	8	22			148	74	NA	NA	0.154		NA
2461	"ENSG00000183735.11"	"TBK1"	chr12	+	64495698	64496406	64495698	64495775	64496372	64496406	2461	10	0			148	74	NA	NA	1.0		NA
2462	"ENSG00000183735.11"	"TBK1"	chr12	+	64497647	64498039	64497647	64497754	64497967	64498039	2462	3	21			148	74	NA	NA	0.067		NA
2471	"ENSG00000010270.14"	"STARD3NL"	chr7	+	38215027	38217305	38215027	38215105	38217187	38217305	2471	14	2			148	74	NA	NA	0.778		NA
2472	"ENSG00000047410.14"	"TPR"	chr1	-	186341251	186343473	186341251	186341389	186343325	186343473	2472	89	96			148	74	NA	NA	0.317		NA
2473	"ENSG00000134905.17"	"CARS2"	chr13	-	110642314	110644182	110642314	110642521	110644064	110644182	2473	37	23			148	74	NA	NA	0.446		NA
2474	"ENSG00000134905.17"	"CARS2"	chr13	-	110645966	110647239	110645966	110646090	110647100	110647239	2474	47	35			148	74	NA	NA	0.402		NA
2475	"ENSG00000136205.17"	"TNS3"	chr7	-	47275153	47280190	47275153	47278220	47280163	47280190	2475	4	15			148	74	NA	NA	0.118		NA
2476	"ENSG00000065000.19"	"AP3D1"	chr19	-	2109085	2109958	2109085	2109125	2109872	2109958	2476	159	0			148	74	NA	NA	1.0		NA
2477	"ENSG00000065000.19"	"AP3D1"	chr19	-	2109085	2109958	2109085	2109207	2109872	2109958	2477	39	95			148	74	NA	NA	0.17		NA
2478	"ENSG00000065000.19"	"AP3D1"	chr19	-	2112859	2113413	2112859	2112931	2113335	2113413	2478	19	14			148	74	NA	NA	0.404		NA
2479	"ENSG00000065000.19"	"AP3D1"	chr19	-	2112859	2113413	2112859	2112967	2113335	2113413	2479	16	10			148	74	NA	NA	0.444		NA
2487	"ENSG00000158796.17"	"DEDD"	chr1	-	161124137	161124526	161124137	161124210	161124339	161124526	2487	280	8			148	74	NA	NA	0.946		NA
2488	"ENSG00000158796.17"	"DEDD"	chr1	-	161124137	161124526	161124137	161124210	161124413	161124526	2488	238	5			148	74	NA	NA	0.96		NA
2489	"ENSG00000143889.16"	"HNRNPLL"	chr2	-	38602437	38603036	38602437	38602600	38602856	38603036	2489	26	4			148	74	NA	NA	0.765		NA
2492	"ENSG00000138796.18"	"HADH"	chr4	+	108023473	108027760	108023473	108023563	108027687	108027760	2492	13	25			148	74	NA	NA	0.206		NA
2493	"ENSG00000138796.18"	"HADH"	chr4	+	108023473	108028069	108023473	108023563	108027938	108028069	2493	12	0			148	74	NA	NA	1.0		NA
2494	"ENSG00000138796.18"	"HADH"	chr4	+	108027687	108028069	108027687	108027760	108027938	108028069	2494	11	3			148	74	NA	NA	0.647		NA
2495	"ENSG00000138796.18"	"HADH"	chr4	+	108034238	108034923	108034238	108034439	108034594	108034923	2495	56	0			148	74	NA	NA	1.0		NA
2496	"ENSG00000101444.13"	"AHCY"	chr20	-	34290331	34290638	34290331	34290449	34290550	34290638	2496	0	58			148	74	NA	NA	0.0		NA
2497	"ENSG00000051523.11"	"CYBA"	chr16	-	88646115	88646838	88646115	88646197	88646754	88646838	2497	102	713			148	74	NA	NA	0.067		NA
2498	"ENSG00000051523.11"	"CYBA"	chr16	-	88646754	88647175	88646754	88646838	88647100	88647175	2498	93	551			148	74	NA	NA	0.078		NA
2499	"ENSG00000164116.17"	"GUCY1A1"	chr4	+	155696755	155697122	155696755	155696849	155696934	155697122	2499	19	0			148	74	NA	NA	1.0		NA
2500	"ENSG00000137275.16"	"RIPK1"	chr6	+	3082546	3083313	3082546	3082660	3083084	3083313	2500	174	0			148	74	NA	NA	1.0		NA
2501	"ENSG00000137275.16"	"RIPK1"	chr6	+	3083084	3085408	3083084	3083313	3085258	3085408	2501	142	31			148	74	NA	NA	0.696		NA
2502	"ENSG00000132141.14"	"CCT6B"	chr17	-	34939182	34939713	34939182	34939330	34939616	34939713	2502	10	8			148	74	NA	NA	0.385		NA
2503	"ENSG00000137312.15"	"FLOT1"	chr6	-	30730681	30731100	30730681	30730727	30730918	30731100	2503	15	119			148	74	NA	NA	0.059		NA
2504	"ENSG00000137312.15"	"FLOT1"	chr6	-	30741189	30741704	30741189	30741333	30741613	30741704	2504	51	94			148	74	NA	NA	0.213		NA
2505	"ENSG00000137312.15"	"FLOT1"	chr6	-	30741189	30741704	30741189	30741333	30741661	30741704	2505	109	0			148	74	NA	NA	1.0		NA
2506	"ENSG00000102119.12"	"EMD"	chrX	+	154379941	154380367	154379941	154380019	154380233	154380367	2506	197	199			148	74	NA	NA	0.331		NA
2507	"ENSG00000102119.12"	"EMD"	chrX	+	154379941	154380367	154379941	154380019	154380276	154380367	2507	240	0			148	74	NA	NA	1.0		NA
2508	"ENSG00000102119.12"	"EMD"	chrX	+	154380881	154381523	154380881	154381004	154381387	154381523	2508	216	2			148	74	NA	NA	0.982		NA
2509	"ENSG00000156876.10"	"SASS6"	chr1	-	100107627	100108004	100107627	100107717	100107809	100108004	2509	8	9			148	74	NA	NA	0.308		NA
2510	"ENSG00000085117.12"	"CD82"	chr11	+	44605057	44605429	44605057	44605182	44605354	44605429	2510	44	102			148	74	NA	NA	0.177		NA
2511	"ENSG00000148187.18"	"MRRF"	chr9	+	122285168	122285946	122285168	122285287	122285779	122285946	2511	14	12			148	74	NA	NA	0.368		NA
2512	"ENSG00000234741.9"	"GAS5"	chr1	-	173863900	173864304	173863900	173864075	173864256	173864304	2512	195	613			148	74	NA	NA	0.137		NA
