ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
2161	"ENSG00000241553.13"	"ARPC4"	chr3	+	9801660	9801756	9803842	9804013	9800184	9800296	9806209	9806417	2161	618	569			148	148	NA	NA	0.521		NA
2162	"ENSG00000169925.17"	"BRD3"	chr9	-	134036031	134036324	134041759	134041951	134034700	134034829	134045292	134045421	2162	38	17			148	148	NA	NA	0.691		NA
2163	"ENSG00000111615.14"	"KRR1"	chr12	-	75503903	75504074	75505197	75505254	75501922	75502000	75506781	75506916	2163	9	202			131	148	NA	NA	0.048		NA
2164	"ENSG00000111615.14"	"KRR1"	chr12	-	75506315	75506399	75506483	75506609	75505197	75505254	75506781	75506916	2164	128	170			148	148	NA	NA	0.43		NA
2165	"ENSG00000090861.17"	"AARS1"	chr16	-	70262345	70262524	70264957	70265102	70261043	70261157	70265537	70265662	2165	43	23			148	148	NA	NA	0.652		NA
2166	"ENSG00000090861.17"	"AARS1"	chr16	-	70262366	70262524	70264957	70265102	70261043	70261157	70265537	70265662	2166	43	1			148	148	NA	NA	0.977		NA
2167	"ENSG00000090861.17"	"AARS1"	chr16	-	70262372	70262524	70264957	70265102	70261043	70261157	70265537	70265662	2167	43	1			148	148	NA	NA	0.977		NA
2169	"ENSG00000240344.9"	"PPIL3"	chr2	-	200882341	200882382	200885261	200885343	200881420	200881488	200885697	200885772	2169	7	26			148	115	NA	NA	0.173		NA
2170	"ENSG00000240344.9"	"PPIL3"	chr2	-	200882341	200882382	200885261	200885367	200881420	200881488	200885697	200885772	2170	9	26			148	115	NA	NA	0.212		NA
2171	"ENSG00000240344.9"	"PPIL3"	chr2	-	200882341	200882435	200885261	200885343	200881420	200881488	200885697	200885772	2171	7	77			148	148	NA	NA	0.083		NA
2172	"ENSG00000240344.9"	"PPIL3"	chr2	-	200882341	200882435	200885261	200885367	200881420	200881488	200885697	200885772	2172	9	77			148	148	NA	NA	0.105		NA
2174	"ENSG00000121749.16"	"TBC1D15"	chr12	+	71841100	71841231	71854562	71854602	71839758	71839811	71872069	71872168	2174	15	3			148	114	NA	NA	0.794		NA
2175	"ENSG00000121749.16"	"TBC1D15"	chr12	+	71841100	71841231	71854784	71854853	71839758	71839811	71872069	71872168	2175	15	35			148	143	NA	NA	0.293		NA
2176	"ENSG00000121749.16"	"TBC1D15"	chr12	+	71841100	71841231	71861404	71861496	71839758	71839811	71872069	71872168	2176	15	1			148	148	NA	NA	0.938		NA
2177	"ENSG00000121749.16"	"TBC1D15"	chr12	+	71854562	71854602	71854784	71854853	71839758	71839811	71872069	71872168	2177	3	35			114	143	NA	NA	0.097		NA
2179	"ENSG00000121749.16"	"TBC1D15"	chr12	+	71854784	71854853	71861404	71861496	71839758	71839811	71872069	71872168	2179	35	1			143	148	NA	NA	0.973		NA
2180	"ENSG00000121749.16"	"TBC1D15"	chr12	+	71880468	71880607	71884810	71885021	71872928	71873003	71893221	71893324	2180	149	189			148	148	NA	NA	0.441		NA
2184	"ENSG00000134313.17"	"KIDINS220"	chr2	-	8740151	8740184	8747886	8748000	8736867	8736999	8750111	8750335	2184	69	0			148	107	NA	NA	1.0		NA
2185	"ENSG00000113615.13"	"SEC24A"	chr5	+	134708712	134708888	134715023	134715161	134705326	134705437	134718068	134718173	2185	111	91			148	148	NA	NA	0.55		NA
2187	"ENSG00000103671.10"	"TRIP4"	chr15	+	64425539	64425631	64445005	64445108	64424030	64424155	64454996	64455303	2187	41	41			148	148	NA	NA	0.5		NA
2188	"ENSG00000170540.15"	"ARL6IP1"	chr16	-	18795463	18795581	18797924	18798044	18794598	18794683	18798700	18798834	2188	211	339			148	148	NA	NA	0.384		NA
2189	"ENSG00000115137.12"	"DNAJC27"	chr2	-	24957809	24957974	24958546	24958601	24957042	24957165	24963404	24963474	2189	8	20			129	148	NA	NA	0.315		NA
2190	"ENSG00000275835.5"	"TUBGCP5"	chr15	-	23017772	23018041	23019218	23019334	23011132	23011331	23021958	23022161	2190	50	56			148	148	NA	NA	0.472		NA
2191	"ENSG00000275835.5"	"TUBGCP5"	chr15	-	23017772	23018041	23019218	23019380	23011132	23011331	23021958	23022161	2191	8	56			148	148	NA	NA	0.125		NA
2192	"ENSG00000116962.15"	"NID1"	chr1	-	236013410	236013560	236017147	236017273	236011920	236012043	236024069	236024213	2192	276	179			148	148	NA	NA	0.607		NA
2193	"ENSG00000116962.15"	"NID1"	chr1	-	236038103	236038253	236041909	236042292	236032400	236032652	236045456	236045683	2193	146	206			148	148	NA	NA	0.415		NA
2194	"ENSG00000153827.14"	"TRIP12"	chr2	-	229774096	229774261	229777314	229777479	229769230	229769325	229778432	229778465	2194	280	109			148	148	NA	NA	0.72		NA
2196	"ENSG00000112282.18"	"MED23"	chr6	-	131615323	131615341	131615906	131616002	131610045	131610246	131618406	131618519	2196	78	5			148	92	NA	NA	0.907		NA
2198	"ENSG00000114786.16"	"ABHD14A-ACY1"	chr3	+	51984046	51984158	51985206	51985271	51978258	51978374	51985360	51985465	2198	0	38			148	139	NA	NA	0.0		NA
2199	"ENSG00000114786.16"	"ABHD14A-ACY1"	chr3	+	51984060	51984158	51985206	51985271	51978258	51978374	51985360	51985465	2199	2	38			148	139	NA	NA	0.047		NA
2200	"ENSG00000099194.6"	"SCD"	chr10	+	100352365	100352496	100354426	100354632	100348063	100348346	100356531	100356764	2200	102	105			148	148	NA	NA	0.493		NA
2201	"ENSG00000099194.6"	"SCD"	chr10	+	100354426	100354632	100356531	100356764	100352365	100352496	100360733	100364826	2201	266	106			148	148	NA	NA	0.715		NA
2204	"ENSG00000205189.12"	"ZBTB10"	chr8	+	80499493	80500382	80513909	80514008	80486212	80487782	80518402	80518438	2204	136	171			148	148	NA	NA	0.443		NA
2205	"ENSG00000120008.16"	"WDR11"	chr10	+	120890715	120890887	120900028	120900137	120889894	120890009	120901035	120901098	2205	71	64			148	148	NA	NA	0.526		NA
2206	"ENSG00000145041.16"	"DCAF1"	chr3	-	51427371	51427541	51429260	51429470	51422306	51422431	51430032	51430212	2206	83	51			148	148	NA	NA	0.619		NA
2207	"ENSG00000115484.15"	"CCT4"	chr2	-	61876094	61876234	61876919	61877052	61873196	61873293	61877392	61877514	2207	283	224			148	148	NA	NA	0.558		NA
2208	"ENSG00000115484.15"	"CCT4"	chr2	-	61876919	61877052	61877392	61877514	61876094	61876234	61878868	61879011	2208	288	362			148	148	NA	NA	0.443		NA
2209	"ENSG00000115484.15"	"CCT4"	chr2	-	61880285	61880394	61883458	61883548	61878868	61879011	61885019	61885072	2209	232	358			148	148	NA	NA	0.393		NA
2210	"ENSG00000172239.14"	"PAIP1"	chr5	-	43536818	43536944	43538923	43539035	43535533	43535640	43543003	43543116	2210	240	227			148	148	NA	NA	0.514		NA
2211	"ENSG00000172239.14"	"PAIP1"	chr5	-	43538923	43539035	43543003	43543116	43536818	43536944	43547727	43547913	2211	279	236			148	148	NA	NA	0.542		NA
2212	"ENSG00000172239.14"	"PAIP1"	chr5	-	43543003	43543116	43547727	43547913	43538923	43539035	43555829	43555999	2212	236	247			148	148	NA	NA	0.489		NA
2219	"ENSG00000135968.22"	"GCC2"	chr2	+	108486510	108486648	108487698	108487820	108485830	108485908	108489837	108490014	2219	54	30			148	148	NA	NA	0.643		NA
2220	"ENSG00000132199.20"	"ENOSF1"	chr18	-	677344	677444	677742	677872	675320	675402	678695	678737	2220	35	45			148	148	NA	NA	0.438		NA
2221	"ENSG00000132199.20"	"ENOSF1"	chr18	-	677742	677872	678695	678737	675320	675402	683245	683380	2221	18	7			116	148	NA	NA	0.766		NA
2222	"ENSG00000132199.20"	"ENOSF1"	chr18	-	677742	677872	678695	678737	677344	677444	683245	683380	2222	21	35			116	148	NA	NA	0.434		NA
2223	"ENSG00000132199.20"	"ENOSF1"	chr18	-	694247	694334	697239	697355	693881	693908	706469	706578	2223	31	24			148	148	NA	NA	0.564		NA
2224	"ENSG00000176155.20"	"CCDC57"	chr17	-	82134072	82134194	82151559	82151773	82128492	82128597	82157747	82157948	2224	15	42			148	148	NA	NA	0.263		NA
2225	"ENSG00000176155.20"	"CCDC57"	chr17	-	82134072	82134194	82157747	82157948	82128492	82128597	82163199	82163357	2225	50	42			148	148	NA	NA	0.543		NA
2226	"ENSG00000060339.14"	"CCAR1"	chr10	+	68740628	68740661	68742375	68742569	68736875	68737048	68747160	68747275	2226	4	184			107	148	NA	NA	0.029		NA
2227	"ENSG00000060339.14"	"CCAR1"	chr10	+	68740628	68740661	68742427	68742569	68736875	68737048	68747160	68747275	2227	4	187			107	148	NA	NA	0.029		NA
2228	"ENSG00000060339.14"	"CCAR1"	chr10	+	68742375	68742569	68747160	68747275	68740628	68740661	68747373	68747566	2228	111	136			148	148	NA	NA	0.449		NA
2229	"ENSG00000162688.17"	"AGL"	chr1	+	99877640	99877828	99880631	99880795	99876457	99876597	99881075	99881177	2229	39	15			148	148	NA	NA	0.722		NA
2231	"ENSG00000115956.10"	"PLEK"	chr2	+	68382541	68382633	68386501	68386686	68380722	68380904	68388386	68388491	2231	311	287			148	148	NA	NA	0.52		NA
2232	"ENSG00000115956.10"	"PLEK"	chr2	+	68386501	68386686	68388386	68388491	68382541	68382633	68393161	68393245	2232	273	342			148	148	NA	NA	0.444		NA
2233	"ENSG00000115956.10"	"PLEK"	chr2	+	68388386	68388491	68393161	68393245	68386501	68386686	68394106	68394176	2233	287	332			148	148	NA	NA	0.464		NA
2234	"ENSG00000116127.20"	"ALMS1"	chr2	+	73534823	73534949	73550266	73550437	73519774	73520016	73557219	73557354	2234	27	24			148	148	NA	NA	0.529		NA
2238	"ENSG00000065060.18"	"UHRF1BP1"	chr6	+	34836155	34836348	34855616	34855703	34835293	34835464	34856238	34856409	2238	69	70			148	148	NA	NA	0.496		NA
2239	"ENSG00000143799.14"	"PARP1"	chr1	-	226381067	226381208	226383102	226383183	226379921	226380164	226385503	226385680	2239	208	147			148	148	NA	NA	0.586		NA
2240	"ENSG00000065615.14"	"CYB5R4"	chr6	+	83936223	83936376	83940055	83940206	83934594	83934735	83940514	83940601	2240	247	133			148	148	NA	NA	0.65		NA
2241	"ENSG00000065615.14"	"CYB5R4"	chr6	+	83940055	83940206	83940514	83940601	83936223	83936376	83955297	83955375	2241	116	112			148	148	NA	NA	0.509		NA
2242	"ENSG00000198515.16"	"CNGA1"	chr4	-	47981392	47981500	48010793	48010893	47952582	47952703	48012888	48012944	2242	19	5			148	148	NA	NA	0.792		NA
2243	"ENSG00000198814.14"	"GK"	chrX	+	30694399	30694537	30695082	30695132	30691122	30691199	30696041	30696151	2243	10	1			148	124	NA	NA	0.893		NA
2244	"ENSG00000171466.10"	"ZNF562"	chr19	-	9658008	9658135	9659378	9659467	9656546	9656653	9660719	9660874	2244	27	44			148	148	NA	NA	0.38		NA
2248	"ENSG00000162923.17"	"WDR26"	chr1	-	224398096	224398226	224398514	224398593	224389183	224389860	224398888	224399034	2248	565	40			148	148	NA	NA	0.934		NA
2249	"ENSG00000162923.17"	"WDR26"	chr1	-	224398096	224398226	224398514	224398593	224393827	224394013	224398888	224399034	2249	589	480			148	148	NA	NA	0.551		NA
2250	"ENSG00000162923.17"	"WDR26"	chr1	-	224398514	224398593	224398888	224399034	224397726	224398226	224400949	224401019	2250	426	451			148	148	NA	NA	0.486		NA
2251	"ENSG00000162923.17"	"WDR26"	chr1	-	224398888	224399034	224400949	224401069	224398514	224398593	224404429	224404570	2251	456	552			148	148	NA	NA	0.452		NA
2252	"ENSG00000162923.17"	"WDR26"	chr1	-	224411426	224411565	224418259	224418398	224404429	224404570	224419517	224419615	2252	12	528			148	148	NA	NA	0.022		NA
2253	"ENSG00000162923.17"	"WDR26"	chr1	-	224411426	224411565	224418259	224418416	224404429	224404570	224419517	224419615	2253	362	528			148	148	NA	NA	0.407		NA
2254	"ENSG00000143643.13"	"TTC13"	chr1	-	230936157	230936264	230939385	230939496	230933778	230933861	230940439	230940556	2254	17	2			148	148	NA	NA	0.895		NA
2255	"ENSG00000060718.22"	"COL11A1"	chr1	-	103025799	103025952	103026215	103026332	103025520	103025613	103031115	103031244	2255	28	0			148	148	NA	NA	1.0		NA
2256	"ENSG00000157593.19"	"SLC35B2"	chr6	-	44256341	44256496	44256684	44256878	44254095	44255644	44257399	44257554	2256	12	34			148	148	NA	NA	0.261		NA
2259	"ENSG00000122008.15"	"POLK"	chr5	+	75590343	75590440	75593877	75594049	75587025	75587058	75596221	75597178	2259	67	3			148	148	NA	NA	0.957		NA
2260	"ENSG00000122008.15"	"POLK"	chr5	+	75590343	75590440	75596221	75597178	75587025	75587058	75597746	75597789	2260	40	55			148	148	NA	NA	0.421		NA
2269	"ENSG00000132842.14"	"AP3B1"	chr5	-	78015409	78015548	78020691	78020789	78002325	78003055	78034360	78034445	2269	142	100			148	148	NA	NA	0.587		NA
2270	"ENSG00000132842.14"	"AP3B1"	chr5	-	78020691	78020789	78034360	78034445	78015409	78015548	78039042	78039150	2270	139	112			148	148	NA	NA	0.554		NA
2277	"ENSG00000198677.12"	"TTC37"	chr5	-	95541814	95541906	95543183	95543327	95541304	95541380	95547060	95547151	2277	63	74			148	148	NA	NA	0.46		NA
2278	"ENSG00000134744.14"	"TUT4"	chr1	-	52477707	52477882	52488908	52489035	52474831	52475535	52490731	52490801	2278	82	133			148	148	NA	NA	0.381		NA
2279	"ENSG00000134744.14"	"TUT4"	chr1	-	52481422	52481635	52481803	52481923	52477707	52477882	52488908	52489035	2279	42	45			148	148	NA	NA	0.483		NA
2280	"ENSG00000134744.14"	"TUT4"	chr1	-	52481422	52481635	52481803	52481923	52477707	52477882	52493610	52493662	2280	4	39			148	148	NA	NA	0.093		NA
2281	"ENSG00000134744.14"	"TUT4"	chr1	-	52481422	52481635	52490731	52490801	52477707	52477882	52493610	52493662	2281	89	39			144	148	NA	NA	0.701		NA
2282	"ENSG00000134744.14"	"TUT4"	chr1	-	52481803	52481923	52490731	52490801	52477707	52477882	52493610	52493662	2282	89	4			144	148	NA	NA	0.958		NA
2284	"ENSG00000106443.17"	"PHF14"	chr7	+	11013746	11013906	11022867	11022979	10990702	10990847	11028680	11028760	2284	50	50			148	148	NA	NA	0.5		NA
2285	"ENSG00000106443.17"	"PHF14"	chr7	+	11022867	11022979	11028680	11028818	11013746	11013906	11035639	11035786	2285	54	14			148	148	NA	NA	0.794		NA
2286	"ENSG00000165275.10"	"TRMT10B"	chr9	+	37768075	37768228	37769940	37770019	37763628	37763753	37770671	37770739	2286	6	10			148	148	NA	NA	0.375		NA
2287	"ENSG00000165275.10"	"TRMT10B"	chr9	+	37768075	37768228	37769944	37770019	37763628	37763753	37770671	37770739	2287	6	10			148	148	NA	NA	0.375		NA
2288	"ENSG00000008083.14"	"JARID2"	chr6	+	15374116	15374252	15410223	15410365	15246068	15246584	15452005	15452175	2288	422	364			148	148	NA	NA	0.537		NA
2289	"ENSG00000008083.14"	"JARID2"	chr6	+	15410223	15410365	15452005	15452175	15374116	15374252	15468541	15468718	2289	407	578			148	148	NA	NA	0.413		NA
2290	"ENSG00000131467.12"	"PSME3"	chr17	+	42838092	42838205	42838730	42838799	42837648	42837697	42838944	42839012	2290	220	272			148	143	NA	NA	0.439		NA
2291	"ENSG00000137547.9"	"MRPL15"	chr8	+	54137267	54137433	54142662	54142786	54136510	54136665	54147381	54148514	2291	88	90			148	148	NA	NA	0.494		NA
2294	"ENSG00000055917.16"	"PUM2"	chr2	-	20256032	20256170	20258242	20258371	20255215	20255341	20260336	20260466	2294	212	215			148	148	NA	NA	0.496		NA
2295	"ENSG00000055917.16"	"PUM2"	chr2	-	20263192	20263460	20278582	20278819	20260336	20260466	20282946	20283231	2295	93	337			148	148	NA	NA	0.216		NA
2296	"ENSG00000055917.16"	"PUM2"	chr2	-	20278582	20278819	20283342	20283486	20263192	20263460	20290651	20290790	2296	113	65			148	148	NA	NA	0.635		NA
2298	"ENSG00000134987.13"	"WDR36"	chr5	+	111104176	111104352	111104696	111104817	111103785	111103918	111105294	111105360	2298	66	66			148	148	NA	NA	0.5		NA
2299	"ENSG00000134987.13"	"WDR36"	chr5	+	111124107	111124189	111125607	111125795	111123804	111123924	111126733	111130502	2299	43	70			148	148	NA	NA	0.381		NA
2300	"ENSG00000137814.12"	"HAUS2"	chr15	+	42559338	42559408	42560781	42560870	42558197	42558290	42561269	42561402	2300	119	52			144	148	NA	NA	0.702		NA
2301	"ENSG00000137814.12"	"HAUS2"	chr15	+	42559338	42559408	42561269	42561402	42558197	42558290	42563748	42563857	2301	59	86			144	148	NA	NA	0.414		NA
2302	"ENSG00000203710.12"	"CR1"	chr1	+	207523610	207524009	207542181	207542580	207511568	207511654	207545307	207545484	2302	33	0			148	148	NA	NA	1.0		NA
2303	"ENSG00000203710.12"	"CR1"	chr1	+	207526752	207526929	207545307	207545484	207523610	207524009	207545575	207545678	2303	12	0			148	148	NA	NA	1.0		NA
2305	"ENSG00000114268.12"	"PFKFB4"	chr3	-	48525564	48525669	48535511	48535658	48523700	48523830	48536255	48536463	2305	28	10			148	148	NA	NA	0.737		NA
2306	"ENSG00000114268.12"	"PFKFB4"	chr3	-	48543579	48543646	48548531	48548659	48539696	48539771	48549863	48549960	2306	6	28			148	141	NA	NA	0.17		NA
2307	"ENSG00000139618.17"	"BRCA2"	chr13	+	32336264	32341196	32344557	32344653	32332271	32333387	32346826	32346896	2307	24	22			148	148	NA	NA	0.522		NA
2308	"ENSG00000241685.10"	"ARPC1A"	chr7	+	99348851	99348959	99353908	99354121	99344292	99344515	99358339	99358403	2308	117	108			148	148	NA	NA	0.52		NA
2309	"ENSG00000176915.15"	"ANKLE2"	chr12	-	132750642	132750849	132754674	132755133	132748137	132748331	132761617	132761832	2309	92	229			148	148	NA	NA	0.287		NA
2310	"ENSG00000197150.13"	"ABCB8"	chr7	+	151033442	151033604	151033604	151033917	151028449	151028610	151034272	151034428	2310	0	14			148	148	NA	NA	0.0		NA
2315	"ENSG00000124523.17"	"SIRT5"	chr6	+	13588330	13588464	13591668	13591894	13584075	13584225	13595476	13595564	2315	5	9			148	148	NA	NA	0.357		NA
2316	"ENSG00000124523.17"	"SIRT5"	chr6	+	13588330	13588464	13591668	13591894	13584986	13585127	13595476	13595564	2316	1	9			148	148	NA	NA	0.1		NA
2317	"ENSG00000124523.17"	"SIRT5"	chr6	+	13591668	13591894	13595476	13595564	13588330	13588464	13596962	13597016	2317	4	14			148	148	NA	NA	0.222		NA
2318	"ENSG00000124523.17"	"SIRT5"	chr6	+	13594429	13594845	13595476	13595564	13591668	13591894	13596962	13597016	2318	1	22			148	148	NA	NA	0.043		NA
2319	"ENSG00000124523.17"	"SIRT5"	chr6	+	13595476	13595564	13596962	13597016	13591668	13591894	13599031	13599155	2319	9	5			148	128	NA	NA	0.609		NA
2320	"ENSG00000124523.17"	"SIRT5"	chr6	+	13596962	13597016	13599031	13599155	13595476	13595564	13600833	13600949	2320	13	10			128	148	NA	NA	0.6		NA
2321	"ENSG00000124523.17"	"SIRT5"	chr6	+	13597727	13597864	13599031	13599155	13596962	13597016	13600833	13600949	2321	1	16			148	148	NA	NA	0.059		NA
2322	"ENSG00000117090.16"	"SLAMF1"	chr1	-	160619775	160619849	160623502	160623585	160612487	160612580	160624095	160624185	2322	2	14			148	148	NA	NA	0.125		NA
2323	"ENSG00000198887.9"	"SMC5"	chr9	+	70300045	70300200	70305246	70305360	70297965	70298221	70314741	70314836	2323	51	68			148	148	NA	NA	0.429		NA
2324	"ENSG00000140577.17"	"CRTC3"	chr15	+	90607377	90607478	90614452	90614488	90604384	90604447	90617882	90617968	2324	108	41			148	110	NA	NA	0.662		NA
2325	"ENSG00000140577.17"	"CRTC3"	chr15	+	90614452	90614488	90617882	90617968	90607377	90607478	90619740	90619790	2325	28	121			110	148	NA	NA	0.237		NA
2326	"ENSG00000140577.17"	"CRTC3"	chr15	+	90617882	90617968	90619740	90619790	90614452	90614488	90625775	90625993	2326	74	64			148	124	NA	NA	0.492		NA
2327	"ENSG00000114120.14"	"SLC25A36"	chr3	+	140959462	140959540	140963126	140963227	140956526	140956691	140970926	140970993	2327	178	76			148	148	NA	NA	0.701		NA
2328	"ENSG00000114120.14"	"SLC25A36"	chr3	+	140966347	140966434	140966933	140967036	140963126	140963227	140970926	140970993	2328	147	69			148	148	NA	NA	0.681		NA
2329	"ENSG00000114120.14"	"SLC25A36"	chr3	+	140966347	140966434	140966999	140967036	140963126	140963227	140970926	140970993	2329	147	30			148	111	NA	NA	0.786		NA
2330	"ENSG00000083444.17"	"PLOD1"	chr1	+	11956916	11957014	11957089	11957193	11954829	11954893	11957841	11957943	2330	60	3			148	148	NA	NA	0.952		NA
2331	"ENSG00000065600.13"	"PACC1"	chr1	-	212375192	212375300	212379894	212380037	212363927	212365376	212385273	212385425	2331	56	47			148	148	NA	NA	0.544		NA
2332	"ENSG00000069275.13"	"NUCKS1"	chr1	-	205723925	205723981	205727699	205727805	205720500	205720653	205729571	205729621	2332	404	206			148	130	NA	NA	0.633		NA
2333	"ENSG00000069275.13"	"NUCKS1"	chr1	-	205727699	205727805	205729571	205729621	205723925	205723981	205749956	205750182	2333	293	310			124	148	NA	NA	0.53		NA
2337	"ENSG00000111837.12"	"MAK"	chr6	-	10770110	10770230	10773033	10773108	10762722	10764606	10775327	10775459	2337	3	7			148	148	NA	NA	0.3		NA
2338	"ENSG00000135720.13"	"DYNC1LI2"	chr16	-	66727687	66727805	66728200	66728242	66725827	66725944	66729039	66729099	2338	112	105			116	148	NA	NA	0.576		NA
2339	"ENSG00000135720.13"	"DYNC1LI2"	chr16	-	66742437	66742668	66749196	66749313	66736074	66736244	66751272	66751346	2339	112	146			148	148	NA	NA	0.434		NA
2343	"ENSG00000159346.13"	"ADIPOR1"	chr1	-	202944982	202945169	202946438	202946610	202943757	202943945	202948303	202948420	2343	247	249			148	148	NA	NA	0.498		NA
2344	"ENSG00000159346.13"	"ADIPOR1"	chr1	-	202944982	202945169	202948303	202948420	202943757	202943945	202950929	202951164	2344	272	241			148	148	NA	NA	0.53		NA
2347	"ENSG00000125977.7"	"EIF2S2"	chr20	-	34090516	34090602	34093674	34093731	34088308	34089905	34096656	34096805	2347	173	344			131	148	NA	NA	0.362		NA
2348	"ENSG00000144747.17"	"TMF1"	chr3	-	69029814	69029977	69033547	69033704	69028225	69028295	69035022	69035115	2348	151	63			148	148	NA	NA	0.706		NA
2349	"ENSG00000144747.17"	"TMF1"	chr3	-	69038563	69038720	69038842	69039009	69035022	69035115	69039550	69039693	2349	97	133			148	148	NA	NA	0.422		NA
2350	"ENSG00000144747.17"	"TMF1"	chr3	-	69038842	69039009	69039550	69039693	69038563	69038720	69042806	69042912	2350	178	150			148	148	NA	NA	0.543		NA
2352	"ENSG00000184007.22"	"PTP4A2"	chr1	-	31910037	31910112	31915894	31915987	31906420	31908960	31918969	31919483	2352	927	1001			148	148	NA	NA	0.481		NA
2353	"ENSG00000184007.22"	"PTP4A2"	chr1	-	31910037	31910112	31918969	31919658	31906420	31908960	31937986	31938368	2353	470	1000			148	148	NA	NA	0.32		NA
2354	"ENSG00000184007.22"	"PTP4A2"	chr1	-	31911695	31911826	31918969	31919658	31910037	31910112	31937986	31938368	2354	471	440			148	148	NA	NA	0.517		NA
2355	"ENSG00000172053.18"	"QARS1"	chr3	-	49100574	49100674	49101354	49101441	49100379	49100458	49101619	49101705	2355	391	638			148	148	NA	NA	0.38		NA
2356	"ENSG00000172053.18"	"QARS1"	chr3	-	49101354	49101441	49101619	49101705	49100574	49100674	49101827	49101899	2356	421	752			148	148	NA	NA	0.359		NA
2357	"ENSG00000176393.11"	"RNPEP"	chr1	+	201989382	201989531	201996146	201996263	201988903	201989044	201997318	201997554	2357	59	72			148	148	NA	NA	0.45		NA
2358	"ENSG00000176393.11"	"RNPEP"	chr1	+	201989382	201989531	201996146	201996409	201988903	201989044	201997318	201997554	2358	59	13			148	148	NA	NA	0.819		NA
2359	"ENSG00000176393.11"	"RNPEP"	chr1	+	201996146	201996263	201997318	201997554	201989382	201989531	201999901	202000015	2359	74	74			148	148	NA	NA	0.5		NA
2360	"ENSG00000134262.13"	"AP4B1"	chr1	-	113895756	113896038	113896257	113896465	113894193	113895492	113897839	113897943	2360	12	74			148	148	NA	NA	0.14		NA
2361	"ENSG00000134262.13"	"AP4B1"	chr1	-	113895756	113896038	113898717	113898801	113894193	113895492	113899903	113900400	2361	41	64			148	148	NA	NA	0.39		NA
2365	"ENSG00000138074.15"	"SLC5A6"	chr2	-	27200997	27201113	27201349	27201453	27199586	27200579	27201665	27201847	2365	48	48			148	148	NA	NA	0.5		NA
2366	"ENSG00000165914.15"	"TTC7B"	chr14	-	90593485	90593626	90610741	90610839	90578105	90578308	90617928	90618045	2366	85	55			148	148	NA	NA	0.607		NA
2368	"ENSG00000165914.15"	"TTC7B"	chr14	-	90689539	90689712	90695499	90695578	90680471	90680535	90730074	90730196	2368	103	47			148	148	NA	NA	0.687		NA
2369	"ENSG00000165914.15"	"TTC7B"	chr14	-	90695499	90695578	90730074	90730196	90689539	90689712	90744791	90744922	2369	76	111			148	148	NA	NA	0.406		NA
2370	"ENSG00000165914.15"	"TTC7B"	chr14	-	90730074	90730196	90744791	90744922	90695499	90695578	90780737	90780906	2370	96	102			148	148	NA	NA	0.485		NA
2371	"ENSG00000089820.16"	"ARHGAP4"	chrX	-	153913777	153913879	153918831	153919053	153913217	153913600	153921364	153921527	2371	9	201			148	148	NA	NA	0.043		NA
2372	"ENSG00000089820.16"	"ARHGAP4"	chrX	-	153918831	153919053	153921096	153921159	153913777	153913879	153921364	153921527	2372	161	222			137	148	NA	NA	0.439		NA
2373	"ENSG00000089820.16"	"ARHGAP4"	chrX	-	153921096	153921159	153921364	153921527	153913777	153913879	153921604	153921809	2373	198	1			148	137	NA	NA	0.995		NA
2374	"ENSG00000089820.16"	"ARHGAP4"	chrX	-	153921096	153921159	153921364	153921527	153920625	153920808	153921604	153921809	2374	199	211			148	137	NA	NA	0.466		NA
2375	"ENSG00000116237.16"	"ICMT"	chr1	-	6233473	6233643	6234404	6234511	6231901	6232119	6234885	6234974	2375	13	91			148	148	NA	NA	0.125		NA
2376	"ENSG00000116237.16"	"ICMT"	chr1	-	6233473	6233643	6234885	6234974	6231901	6232119	6235716	6235972	2376	44	53			148	148	NA	NA	0.454		NA
2378	"ENSG00000100528.12"	"CNIH1"	chr14	-	54432107	54432220	54436078	54436126	54430260	54430404	54436368	54436437	2378	2	95			122	148	NA	NA	0.025		NA
2380	"ENSG00000204410.16"	"MSH5"	chr6	+	31761817	31761865	31761865	31761955	31761471	31761615	31762111	31762185	2380	47	37			122	148	NA	NA	0.606		NA
2381	"ENSG00000113569.16"	"NUP155"	chr5	-	37330037	37330132	37331684	37331795	37329189	37329278	37333462	37333633	2381	79	74			148	148	NA	NA	0.516		NA
2382	"ENSG00000082701.17"	"GSK3B"	chr3	-	119866589	119866628	119875079	119875185	119863418	119863605	119876412	119876508	2382	0	10			148	113	NA	NA	0.0		NA
2383	"ENSG00000082701.17"	"GSK3B"	chr3	-	119876412	119876508	119905754	119905852	119863418	119863605	119912703	119912810	2383	150	54			148	148	NA	NA	0.735		NA
2391	"ENSG00000082701.17"	"GSK3B"	chr3	-	119981956	119982125	120000551	120000723	119947267	119947351	120002045	120002239	2391	8	3			148	148	NA	NA	0.727		NA
2393	"ENSG00000147548.17"	"NSD3"	chr8	-	38299443	38299590	38304586	38304757	38295795	38295952	38305247	38305445	2393	17	12			148	148	NA	NA	0.586		NA
