ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
2854	"ENSG00000077232.19"	"DNAJC10"	chr2	+	182717015	182718290	182717015	182717072	182717940	182718290	2854	20	58			148	74	NA	NA	0.147		NA
2855	"ENSG00000077232.19"	"DNAJC10"	chr2	+	182717015	182718290	182717015	182717072	182718156	182718290	2855	119	1			148	74	NA	NA	0.983		NA
2856	"ENSG00000077232.19"	"DNAJC10"	chr2	+	182728575	182728994	182728575	182728658	182728862	182728994	2856	15	50			148	74	NA	NA	0.13		NA
2858	"ENSG00000177409.12"	"SAMD9L"	chr7	-	93145384	93146040	93145384	93145532	93145908	93146040	2858	16	1			148	74	NA	NA	0.889		NA
2859	"ENSG00000107404.21"	"DVL1"	chr1	-	1339286	1339649	1339286	1339439	1339581	1339649	2859	10	13			148	74	NA	NA	0.278		NA
2860	"ENSG00000112511.18"	"PHF1"	chr6	+	33414724	33415144	33414724	33414829	33414954	33415144	2860	317	28			148	74	NA	NA	0.85		NA
2861	"ENSG00000112511.18"	"PHF1"	chr6	+	33414724	33415144	33414724	33414829	33414965	33415144	2861	325	35			148	74	NA	NA	0.823		NA
2862	"ENSG00000139641.13"	"ESYT1"	chr12	+	56131039	56131316	56131039	56131113	56131243	56131316	2862	16	125			148	74	NA	NA	0.06		NA
2863	"ENSG00000085978.22"	"ATG16L1"	chr2	+	233272965	233273777	233272965	233273052	233273720	233273777	2863	44	40			148	74	NA	NA	0.355		NA
2864	"ENSG00000085978.22"	"ATG16L1"	chr2	+	233289853	233290353	233289853	233289974	233290247	233290353	2864	81	39			148	74	NA	NA	0.509		NA
2865	"ENSG00000117226.12"	"GBP3"	chr1	-	89013184	89014279	89013184	89013427	89014082	89014279	2865	18	17			148	74	NA	NA	0.346		NA
2867	"ENSG00000229989.5"	"MIR181A1HG"	chr1	-	198897809	198900569	198897809	198898624	198900410	198900569	2867	206	47			148	74	NA	NA	0.687		NA
2868	"ENSG00000104763.20"	"ASAH1"	chr8	-	18056834	18057623	18056834	18057331	18057430	18057623	2868	638	1			148	74	NA	NA	0.997		NA
2869	"ENSG00000104763.20"	"ASAH1"	chr8	-	18064456	18067298	18064456	18064468	18067219	18067298	2869	254	7			148	74	NA	NA	0.948		NA
2870	"ENSG00000104763.20"	"ASAH1"	chr8	-	18064456	18067298	18064456	18064471	18067219	18067298	2870	246	8			148	74	NA	NA	0.939		NA
2871	"ENSG00000104763.20"	"ASAH1"	chr8	-	18064456	18067298	18064456	18064474	18067219	18067298	2871	240	5			148	74	NA	NA	0.96		NA
2872	"ENSG00000104763.20"	"ASAH1"	chr8	-	18064456	18067298	18064456	18064531	18067219	18067298	2872	93	212			148	74	NA	NA	0.18		NA
2873	"ENSG00000104763.20"	"ASAH1"	chr8	-	18064456	18067298	18064456	18064531	18067249	18067298	2873	183	1			148	74	NA	NA	0.989		NA
2874	"ENSG00000196684.12"	"HSH2D"	chr19	+	16152551	16153208	16152551	16152641	16153031	16153208	2874	156	13			148	74	NA	NA	0.857		NA
2875	"ENSG00000196684.12"	"HSH2D"	chr19	+	16152551	16153208	16152551	16152641	16153042	16153208	2875	165	33			148	74	NA	NA	0.714		NA
2877	"ENSG00000177830.18"	"CHID1"	chr11	-	869213	869956	869213	869345	869857	869956	2877	27	0			148	74	NA	NA	1.0		NA
2878	"ENSG00000124784.9"	"RIOK1"	chr6	+	7402602	7402897	7402602	7402715	7402816	7402897	2878	65	15			148	74	NA	NA	0.684		NA
2881	"ENSG00000185000.12"	"DGAT1"	chr8	-	144317021	144317252	144317021	144317109	144317186	144317252	2881	57	14			148	74	NA	NA	0.671		NA
2882	"ENSG00000185000.12"	"DGAT1"	chr8	-	144318094	144318362	144318094	144318169	144318260	144318362	2882	28	46			148	74	NA	NA	0.233		NA
2883	"ENSG00000185000.12"	"DGAT1"	chr8	-	144318260	144318566	144318260	144318362	144318460	144318566	2883	29	56			148	74	NA	NA	0.206		NA
2884	"ENSG00000163002.13"	"NUP35"	chr2	+	183159487	183161680	183159487	183159652	183161053	183161680	2884	6	29			148	74	NA	NA	0.094		NA
2885	"ENSG00000225963.8"	"ENSG00000225963"	chr2	+	230172098	230172515	230172098	230172193	230172424	230172515	2885	32	0			148	74	NA	NA	1.0		NA
2887	"ENSG00000156515.24"	"HK1"	chr10	+	69384332	69384915	69384332	69384481	69384795	69384915	2887	116	70			148	74	NA	NA	0.453		NA
2889	"ENSG00000171790.16"	"SLFNL1"	chr1	-	41020599	41020870	41020599	41020778	41020863	41020870	2889	84	2			148	74	NA	NA	0.955		NA
2890	"ENSG00000160051.12"	"IQCC"	chr1	+	32206153	32206761	32206153	32206297	32206508	32206761	2890	18	0			148	74	NA	NA	1.0		NA
2891	"ENSG00000104381.14"	"GDAP1"	chr8	+	74351273	74351466	74351273	74351321	74351453	74351466	2891	20	0			148	74	NA	NA	1.0		NA
2892	"ENSG00000104381.14"	"GDAP1"	chr8	+	74361883	74363053	74361883	74361978	74362938	74363053	2892	9	15			148	74	NA	NA	0.231		NA
2893	"ENSG00000166946.14"	"CCNDBP1"	chr15	+	43185819	43186233	43185819	43185879	43186153	43186233	2893	73	13			148	74	NA	NA	0.737		NA
2894	"ENSG00000166946.14"	"CCNDBP1"	chr15	+	43194080	43194461	43194080	43194137	43194414	43194461	2894	28	2			148	74	NA	NA	0.875		NA
2897	"ENSG00000184014.9"	"DENND5A"	chr11	-	9141939	9143485	9141939	9142108	9142721	9143485	2897	6	70			148	74	NA	NA	0.041		NA
2898	"ENSG00000184014.9"	"DENND5A"	chr11	-	9141939	9143485	9141939	9142108	9143402	9143485	2898	14	3			148	74	NA	NA	0.7		NA
2899	"ENSG00000184014.9"	"DENND5A"	chr11	-	9142721	9143485	9142721	9142845	9143402	9143485	2899	11	53			148	74	NA	NA	0.094		NA
2900	"ENSG00000184014.9"	"DENND5A"	chr11	-	9142721	9143485	9142721	9143313	9143402	9143485	2900	14	0			148	74	NA	NA	1.0		NA
2901	"ENSG00000184014.9"	"DENND5A"	chr11	-	9141939	9144278	9141939	9142108	9144096	9144278	2901	15	5			148	74	NA	NA	0.6		NA
2902	"ENSG00000184014.9"	"DENND5A"	chr11	-	9141939	9144278	9141939	9143485	9144096	9144278	2902	34	50			148	74	NA	NA	0.254		NA
2903	"ENSG00000184014.9"	"DENND5A"	chr11	-	9142721	9144278	9142721	9142845	9144096	9144278	2903	12	12			148	74	NA	NA	0.333		NA
2904	"ENSG00000184014.9"	"DENND5A"	chr11	-	9144096	9145113	9144096	9144278	9144994	9145113	2904	20	93			148	74	NA	NA	0.097		NA
2905	"ENSG00000184014.9"	"DENND5A"	chr11	-	9144096	9147151	9144096	9145113	9147029	9147151	2905	19	10			148	74	NA	NA	0.487		NA
2910	"ENSG00000134248.14"	"LAMTOR5"	chr1	-	110406317	110407694	110406317	110406379	110407585	110407694	2910	95	52			148	74	NA	NA	0.477		NA
2911	"ENSG00000002016.18"	"RAD52"	chr12	-	916343	916820	916343	916483	916638	916820	2911	17	3			148	74	NA	NA	0.739		NA
2912	"ENSG00000002016.18"	"RAD52"	chr12	-	916343	916820	916343	916532	916638	916820	2912	10	0			148	74	NA	NA	1.0		NA
2913	"ENSG00000002016.18"	"RAD52"	chr12	-	916343	916820	916343	916535	916638	916820	2913	10	0			148	74	NA	NA	1.0		NA
2914	"ENSG00000002016.18"	"RAD52"	chr12	-	926795	927263	926795	926946	927144	927263	2914	24	0			148	74	NA	NA	1.0		NA
2915	"ENSG00000002016.18"	"RAD52"	chr12	-	929818	930144	929818	929886	929972	930144	2915	19	0			148	74	NA	NA	1.0		NA
2916	"ENSG00000002016.18"	"RAD52"	chr12	-	929763	930144	929763	929886	930050	930144	2916	12	5			148	74	NA	NA	0.545		NA
2918	"ENSG00000135749.19"	"PCNX2"	chr1	-	233217898	233218184	233217898	233217931	233218030	233218184	2918	3	9			148	74	NA	NA	0.143		NA
2919	"ENSG00000008128.23"	"CDK11A"	chr1	-	1703475	1703940	1703475	1703624	1703823	1703940	2919	100	125			148	74	NA	NA	0.286		NA
2920	"ENSG00000008128.23"	"CDK11A"	chr1	-	1704038	1704344	1704038	1704146	1704222	1704344	2920	29	15			148	74	NA	NA	0.492		NA
2921	"ENSG00000008128.23"	"CDK11A"	chr1	-	1704222	1704655	1704222	1704344	1704549	1704655	2921	143	12			148	74	NA	NA	0.856		NA
2922	"ENSG00000008128.23"	"CDK11A"	chr1	-	1722587	1722831	1722587	1722634	1722707	1722831	2922	59	1			147	74	NA	NA	0.967		NA
2923	"ENSG00000140988.16"	"RPS2"	chr16	-	1962060	1962656	1962060	1962270	1962496	1962656	2923	96	5101			148	74	NA	NA	0.009		NA
2924	"ENSG00000140988.16"	"RPS2"	chr16	-	1962496	1962909	1962496	1962656	1962735	1962909	2924	353	3376			148	74	NA	NA	0.05		NA
2925	"ENSG00000140988.16"	"RPS2"	chr16	-	1962496	1963256	1962496	1962697	1962909	1963256	2925	225	4			148	74	NA	NA	0.966		NA
2926	"ENSG00000140988.16"	"RPS2"	chr16	-	1962496	1963256	1962496	1962656	1963148	1963256	2926	198	9			148	74	NA	NA	0.917		NA
2927	"ENSG00000140988.16"	"RPS2"	chr16	-	1962496	1963256	1962496	1962909	1963148	1963256	2927	106	2764			148	74	NA	NA	0.019		NA
2928	"ENSG00000116350.18"	"SRSF4"	chr1	-	29159373	29160517	29159373	29159486	29160374	29160517	2928	42	130			148	74	NA	NA	0.139		NA
2929	"ENSG00000029363.17"	"BCLAF1"	chr6	-	136275842	136276508	136275842	136275989	136276467	136276508	2929	321	2			148	74	NA	NA	0.988		NA
2930	"ENSG00000131018.25"	"SYNE1"	chr6	-	152133275	152135232	152133275	152133488	152135025	152135232	2930	15	1			148	74	NA	NA	0.882		NA
2931	"ENSG00000131018.25"	"SYNE1"	chr6	-	152133275	152135232	152133275	152133488	152135103	152135232	2931	13	69			148	74	NA	NA	0.086		NA
2932	"ENSG00000067064.12"	"IDI1"	chr10	-	1043300	1044171	1043300	1043393	1043998	1044171	2932	161	63			148	74	NA	NA	0.561		NA
2933	"ENSG00000274944.4"	"ENSG00000274944"	chr1	-	38873594	38876193	38873594	38873909	38874777	38876193	2933	14	0			148	74	NA	NA	1.0		NA
2934	"ENSG00000133247.14"	"KMT5C"	chr19	+	55341793	55342380	55341793	55342046	55342214	55342380	2934	18	2			148	74	NA	NA	0.818		NA
2936	"ENSG00000197989.15"	"SNHG12"	chr1	-	28579532	28579981	28579532	28579587	28579911	28579981	2936	50	12			148	74	NA	NA	0.676		NA
2937	"ENSG00000197989.15"	"SNHG12"	chr1	-	28579532	28579981	28579532	28579587	28579941	28579981	2937	70	2			148	74	NA	NA	0.946		NA
2938	"ENSG00000197989.15"	"SNHG12"	chr1	-	28579532	28580646	28579532	28579587	28580559	28580646	2938	67	2			148	74	NA	NA	0.944		NA
2939	"ENSG00000197989.15"	"SNHG12"	chr1	-	28579532	28580646	28579532	28579981	28580559	28580646	2939	70	13			148	74	NA	NA	0.729		NA
2940	"ENSG00000197989.15"	"SNHG12"	chr1	-	28580559	28581229	28580559	28580646	28581093	28581229	2940	64	11			148	74	NA	NA	0.744		NA
2941	"ENSG00000197989.15"	"SNHG12"	chr1	-	28580559	28581229	28580559	28580646	28581110	28581229	2941	65	8			148	74	NA	NA	0.802		NA
2942	"ENSG00000197989.15"	"SNHG12"	chr1	-	28580559	28581871	28580559	28581229	28581589	28581871	2942	33	13			148	74	NA	NA	0.559		NA
2943	"ENSG00000180098.9"	"TRNAU1AP"	chr1	+	28560632	28561398	28560632	28560732	28561345	28561398	2943	29	15			148	74	NA	NA	0.492		NA
2944	"ENSG00000204252.14"	"HLA-DOA"	chr6	-	33007079	33007592	33007079	33007215	33007310	33007592	2944	6	27			148	74	NA	NA	0.1		NA
2946	"ENSG00000125691.14"	"RPL23"	chr17	-	38850080	38852732	38850080	38850214	38852603	38852732	2946	15	9			148	74	NA	NA	0.455		NA
2951	"ENSG00000080947.15"	"CROCCP3"	chr1	-	16476929	16478437	16476929	16477074	16478254	16478437	2951	21	3			148	74	NA	NA	0.778		NA
2952	"ENSG00000080947.15"	"CROCCP3"	chr1	-	16491009	16491316	16491009	16491084	16491185	16491316	2952	13	1			148	74	NA	NA	0.867		NA
2958	"ENSG00000255857.7"	"PXN-AS1"	chr12	+	120209838	120210556	120209838	120209934	120210085	120210556	2958	12	0			148	74	NA	NA	1.0		NA
2959	"ENSG00000158411.11"	"MITD1"	chr2	-	99169262	99169610	99169262	99169470	99169549	99169610	2959	6	8			148	74	NA	NA	0.273		NA
2960	"ENSG00000117751.18"	"PPP1R8"	chr1	+	27850092	27851676	27850092	27850414	27851539	27851676	2960	60	2			148	74	NA	NA	0.938		NA
2962	"ENSG00000119777.20"	"TMEM214"	chr2	+	27040710	27041694	27040710	27040954	27041243	27041694	2962	54	1			148	74	NA	NA	0.964		NA
2969	"ENSG00000115211.17"	"EIF2B4"	chr2	-	27369413	27369919	27369413	27369549	27369875	27369919	2969	27	0			148	74	NA	NA	1.0		NA
2970	"ENSG00000213672.8"	"NCKIPSD"	chr3	-	48678876	48679183	48678876	48678969	48679054	48679183	2970	14	11			148	74	NA	NA	0.389		NA
2971	"ENSG00000122547.11"	"EEPD1"	chr7	+	36154132	36155202	36154132	36154161	36154220	36155202	2971	71	0			133	74	NA	NA	1.0		NA
2972	"ENSG00000163378.14"	"EOGT"	chr3	-	68988505	68989017	68988505	68988577	68988924	68989017	2972	13	16			148	74	NA	NA	0.289		NA
2973	"ENSG00000142784.16"	"WDTC1"	chr1	+	27303620	27305193	27303620	27303795	27305000	27305193	2973	4	29			148	74	NA	NA	0.065		NA
2974	"ENSG00000142784.16"	"WDTC1"	chr1	+	27303620	27305193	27303620	27303795	27305058	27305193	2974	57	0			148	74	NA	NA	1.0		NA
2975	"ENSG00000115295.21"	"CLIP4"	chr2	+	29115482	29115665	29115482	29115548	29115633	29115665	2975	17	0			148	74	NA	NA	1.0		NA
2976	"ENSG00000115295.21"	"CLIP4"	chr2	+	29174372	29175600	29174372	29174445	29174904	29175600	2976	45	0			148	74	NA	NA	1.0		NA
2977	"ENSG00000236782.7"	"ZNF593OS"	chr1	-	26171616	26171821	26171616	26171689	26171769	26171821	2977	13	0			148	74	NA	NA	1.0		NA
2980	"ENSG00000149809.17"	"TM7SF2"	chr11	+	65112810	65113414	65112810	65112865	65113219	65113414	2980	25	11			148	74	NA	NA	0.532		NA
2981	"ENSG00000149809.17"	"TM7SF2"	chr11	+	65112810	65113414	65112810	65112894	65113219	65113414	2981	26	0			148	74	NA	NA	1.0		NA
2982	"ENSG00000149809.17"	"TM7SF2"	chr11	+	65114712	65115081	65114712	65114832	65114912	65115081	2982	26	21			148	74	NA	NA	0.382		NA
2983	"ENSG00000149809.17"	"TM7SF2"	chr11	+	65114912	65115598	65114912	65115081	65115475	65115598	2983	34	0			148	74	NA	NA	1.0		NA
2985	"ENSG00000132382.15"	"MYBBP1A"	chr17	-	4538901	4539967	4538901	4538975	4539438	4539967	2985	41	0			148	74	NA	NA	1.0		NA
2986	"ENSG00000132382.15"	"MYBBP1A"	chr17	-	4545025	4545345	4545025	4545175	4545258	4545345	2986	13	22			148	74	NA	NA	0.228		NA
2987	"ENSG00000132382.15"	"MYBBP1A"	chr17	-	4553809	4554093	4553809	4553917	4554018	4554093	2987	17	78			148	74	NA	NA	0.098		NA
2988	"ENSG00000148218.16"	"ALAD"	chr9	-	113390592	113390933	113390592	113390676	113390797	113390933	2988	8	23			148	74	NA	NA	0.148		NA
2989	"ENSG00000225938.2"	"ENSG00000225938"	chr1	-	101234554	101236624	101234554	101235881	101236324	101236624	2989	27	0			148	74	NA	NA	1.0		NA
2990	"ENSG00000181789.14"	"COPG1"	chr3	+	129252622	129252955	129252622	129252694	129252875	129252955	2990	41	54			148	74	NA	NA	0.275		NA
2992	"ENSG00000268362.6"	"ENSG00000268362"	chr19	+	24065462	24066750	24065462	24065648	24066026	24066750	2992	74	0			148	74	NA	NA	1.0		NA
2997	"ENSG00000111196.10"	"MAGOHB"	chr12	-	10607853	10609941	10607853	10607936	10609830	10609941	2997	9	13			148	74	NA	NA	0.257		NA
2998	"ENSG00000163382.13"	"NAXE"	chr1	+	156592100	156592475	156592100	156592209	156592364	156592475	2998	8	18			148	74	NA	NA	0.182		NA
2999	"ENSG00000163382.13"	"NAXE"	chr1	+	156592556	156593555	156592556	156592670	156593407	156593555	2999	15	28			148	74	NA	NA	0.211		NA
3000	"ENSG00000163382.13"	"NAXE"	chr1	+	156592556	156593555	156592556	156592670	156593463	156593555	3000	49	1			148	74	NA	NA	0.961		NA
3007	"ENSG00000138459.9"	"SLC35A5"	chr3	+	112580545	112581326	112580545	112580706	112581178	112581326	3007	28	0			148	74	NA	NA	1.0		NA
3008	"ENSG00000138459.9"	"SLC35A5"	chr3	+	112580545	112581326	112580545	112580706	112581244	112581326	3008	37	0			148	74	NA	NA	1.0		NA
3009	"ENSG00000120694.20"	"HSPH1"	chr13	-	31136624	31137524	31136624	31137117	31137367	31137524	3009	66	0			148	74	NA	NA	1.0		NA
3010	"ENSG00000120694.20"	"HSPH1"	chr13	-	31140183	31141259	31140183	31140309	31141121	31141259	3010	14	25			148	74	NA	NA	0.219		NA
3011	"ENSG00000158856.19"	"DMTN"	chr8	+	22069015	22069518	22069015	22069060	22069418	22069518	3011	1	18			148	74	NA	NA	0.027		NA
3014	"ENSG00000094631.21"	"HDAC6"	chrX	+	48805630	48806464	48805630	48805671	48806367	48806464	3014	8	65			148	74	NA	NA	0.058		NA
3016	"ENSG00000094631.21"	"HDAC6"	chrX	+	48814674	48814893	48814674	48814740	48814833	48814893	3016	55	40			148	74	NA	NA	0.407		NA
3017	"ENSG00000094631.21"	"HDAC6"	chrX	+	48814961	48815490	48814961	48815051	48815383	48815490	3017	90	29			148	74	NA	NA	0.608		NA
3018	"ENSG00000094631.21"	"HDAC6"	chrX	+	48818040	48818412	48818040	48818109	48818219	48818412	3018	12	33			148	74	NA	NA	0.154		NA
3019	"ENSG00000094631.21"	"HDAC6"	chrX	+	48822911	48823588	48822911	48823018	48823120	48823588	3019	85	0			148	74	NA	NA	1.0		NA
3020	"ENSG00000213928.9"	"IRF9"	chr14	+	24164062	24164955	24164062	24164134	24164613	24164955	3020	331	32			148	74	NA	NA	0.838		NA
3021	"ENSG00000137309.20"	"HMGA1"	chr6	+	34236872	34237317	34236872	34236963	34237203	34237317	3021	0	85			148	74	NA	NA	0.0		NA
3022	"ENSG00000096696.15"	"DSP"	chr6	+	7571382	7572068	7571382	7571584	7571841	7572068	3022	0	10			148	74	NA	NA	0.0		NA
3023	"ENSG00000140990.15"	"NDUFB10"	chr16	+	1961496	1961975	1961496	1961636	1961796	1961975	3023	33	20			148	74	NA	NA	0.452		NA
3026	"ENSG00000196199.14"	"MPHOSPH8"	chr13	+	19670839	19671289	19670839	19670964	19671205	19671289	3026	16	1			148	74	NA	NA	0.889		NA
3027	"ENSG00000112367.12"	"FIG4"	chr6	+	109735149	109738453	109735149	109735298	109738324	109738453	3027	8	5			148	74	NA	NA	0.444		NA
3029	"ENSG00000112367.12"	"FIG4"	chr6	+	109743109	109743772	109743109	109743272	109743674	109743772	3029	5	17			148	74	NA	NA	0.128		NA
3033	"ENSG00000136270.14"	"TBRG4"	chr7	-	45108826	45109287	45108826	45109083	45109222	45109287	3033	96	1			148	74	NA	NA	0.98		NA
3034	"ENSG00000143761.16"	"ARF1"	chr1	+	228097077	228097452	228097077	228097262	228097341	228097452	3034	83	327			148	74	NA	NA	0.113		NA
3035	"ENSG00000157216.16"	"SSBP3"	chr1	-	54242163	54243299	54242163	54242212	54243234	54243299	3035	3	52			148	74	NA	NA	0.028		NA
3036	"ENSG00000100416.15"	"TRMU"	chr22	+	46355443	46357337	46355443	46355588	46356841	46357337	3036	29	2			148	74	NA	NA	0.879		NA
3039	"ENSG00000159314.12"	"ARHGAP27"	chr17	-	45396206	45396585	45396206	45396284	45396486	45396585	3039	19	18			148	74	NA	NA	0.345		NA
3040	"ENSG00000159314.12"	"ARHGAP27"	chr17	-	45403618	45404096	45403618	45403709	45404028	45404096	3040	4	31			148	74	NA	NA	0.061		NA
3041	"ENSG00000159314.12"	"ARHGAP27"	chr17	-	45404600	45405106	45404600	45404681	45404923	45405106	3041	7	27			148	74	NA	NA	0.115		NA
3042	"ENSG00000159314.12"	"ARHGAP27"	chr17	-	45404600	45405106	45404600	45404681	45405027	45405106	3042	31	5			148	74	NA	NA	0.756		NA
3043	"ENSG00000263753.9"	"LINC00667"	chr18	+	5238080	5241889	5238080	5238893	5241698	5241889	3043	40	0			148	74	NA	NA	1.0		NA
3044	"ENSG00000263753.9"	"LINC00667"	chr18	+	5240647	5241889	5240647	5240708	5241698	5241889	3044	20	0			148	74	NA	NA	1.0		NA
3045	"ENSG00000263753.9"	"LINC00667"	chr18	+	5240647	5241889	5240647	5240819	5241698	5241889	3045	20	0			148	74	NA	NA	1.0		NA
3046	"ENSG00000263753.9"	"LINC00667"	chr18	+	5240647	5241889	5240647	5240964	5241698	5241889	3046	18	0			148	74	NA	NA	1.0		NA
3047	"ENSG00000263753.9"	"LINC00667"	chr18	+	5240647	5241889	5240647	5241255	5241698	5241889	3047	14	0			148	74	NA	NA	1.0		NA
3050	"ENSG00000144504.16"	"ANKMY1"	chr2	-	240523884	240524381	240523884	240524009	240524303	240524381	3050	55	2			148	74	NA	NA	0.932		NA
3051	"ENSG00000007541.17"	"PIGQ"	chr16	+	574065	574763	574065	574438	574527	574763	3051	41	1			148	74	NA	NA	0.953		NA
3052	"ENSG00000007541.17"	"PIGQ"	chr16	+	580182	580972	580182	580263	580857	580972	3052	15	20			148	74	NA	NA	0.273		NA
3054	"ENSG00000155366.17"	"RHOC"	chr1	-	112702562	112703119	112702562	112702693	112702998	112703119	3054	13	97			148	74	NA	NA	0.063		NA
3056	"ENSG00000115317.12"	"HTRA2"	chr2	+	74531338	74531702	74531338	74531371	74531596	74531702	3056	2	25			148	74	NA	NA	0.038		NA
3058	"ENSG00000125450.11"	"NUP85"	chr17	+	75234636	75235201	75234636	75234788	75235099	75235201	3058	98	6			148	74	NA	NA	0.891		NA
3059	"ENSG00000114742.14"	"WDR48"	chr3	+	39093873	39096664	39093873	39094066	39094647	39096664	3059	34	110			148	74	NA	NA	0.134		NA
3061	"ENSG00000101361.17"	"NOP56"	chr20	+	2657080	2658393	2657080	2657218	2657928	2658393	3061	51	21			148	74	NA	NA	0.548		NA
3062	"ENSG00000187147.18"	"RNF220"	chr1	+	44649882	44651723	44649882	44649957	44650703	44651723	3062	20	121			148	74	NA	NA	0.076		NA
3063	"ENSG00000116478.12"	"HDAC1"	chr1	+	32331675	32332242	32331675	32331806	32332089	32332242	3063	40	94			148	74	NA	NA	0.175		NA
3066	"ENSG00000204758.8"	"ENSG00000204758"	chr5	-	172957153	172958257	172957153	172957302	172958138	172958257	3066	13	1			148	74	NA	NA	0.867		NA
3068	"ENSG00000143543.15"	"JTB"	chr1	-	153976692	153977013	153976692	153976775	153976975	153977013	3068	59	167			148	74	NA	NA	0.15		NA
3071	"ENSG00000160781.17"	"PAQR6"	chr1	-	156245781	156246250	156245781	156245987	156246122	156246250	3071	23	1			148	74	NA	NA	0.92		NA
3072	"ENSG00000133895.18"	"MEN1"	chr11	-	64805634	64806368	64805634	64805770	64806082	64806368	3072	11	1			148	74	NA	NA	0.846		NA
3073	"ENSG00000133895.18"	"MEN1"	chr11	-	64805634	64806368	64805634	64805770	64806231	64806368	3073	16	23			148	74	NA	NA	0.258		NA
3074	"ENSG00000133895.18"	"MEN1"	chr11	-	64807551	64808099	64807551	64807680	64807890	64808099	3074	14	6			148	74	NA	NA	0.538		NA
3075	"ENSG00000133895.18"	"MEN1"	chr11	-	64807551	64808099	64807551	64807680	64807904	64808099	3075	19	0			148	74	NA	NA	1.0		NA
3076	"ENSG00000133895.18"	"MEN1"	chr11	-	64807551	64808099	64807551	64807680	64807995	64808099	3076	27	4			148	74	NA	NA	0.771		NA
3080	"ENSG00000148288.13"	"GBGT1"	chr9	-	133155900	133156065	133155900	133155936	133156014	133156065	3080	2	11			148	74	NA	NA	0.083		NA
3097	"ENSG00000136286.16"	"MYO1G"	chr7	-	44962969	44964162	44962969	44963124	44964048	44964162	3097	55	82			148	74	NA	NA	0.251		NA
3098	"ENSG00000136286.16"	"MYO1G"	chr7	-	44966072	44966838	44966072	44966280	44966671	44966838	3098	114	132			148	74	NA	NA	0.302		NA
3099	"ENSG00000136286.16"	"MYO1G"	chr7	-	44968522	44969875	44968522	44969483	44969704	44969875	3099	70	109			148	74	NA	NA	0.243		NA
3100	"ENSG00000136286.16"	"MYO1G"	chr7	-	44972114	44975227	44972114	44972225	44975173	44975227	3100	41	180			148	74	NA	NA	0.102		NA
3101	"ENSG00000136286.16"	"MYO1G"	chr7	-	44972114	44975227	44972114	44972274	44975173	44975227	3101	32	3			148	74	NA	NA	0.842		NA
3102	"ENSG00000129566.13"	"TEP1"	chr14	-	20365666	20368559	20365666	20367103	20367907	20368559	3102	24	0			148	74	NA	NA	1.0		NA
3103	"ENSG00000129566.13"	"TEP1"	chr14	-	20377279	20377492	20377279	20377358	20377424	20377492	3103	73	1			140	74	NA	NA	0.975		NA
3105	"ENSG00000070423.18"	"RNF126"	chr19	-	648881	649748	648881	648975	649678	649748	3105	20	69			148	74	NA	NA	0.127		NA
3107	"ENSG00000141959.17"	"PFKL"	chr21	+	44313912	44316339	44313912	44314021	44316243	44316339	3107	42	36			148	74	NA	NA	0.368		NA
3108	"ENSG00000141959.17"	"PFKL"	chr21	+	44319350	44320147	44319350	44319415	44320083	44320147	3108	221	64			148	74	NA	NA	0.633		NA
3109	"ENSG00000141959.17"	"PFKL"	chr21	+	44319350	44321875	44319350	44320147	44321728	44321875	3109	32	129			148	74	NA	NA	0.11		NA
3111	"ENSG00000166398.14"	"GARRE1"	chr19	+	34299678	34300968	34299678	34299923	34300754	34300968	3111	87	2			148	74	NA	NA	0.956		NA
3113	"ENSG00000065911.13"	"MTHFD2"	chr2	+	74201381	74205889	74201381	74201479	74205704	74205889	3113	15	6			148	74	NA	NA	0.556		NA
3115	"ENSG00000154451.15"	"GBP5"	chr1	-	89262219	89263948	89262219	89262401	89263735	89263948	3115	19	2			148	74	NA	NA	0.826		NA
3118	"ENSG00000004455.17"	"AK2"	chr1	-	33007985	33013402	33007985	33010833	33013206	33013402	3118	7	32			148	74	NA	NA	0.099		NA
3120	"ENSG00000239569.4"	"KMT2E-AS1"	chr7	-	105013280	105014086	105013280	105013726	105013880	105014086	3120	39	0			148	74	NA	NA	1.0		NA
3121	"ENSG00000239569.4"	"KMT2E-AS1"	chr7	-	105013280	105014093	105013280	105013762	105013880	105014093	3121	45	0			148	74	NA	NA	1.0		NA
3122	"ENSG00000213983.12"	"AP1G2"	chr14	-	23561511	23562415	23561511	23561635	23561961	23562415	3122	43	46			148	74	NA	NA	0.319		NA
3123	"ENSG00000213983.12"	"AP1G2"	chr14	-	23561961	23562415	23561961	23562066	23562287	23562415	3123	51	32			148	74	NA	NA	0.443		NA
3124	"ENSG00000213983.12"	"AP1G2"	chr14	-	23562503	23563638	23562503	23562593	23563379	23563638	3124	21	20			148	74	NA	NA	0.344		NA
3125	"ENSG00000213983.12"	"AP1G2"	chr14	-	23563379	23563638	23563379	23563502	23563583	23563638	3125	35	13			148	74	NA	NA	0.574		NA
