ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
995	"ENSG00000112078.14"	"KCTD20"	chr6	+	36479120	36479223	36481561	36481759	36470051	36470257	36484713	36484824	995	24	170			148	148	NA	NA	0.124		NA
996	"ENSG00000112078.14"	"KCTD20"	chr6	+	36479590	36479711	36481561	36481759	36479120	36479223	36484713	36484824	996	138	170			148	148	NA	NA	0.448		NA
997	"ENSG00000112078.14"	"KCTD20"	chr6	+	36481561	36481759	36484713	36484824	36443016	36443111	36486882	36488096	997	1	134			148	148	NA	NA	0.007		NA
998	"ENSG00000112078.14"	"KCTD20"	chr6	+	36481561	36481759	36484713	36484824	36470051	36470257	36486882	36490377	998	3	134			148	148	NA	NA	0.022		NA
999	"ENSG00000112078.14"	"KCTD20"	chr6	+	36481561	36481759	36484713	36484824	36479120	36479223	36486882	36487667	999	3	134			148	148	NA	NA	0.022		NA
1000	"ENSG00000112078.14"	"KCTD20"	chr6	+	36481561	36481759	36484713	36484824	36479590	36479711	36486882	36487406	1000	158	134			148	148	NA	NA	0.541		NA
1002	"ENSG00000096070.19"	"BRPF3"	chr6	+	36213879	36214386	36217916	36218010	36211257	36211560	36222167	36222265	1002	25	35			148	148	NA	NA	0.417		NA
1003	"ENSG00000096070.19"	"BRPF3"	chr6	+	36217916	36218010	36222167	36222265	36213879	36214386	36225266	36225364	1003	34	22			148	148	NA	NA	0.607		NA
1004	"ENSG00000096070.19"	"BRPF3"	chr6	+	36222167	36222265	36225266	36225364	36217916	36218010	36228901	36229056	1004	35	34			148	148	NA	NA	0.507		NA
1005	"ENSG00000096070.19"	"BRPF3"	chr6	+	36222167	36222265	36225270	36225364	36217916	36218010	36228901	36229056	1005	35	32			148	148	NA	NA	0.522		NA
1006	"ENSG00000112062.11"	"MAPK14"	chr6	+	36072872	36072984	36073045	36073105	36059288	36059347	36073690	36073720	1006	249	13			148	134	NA	NA	0.945		NA
1007	"ENSG00000112062.11"	"MAPK14"	chr6	+	36095986	36096066	36100187	36100267	36076536	36076608	36102570	36102649	1007	135	21			148	148	NA	NA	0.865		NA
1010	"ENSG00000112039.5"	"FANCE"	chr6	+	35460551	35460618	35462788	35462914	35459681	35459760	35466243	35467102	1010	11	18			141	148	NA	NA	0.391		NA
1011	"ENSG00000197043.14"	"ANXA6"	chr5	-	151108454	151108550	151109752	151109846	151105244	151105303	151110626	151110644	1011	156	175			148	148	NA	NA	0.471		NA
1012	"ENSG00000197043.14"	"ANXA6"	chr5	-	151109752	151109846	151110626	151110644	151108454	151108550	151117126	151117180	1012	18	222			92	148	NA	NA	0.115		NA
1013	"ENSG00000064995.19"	"TAF11"	chr6	-	34879625	34879736	34879966	34880063	34877461	34878720	34880288	34880376	1013	39	61			148	148	NA	NA	0.39		NA
1014	"ENSG00000062716.13"	"VMP1"	chr17	+	59735337	59735473	59737452	59737543	59731420	59731522	59738836	59738947	1014	81	97			148	148	NA	NA	0.455		NA
1015	"ENSG00000062716.13"	"VMP1"	chr17	+	59764970	59765138	59773753	59773885	59738836	59738947	59808795	59808876	1015	114	80			148	148	NA	NA	0.588		NA
1016	"ENSG00000062716.13"	"VMP1"	chr17	+	59773753	59773885	59808795	59808876	59764970	59765138	59811669	59811786	1016	84	78			148	148	NA	NA	0.519		NA
1017	"ENSG00000081189.16"	"MEF2C"	chr5	-	88760987	88761125	88761184	88761328	88751856	88752043	88804597	88804801	1017	106	9			148	148	NA	NA	0.922		NA
1019	"ENSG00000204305.16"	"AGER"	chr6	-	32181350	32181477	32181523	32181632	32180967	32181239	32182246	32182388	1019	32	12			148	148	NA	NA	0.727		NA
1020	"ENSG00000204305.16"	"AGER"	chr6	-	32181350	32181477	32181605	32181632	32180967	32181239	32182246	32182388	1020	14	12			101	148	NA	NA	0.631		NA
1021	"ENSG00000204305.16"	"AGER"	chr6	-	32181605	32181632	32182246	32182388	32181350	32181477	32182567	32182698	1021	15	13			148	101	NA	NA	0.441		NA
1022	"ENSG00000147408.15"	"CSGALNACT1"	chr8	-	19585165	19585317	19591159	19591278	19505200	19506130	19601770	19601865	1022	4	6			148	148	NA	NA	0.4		NA
1023	"ENSG00000204348.10"	"DXO"	chr6	-	31970108	31970203	31970342	31970825	31969809	31970024	31970911	31971147	1023	12	21			148	148	NA	NA	0.364		NA
1024	"ENSG00000213719.8"	"CLIC1"	chr6	-	31732216	31732398	31733565	31733672	31730580	31731003	31733835	31733961	1024	1540	1500			148	148	NA	NA	0.507		NA
1025	"ENSG00000204422.7"	"ENSG00000204422"	chr6	-	31690077	31690127	31690538	31690602	31689580	31689704	31691578	31691680	1025	79	41			138	124	NA	NA	0.634		NA
1026	"ENSG00000204422.7"	"ENSG00000204422"	chr6	-	31690077	31690127	31691578	31691680	31689580	31689704	31691803	31691918	1026	68	41			148	124	NA	NA	0.582		NA
1027	"ENSG00000204422.7"	"ENSG00000204422"	chr6	-	31690538	31690602	31691578	31691680	31690077	31690127	31691803	31691918	1027	69	55			148	138	NA	NA	0.539		NA
1029	"ENSG00000108424.11"	"KPNB1"	chr17	+	47663088	47663178	47665056	47665158	47661118	47661178	47668185	47668410	1029	306	306			148	148	NA	NA	0.5		NA
1030	"ENSG00000150403.18"	"TMCO3"	chr13	+	113503495	113503588	113520615	113520733	113501751	113501880	113534044	113534240	1030	69	58			148	148	NA	NA	0.543		NA
1031	"ENSG00000086758.16"	"HUWE1"	chrX	-	53546703	53546825	53547672	53548273	53546435	53546592	53548958	53549505	1031	154	177			148	148	NA	NA	0.465		NA
1032	"ENSG00000086758.16"	"HUWE1"	chrX	-	53547672	53548273	53548958	53549505	53546703	53546825	53550665	53550768	1032	204	106			148	148	NA	NA	0.658		NA
1033	"ENSG00000204592.9"	"HLA-E"	chr6	+	30491536	30491653	30492403	30492436	30491136	30491412	30492540	30492583	1033	1040	636			148	107	NA	NA	0.542		NA
1034	"ENSG00000105821.15"	"DNAJC2"	chr7	-	103324481	103324562	103326542	103326684	103323597	103323663	103327655	103327754	1034	99	63			148	148	NA	NA	0.611		NA
1035	"ENSG00000132305.22"	"IMMT"	chr2	-	86153559	86153574	86158591	86158721	86151296	86151520	86159535	86159671	1035	116	24			148	89	NA	NA	0.744		NA
1050	"ENSG00000161040.17"	"FBXL13"	chr7	-	102931880	102931933	102963532	102963665	102926273	102926374	102968021	102968117	1050	5	8			148	127	NA	NA	0.349		NA
1053	"ENSG00000140612.14"	"SEC11A"	chr15	-	84680712	84680832	84687624	84687774	84670724	84670782	84691534	84691644	1053	281	169			148	148	NA	NA	0.624		NA
1055	"ENSG00000136238.18"	"RAC1"	chr7	+	6391923	6392041	6400125	6400188	6387211	6387283	6401867	6402027	1055	289	295			148	137	NA	NA	0.476		NA
1056	"ENSG00000124508.17"	"BTN2A2"	chr6	+	26385014	26385362	26388012	26388294	26383791	26383915	26390004	26390211	1056	3	13			148	148	NA	NA	0.188		NA
1057	"ENSG00000197943.11"	"PLCG2"	chr16	+	81931496	81931654	81934428	81934531	81928557	81928624	81936168	81936378	1057	53	60			148	148	NA	NA	0.469		NA
1058	"ENSG00000126091.21"	"ST3GAL3"	chr1	+	43814890	43814933	43838218	43838311	43736262	43736380	43894382	43894477	1058	2	25			117	148	NA	NA	0.092		NA
1060	"ENSG00000126091.21"	"ST3GAL3"	chr1	+	43838218	43838311	43894382	43894477	43814890	43814933	43898234	43898298	1060	37	41			148	148	NA	NA	0.474		NA
1062	"ENSG00000153044.10"	"CENPH"	chr5	+	69195716	69195791	69197052	69197109	69194646	69194695	69202505	69202569	1062	30	29			148	131	NA	NA	0.478		NA
1082	"ENSG00000137364.5"	"TPMT"	chr6	-	18133803	18133889	18138962	18139037	18132132	18132177	18139664	18139717	1082	36	29			148	148	NA	NA	0.554		NA
1083	"ENSG00000137177.20"	"KIF13A"	chr6	-	17771907	17772059	17773477	17773583	17763694	17764946	17775014	17775062	1083	15	23			148	148	NA	NA	0.395		NA
1084	"ENSG00000137177.20"	"KIF13A"	chr6	-	17789871	17789910	17794248	17794395	17787775	17787875	17794571	17794704	1084	38	12			148	113	NA	NA	0.707		NA
1086	"ENSG00000149311.20"	"ATM"	chr11	+	108235669	108235834	108246963	108247127	108229177	108229323	108248932	108249102	1086	155	151			148	148	NA	NA	0.507		NA
1087	"ENSG00000149311.20"	"ATM"	chr11	+	108235669	108235834	108246963	108247136	108229177	108229323	108248932	108249102	1087	155	1			148	148	NA	NA	0.994		NA
1088	"ENSG00000149311.20"	"ATM"	chr11	+	108293312	108293477	108297286	108297382	108292618	108292793	108299713	108299885	1088	135	159			148	148	NA	NA	0.459		NA
1089	"ENSG00000149311.20"	"ATM"	chr11	+	108326057	108326225	108327644	108327758	108325309	108325544	108329020	108329238	1089	107	115			148	148	NA	NA	0.482		NA
1090	"ENSG00000149311.20"	"ATM"	chr11	+	108331878	108332037	108332761	108332900	108331443	108331557	108333885	108333968	1090	128	142			148	148	NA	NA	0.474		NA
1091	"ENSG00000149311.20"	"ATM"	chr11	+	108347278	108347365	108353765	108353880	108345742	108345908	108354810	108354874	1091	139	119			148	148	NA	NA	0.539		NA
1092	"ENSG00000124789.12"	"NUP153"	chr6	-	17624560	17624833	17625807	17626164	17616526	17616695	17628654	17629539	1092	237	135			148	148	NA	NA	0.637		NA
1093	"ENSG00000124789.12"	"NUP153"	chr6	-	17639938	17640064	17646066	17646154	17637152	17637770	17647806	17647905	1093	173	253			148	148	NA	NA	0.406		NA
1094	"ENSG00000124789.12"	"NUP153"	chr6	-	17646066	17646154	17647806	17647905	17639938	17640064	17649162	17649300	1094	219	141			148	148	NA	NA	0.608		NA
1095	"ENSG00000124789.12"	"NUP153"	chr6	-	17665238	17665385	17668974	17669028	17662017	17662070	17669292	17669337	1095	194	252			128	148	NA	NA	0.471		NA
1096	"ENSG00000124789.12"	"NUP153"	chr6	-	17668974	17669028	17669292	17669337	17665238	17665385	17669429	17669546	1096	168	203			119	128	NA	NA	0.471		NA
1097	"ENSG00000164180.14"	"TMEM161B"	chr5	-	88221673	88221760	88225768	88225866	88220562	88220719	88228444	88228528	1097	39	15			148	148	NA	NA	0.722		NA
1098	"ENSG00000087008.16"	"ACOX3"	chr4	-	8370907	8370994	8374977	8375152	8366281	8367080	8381491	8381607	1098	13	9			148	148	NA	NA	0.591		NA
1099	"ENSG00000010017.13"	"RANBP9"	chr6	-	13642478	13642591	13644544	13644729	13641198	13641307	13652658	13652681	1099	277	300			148	148	NA	NA	0.48		NA
1100	"ENSG00000010017.13"	"RANBP9"	chr6	-	13642478	13642591	13652658	13652681	13641198	13641307	13657108	13657276	1100	80	288			97	148	NA	NA	0.298		NA
1101	"ENSG00000010017.13"	"RANBP9"	chr6	-	13644544	13644729	13652658	13652681	13642478	13642591	13657108	13657276	1101	90	290			97	148	NA	NA	0.321		NA
1106	"ENSG00000136436.15"	"CALCOCO2"	chr17	+	48852505	48852628	48852925	48853012	48851558	48851628	48856091	48856174	1106	147	166			148	148	NA	NA	0.47		NA
1109	"ENSG00000196352.17"	"CD55"	chr1	+	207331107	207331296	207336692	207336818	207326751	207326837	207337328	207337409	1109	759	330			148	148	NA	NA	0.697		NA
1110	"ENSG00000125347.15"	"IRF1"	chr5	-	132485666	132485716	132486250	132486373	132484361	132484497	132486556	132486686	1110	289	243			148	124	NA	NA	0.499		NA
1111	"ENSG00000091009.8"	"RBM27"	chr5	+	146223402	146223527	146228945	146229037	146218984	146219103	146229716	146229910	1111	115	108			148	148	NA	NA	0.516		NA
1112	"ENSG00000091009.8"	"RBM27"	chr5	+	146251710	146251875	146254942	146255092	146237297	146237432	146258448	146258593	1112	97	138			148	148	NA	NA	0.413		NA
1116	"ENSG00000124588.22"	"NQO2"	chr6	+	3015529	3015643	3016883	3016985	3012543	3012674	3019478	3019755	1116	20	21			148	148	NA	NA	0.488		NA
1117	"ENSG00000214174.9"	"AMZ2P1"	chr17	-	64973241	64973517	64974554	64974641	64972753	64972927	64974950	64975571	1117	14	4			148	148	NA	NA	0.778		NA
1118	"ENSG00000112679.15"	"DUSP22"	chr6	+	311879	311914	335113	335163	304627	304661	345853	345928	1118	21	22			109	124	NA	NA	0.521		NA
1119	"ENSG00000112679.15"	"DUSP22"	chr6	+	311879	311962	335113	335163	304627	304661	345853	345928	1119	54	22			148	124	NA	NA	0.673		NA
1121	"ENSG00000105171.10"	"POP4"	chr19	+	29610408	29610457	29611861	29611939	29608656	29608709	29612116	29612178	1121	14	51			123	148	NA	NA	0.248		NA
1122	"ENSG00000183624.14"	"HMCES"	chr3	+	129288853	129288997	129290678	129290804	129279709	129279915	129298353	129298535	1122	88	100			148	148	NA	NA	0.468		NA
1123	"ENSG00000130402.13"	"ACTN4"	chr19	+	38710256	38710342	38711275	38711361	38709394	38709476	38714468	38714561	1123	412	22			148	148	NA	NA	0.949		NA
1124	"ENSG00000130402.13"	"ACTN4"	chr19	+	38727945	38728026	38728315	38728381	38726956	38727103	38728995	38729154	1124	391	1			148	140	NA	NA	0.997		NA
1125	"ENSG00000169045.17"	"HNRNPH1"	chr5	-	179620891	179621035	179621241	179621397	179619268	179619407	179623036	179623164	1125	460	501			148	148	NA	NA	0.479		NA
1127	"ENSG00000131584.19"	"ACAP3"	chr1	-	1299972	1300068	1300157	1300202	1298743	1299905	1300508	1300692	1127	31	49			119	148	NA	NA	0.44		NA
1144	"ENSG00000112308.13"	"C6orf62"	chr6	-	24714317	24714440	24716147	24716324	24708776	24708911	24718539	24719154	1144	449	325			148	148	NA	NA	0.58		NA
1146	"ENSG00000122566.22"	"HNRNPA2B1"	chr7	-	26190992	26192338	26192494	26192577	26189665	26190460	26193250	26193373	1146	278	110			148	148	NA	NA	0.716		NA
1147	"ENSG00000122566.22"	"HNRNPA2B1"	chr7	-	26191421	26191650	26192300	26192338	26190992	26191128	26192494	26192577	1147	413	19			112	148	NA	NA	0.966		NA
1148	"ENSG00000122566.22"	"HNRNPA2B1"	chr7	-	26193574	26193598	26193598	26193694	26193250	26193373	26195846	26195909	1148	326	69			148	98	NA	NA	0.758		NA
1149	"ENSG00000122566.22"	"HNRNPA2B1"	chr7	-	26193574	26193652	26195846	26195909	26193250	26193373	26196400	26196481	1149	665	291			137	148	NA	NA	0.712		NA
1150	"ENSG00000043462.13"	"LCP2"	chr5	-	170256525	170256575	170258036	170258166	170253118	170253213	170258865	170258878	1150	309	132			148	124	NA	NA	0.662		NA
1151	"ENSG00000153207.16"	"AHCTF1"	chr1	-	246867243	246867351	246867660	246867811	246863923	246864116	246876036	246876187	1151	52	12			148	148	NA	NA	0.813		NA
1152	"ENSG00000153207.16"	"AHCTF1"	chr1	-	246867660	246867811	246876036	246876187	246867243	246867351	246876949	246877068	1152	85	66			148	148	NA	NA	0.563		NA
1154	"ENSG00000121892.15"	"PDS5A"	chr4	-	39866860	39866997	39869393	39869462	39863335	39863459	39872985	39873144	1154	178	134			143	148	NA	NA	0.579		NA
1155	"ENSG00000121892.15"	"PDS5A"	chr4	-	39869393	39869462	39872985	39873144	39866860	39866997	39874288	39874412	1155	153	155			148	143	NA	NA	0.488		NA
1156	"ENSG00000121892.15"	"PDS5A"	chr4	-	39872985	39873144	39874288	39874412	39869393	39869462	39876992	39877153	1156	193	190			148	148	NA	NA	0.504		NA
1157	"ENSG00000164169.13"	"PRMT9"	chr4	-	147638959	147639082	147642786	147642940	147637784	147638747	147653851	147654566	1157	34	40			148	148	NA	NA	0.459		NA
1158	"ENSG00000163444.12"	"TMEM183A"	chr1	+	203014888	203015048	203015959	203016140	203008642	203008810	203017755	203017919	1158	117	36			148	148	NA	NA	0.765		NA
1159	"ENSG00000101333.19"	"PLCB4"	chr20	+	9218155	9218382	9307799	9307898	9217389	9217452	9337125	9337206	1159	0	38			148	148	NA	NA	0.0		NA
1160	"ENSG00000101333.19"	"PLCB4"	chr20	+	9337125	9337206	9338007	9338067	9307799	9307898	9338893	9339037	1160	20	24			148	134	NA	NA	0.43		NA
1161	"ENSG00000055163.20"	"CYFIP2"	chr5	+	157287018	157287108	157294782	157294860	157285338	157285478	157296672	157296774	1161	185	235			148	148	NA	NA	0.44		NA
1162	"ENSG00000140718.21"	"FTO"	chr16	+	53825863	53826491	53844154	53844298	53810139	53810217	53873785	53873865	1162	30	70			148	148	NA	NA	0.3		NA
1163	"ENSG00000113263.13"	"ITK"	chr5	+	157244261	157244478	157245725	157245790	157243622	157243794	157245880	157245999	1163	26	27			148	139	NA	NA	0.475		NA
1164	"ENSG00000156508.19"	"EEF1A1"	chr6	-	73518029	73518264	73518353	73518610	73515749	73517934	73518697	73518848	1164	29751	26611			148	148	NA	NA	0.528		NA
1165	"ENSG00000140682.19"	"TGFB1I1"	chr16	+	31473681	31473734	31473834	31473977	31473440	31473556	31474151	31474239	1165	6	18			127	148	NA	NA	0.28		NA
1166	"ENSG00000140682.19"	"TGFB1I1"	chr16	+	31473834	31473977	31474151	31474239	31473681	31473734	31474349	31474455	1166	14	17			148	148	NA	NA	0.452		NA
1169	"ENSG00000145907.16"	"G3BP1"	chr5	+	151792044	151792201	151794158	151794249	151790888	151791062	151795478	151795575	1169	0	370			148	148	NA	NA	0.0		NA
1170	"ENSG00000145907.16"	"G3BP1"	chr5	+	151792044	151792201	151794202	151794249	151790888	151791062	151795478	151795575	1170	0	125			148	121	NA	NA	0.0		NA
1172	"ENSG00000198624.13"	"CCDC69"	chr5	-	151187385	151187459	151198996	151199084	151186022	151186124	151201581	151201688	1172	68	78			148	148	NA	NA	0.466		NA
1173	"ENSG00000247774.8"	"PCED1B-AS1"	chr12	-	47206510	47206588	47210639	47210761	47205895	47206145	47216164	47216264	1173	113	64			148	148	NA	NA	0.638		NA
1174	"ENSG00000247774.8"	"PCED1B-AS1"	chr12	-	47206510	47206588	47209280	47209458	47205897	47206069	47210639	47210761	1174	93	45			148	148	NA	NA	0.674		NA
1175	"ENSG00000247774.8"	"PCED1B-AS1"	chr12	-	47206510	47206588	47209280	47209458	47205897	47206145	47210639	47210761	1175	111	62			148	148	NA	NA	0.642		NA
1176	"ENSG00000247774.8"	"PCED1B-AS1"	chr12	-	47206510	47206588	47209280	47209482	47205897	47206169	47210639	47210761	1176	21	11			148	148	NA	NA	0.656		NA
1177	"ENSG00000247774.8"	"PCED1B-AS1"	chr12	-	47209280	47209458	47210639	47210761	47205897	47206069	47216164	47216264	1177	111	40			148	148	NA	NA	0.735		NA
1178	"ENSG00000247774.8"	"PCED1B-AS1"	chr12	-	47209280	47209458	47210639	47210761	47205897	47206145	47216164	47216264	1178	113	58			148	148	NA	NA	0.661		NA
1179	"ENSG00000247774.8"	"PCED1B-AS1"	chr12	-	47209280	47209458	47210639	47210757	47205901	47206145	47216164	47216249	1179	9	58			148	148	NA	NA	0.134		NA
1180	"ENSG00000247774.8"	"PCED1B-AS1"	chr12	-	47209280	47209458	47210639	47210761	47206510	47206588	47216164	47216264	1180	115	71			148	148	NA	NA	0.618		NA
1181	"ENSG00000247774.8"	"PCED1B-AS1"	chr12	-	47209280	47209482	47210639	47210761	47205895	47206145	47216164	47216257	1181	113	40			148	148	NA	NA	0.739		NA
1182	"ENSG00000247774.8"	"PCED1B-AS1"	chr12	-	47209280	47209482	47210639	47210761	47205900	47206069	47216164	47216264	1182	111	22			148	148	NA	NA	0.835		NA
1183	"ENSG00000247774.8"	"PCED1B-AS1"	chr12	-	47209280	47209482	47210639	47210761	47206510	47206588	47216164	47216264	1183	115	53			148	148	NA	NA	0.685		NA
1184	"ENSG00000247774.8"	"PCED1B-AS1"	chr12	-	47210639	47210761	47216164	47216264	47209280	47209458	47216383	47216433	1184	57	78			148	148	NA	NA	0.422		NA
1185	"ENSG00000247774.8"	"PCED1B-AS1"	chr12	-	47210639	47210761	47216164	47216264	47209280	47209482	47216383	47216429	1185	39	17			148	148	NA	NA	0.696		NA
1186	"ENSG00000019582.17"	"CD74"	chr5	-	150402562	150402625	150404679	150404767	150401638	150402250	150405084	150405180	1186	2481	1401			148	137	NA	NA	0.621		NA
1187	"ENSG00000019582.17"	"CD74"	chr5	-	150403120	150403312	150405084	150405180	150402562	150402625	150406258	150406321	1187	2165	176			148	148	NA	NA	0.925		NA
1188	"ENSG00000019582.17"	"CD74"	chr5	-	150403120	150403312	150405084	150405671	150402562	150402625	150406258	150406321	1188	3	176			148	148	NA	NA	0.017		NA
1189	"ENSG00000113716.13"	"HMGXB3"	chr5	+	150006472	150006647	150010110	150010608	150004850	150004989	150012254	150012353	1189	41	33			148	148	NA	NA	0.554		NA
1190	"ENSG00000204304.12"	"PBX2"	chr6	-	32186603	32186690	32186812	32186901	32184732	32186474	32187241	32187395	1190	287	314			148	148	NA	NA	0.478		NA
1191	"ENSG00000113712.19"	"CSNK1A1"	chr5	-	149515668	149515726	149517793	149517877	149513069	149513209	149520289	149520388	1191	72	10			148	132	NA	NA	0.865		NA
1192	"ENSG00000113712.19"	"CSNK1A1"	chr5	-	149525044	149525171	149531393	149531511	149520289	149520388	149550074	149550181	1192	0	792			148	148	NA	NA	0.0		NA
1193	"ENSG00000133706.19"	"LARS1"	chr5	-	146142855	146143084	146143411	146143550	146140203	146140261	146144266	146144349	1193	99	7			148	148	NA	NA	0.934		NA
1194	"ENSG00000133706.19"	"LARS1"	chr5	-	146142871	146143084	146143411	146143550	146140203	146140261	146144266	146144349	1194	99	80			148	148	NA	NA	0.553		NA
1195	"ENSG00000133706.19"	"LARS1"	chr5	-	146168127	146168265	146171909	146171990	146164309	146164471	146172686	146172774	1195	124	61			148	148	NA	NA	0.67		NA
1197	"ENSG00000145819.18"	"ARHGAP26"	chr5	+	143147230	143147381	143172958	143173032	143133966	143134105	143207382	143207473	1197	16	1			148	148	NA	NA	0.941		NA
1200	"ENSG00000175662.18"	"TOM1L2"	chr17	-	17850892	17850952	17861475	17861551	17848822	17848859	17866295	17866419	1200	1	18			148	134	NA	NA	0.048		NA
1201	"ENSG00000175662.18"	"TOM1L2"	chr17	-	17882704	17882863	17884633	17884768	17879626	17879743	17893660	17893810	1201	14	20			148	148	NA	NA	0.412		NA
1202	"ENSG00000175662.18"	"TOM1L2"	chr17	-	17884633	17884768	17893660	17893810	17882704	17882863	17898595	17898674	1202	24	15			148	148	NA	NA	0.615		NA
1203	"ENSG00000013561.18"	"RNF14"	chr5	+	141974803	141974955	141978302	141978830	141973582	141973742	141980122	141980351	1203	13	29			148	148	NA	NA	0.31		NA
1204	"ENSG00000013561.18"	"RNF14"	chr5	+	141978302	141978830	141980122	141980351	141973582	141973742	141983379	141983552	1204	8	29			148	148	NA	NA	0.216		NA
1205	"ENSG00000013561.18"	"RNF14"	chr5	+	141978302	141978830	141980122	141980351	141974803	141974955	141983379	141983552	1205	32	28			148	148	NA	NA	0.533		NA
1207	"ENSG00000073605.19"	"GSDMB"	chr17	-	39906960	39906987	39908175	39908214	39906110	39906271	39908957	39909042	1207	7	7			113	101	NA	NA	0.472		NA
1208	"ENSG00000073605.19"	"GSDMB"	chr17	-	39906960	39906987	39908957	39909042	39906110	39906271	39909755	39909924	1208	18	7			148	101	NA	NA	0.637		NA
1209	"ENSG00000073605.19"	"GSDMB"	chr17	-	39906960	39906987	39909755	39909924	39906110	39906271	39912325	39912497	1209	29	5			148	101	NA	NA	0.798		NA
1210	"ENSG00000013306.16"	"SLC25A39"	chr17	-	44320354	44320436	44320621	44320731	44320195	44320276	44321057	44321231	1210	142	171			148	148	NA	NA	0.454		NA
1211	"ENSG00000013306.16"	"SLC25A39"	chr17	-	44320354	44320436	44320621	44320749	44320195	44320276	44321057	44321231	1211	4	171			148	148	NA	NA	0.023		NA
1212	"ENSG00000113851.16"	"CRBN"	chr3	-	3153959	3154075	3154746	3154831	3153423	3153488	3156218	3156281	1212	118	46			148	148	NA	NA	0.72		NA
1213	"ENSG00000089041.17"	"P2RX7"	chr12	+	121160901	121160974	121162423	121162520	121156078	121156147	121165356	121165437	1213	9	8			147	148	NA	NA	0.531		NA
1214	"ENSG00000102900.13"	"NUP93"	chr16	+	56838951	56839069	56839520	56839604	56837607	56837726	56841704	56841833	1214	92	84			148	148	NA	NA	0.523		NA
1215	"ENSG00000113119.13"	"TMCO6"	chr5	+	140641869	140642053	140642314	140642419	140641305	140641780	140642585	140642671	1215	14	15			148	148	NA	NA	0.483		NA
1216	"ENSG00000185480.12"	"PARPBP"	chr12	+	102153868	102153976	102164437	102164608	102148229	102148463	102165728	102165883	1216	18	11			148	148	NA	NA	0.621		NA
1217	"ENSG00000185480.12"	"PARPBP"	chr12	+	102182548	102182627	102195311	102195447	102165728	102165883	102195950	102197361	1217	4	10			148	148	NA	NA	0.286		NA
1218	"ENSG00000131503.21"	"ANKHD1"	chr5	+	140510018	140510181	140512827	140512923	140509636	140509812	140513362	140513479	1218	165	73			148	148	NA	NA	0.693		NA
1219	"ENSG00000184584.13"	"STING1"	chr5	-	139481158	139481342	139481477	139481550	139480789	139480898	139482209	139482302	1219	3	259			147	148	NA	NA	0.012		NA
1220	"ENSG00000184584.13"	"STING1"	chr5	-	139481158	139481342	139481477	139481704	139480789	139480898	139482209	139482302	1220	169	259			148	148	NA	NA	0.395		NA
1221	"ENSG00000113013.16"	"HSPA9"	chr5	-	138567648	138567722	138568924	138569049	138567454	138567561	138570959	138571141	1221	355	478			148	148	NA	NA	0.426		NA
1222	"ENSG00000120705.13"	"ETF1"	chr5	-	138508668	138508816	138510564	138510629	138506094	138508387	138511044	138511200	1222	338	561			139	148	NA	NA	0.391		NA
1223	"ENSG00000120705.13"	"ETF1"	chr5	-	138510564	138510629	138511044	138511200	138508668	138508816	138511474	138511604	1223	388	437			148	139	NA	NA	0.455		NA
1224	"ENSG00000120705.13"	"ETF1"	chr5	-	138512763	138512954	138513567	138513706	138511103	138511604	138517560	138517662	1224	528	376			148	148	NA	NA	0.584		NA
1225	"ENSG00000120705.13"	"ETF1"	chr5	-	138513567	138513706	138517560	138517700	138512763	138512954	138518691	138518867	1225	555	526			148	148	NA	NA	0.513		NA
1226	"ENSG00000112983.18"	"BRD8"	chr5	-	138163129	138163344	138163586	138163643	138162053	138162146	138164319	138164413	1226	0	23			131	148	NA	NA	0.0		NA
1227	"ENSG00000031003.11"	"FAM13B"	chr5	-	137985256	137985389	137987460	137987616	137962404	137962469	137988273	137988315	1227	124	66			148	148	NA	NA	0.653		NA
1228	"ENSG00000031003.11"	"FAM13B"	chr5	-	137987460	137987616	137988273	137988315	137985256	137985389	138006989	138007147	1228	101	140			116	148	NA	NA	0.479		NA
1229	"ENSG00000031003.11"	"FAM13B"	chr5	-	138011007	138011149	138011767	138011945	138006989	138007147	138018301	138018514	1229	115	148			148	148	NA	NA	0.437		NA
1231	"ENSG00000147140.17"	"NONO"	chrX	+	71284396	71284453	71284983	71285097	71283634	71283721	71290628	71290791	1231	628	30			131	148	NA	NA	0.959		NA
1232	"ENSG00000147140.17"	"NONO"	chrX	+	71284983	71285097	71288426	71288534	71284396	71284453	71290628	71290791	1232	43	2			148	148	NA	NA	0.956		NA
1233	"ENSG00000147140.17"	"NONO"	chrX	+	71294226	71294348	71296564	71296660	71291778	71291972	71296850	71297047	1233	679	509			148	148	NA	NA	0.572		NA
1234	"ENSG00000112137.19"	"PHACTR1"	chr6	+	13283421	13283562	13286145	13286222	13278267	13278329	13287062	13287144	1234	89	101			148	148	NA	NA	0.468		NA
1235	"ENSG00000157184.7"	"CPT2"	chr1	+	53200718	53200799	53202322	53202429	53196799	53197095	53210014	53211319	1235	15	30			148	148	NA	NA	0.333		NA
