ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
2816	"ENSG00000186654.21"	"PRR5"	chr22	+	44702217	44702608	44702217	44702409	44702491	44702608	2816	14	2			148	74	NA	NA	0.778		NA
2820	"ENSG00000163682.17"	"RPL9"	chr4	-	39458193	39458440	39458193	39458309	39458393	39458440	2820	33	1749			148	74	NA	NA	0.009		NA
2826	"ENSG00000203896.10"	"LIME1"	chr20	+	63738007	63738499	63738007	63738060	63738182	63738499	2826	5	6			148	74	NA	NA	0.294		NA
2827	"ENSG00000184988.8"	"TMEM106A"	chr17	+	43213020	43213252	43213020	43213045	43213189	43213252	2827	20	3			148	74	NA	NA	0.769		NA
2831	"ENSG00000138095.20"	"LRPPRC"	chr2	-	43894544	43896708	43894544	43894629	43896633	43896708	2831	8	30			148	74	NA	NA	0.118		NA
2832	"ENSG00000138095.20"	"LRPPRC"	chr2	-	43894544	43899334	43894544	43894629	43899218	43899334	2832	10	3			148	74	NA	NA	0.625		NA
2833	"ENSG00000138095.20"	"LRPPRC"	chr2	-	43894544	43899334	43894544	43896708	43899218	43899334	2833	16	45			148	74	NA	NA	0.151		NA
2834	"ENSG00000138095.20"	"LRPPRC"	chr2	-	43899465	43901524	43899465	43899605	43901319	43901524	2834	2	68			148	74	NA	NA	0.014		NA
2835	"ENSG00000138095.20"	"LRPPRC"	chr2	-	43957384	43960634	43957384	43957451	43957725	43960634	2835	11	0			148	74	NA	NA	1.0		NA
2836	"ENSG00000138095.20"	"LRPPRC"	chr2	-	43957384	43960634	43957384	43957451	43960540	43960634	2836	21	54			148	74	NA	NA	0.163		NA
2837	"ENSG00000138095.20"	"LRPPRC"	chr2	-	43957725	43960634	43957725	43957957	43960540	43960634	2837	31	1			148	74	NA	NA	0.939		NA
2838	"ENSG00000138095.20"	"LRPPRC"	chr2	-	43976142	43977052	43976142	43976229	43976993	43977052	2838	10	62			148	74	NA	NA	0.075		NA
2839	"ENSG00000123607.16"	"TTC21B"	chr2	-	165870796	165874832	165870796	165871020	165874678	165874832	2839	11	0			148	74	NA	NA	1.0		NA
2840	"ENSG00000160058.19"	"BSDC1"	chr1	-	32394079	32394425	32394079	32394140	32394403	32394425	2840	31	60			148	74	NA	NA	0.205		NA
2841	"ENSG00000101160.15"	"CTSZ"	chr20	-	58995184	58997753	58995184	58995759	58997602	58997753	2841	12	0			148	74	NA	NA	1.0		NA
2842	"ENSG00000101160.15"	"CTSZ"	chr20	-	58996638	58997753	58996638	58996801	58997602	58997753	2842	7	55			148	74	NA	NA	0.06		NA
2844	"ENSG00000126088.14"	"UROD"	chr1	+	45013135	45013354	45013135	45013215	45013291	45013354	2844	33	130			148	74	NA	NA	0.113		NA
2845	"ENSG00000126088.14"	"UROD"	chr1	+	45013908	45014836	45013908	45014070	45014735	45014836	2845	28	2			148	74	NA	NA	0.875		NA
2846	"ENSG00000118495.21"	"PLAGL1"	chr6	-	143964786	143966198	143964786	143964818	143965849	143966198	2846	35	0			148	74	NA	NA	1.0		NA
2847	"ENSG00000118495.21"	"PLAGL1"	chr6	-	143964786	143966198	143964786	143964818	143966157	143966198	2847	30	52			148	74	NA	NA	0.224		NA
2848	"ENSG00000077232.19"	"DNAJC10"	chr2	+	182717015	182718290	182717015	182717072	182717940	182718290	2848	4	17			148	74	NA	NA	0.105		NA
2849	"ENSG00000077232.19"	"DNAJC10"	chr2	+	182717015	182718290	182717015	182717072	182718156	182718290	2849	28	0			148	74	NA	NA	1.0		NA
2850	"ENSG00000077232.19"	"DNAJC10"	chr2	+	182728575	182728994	182728575	182728658	182728862	182728994	2850	10	21			148	74	NA	NA	0.192		NA
2853	"ENSG00000107404.21"	"DVL1"	chr1	-	1339286	1339649	1339286	1339439	1339581	1339649	2853	17	20			148	74	NA	NA	0.298		NA
2854	"ENSG00000112511.18"	"PHF1"	chr6	+	33414724	33415144	33414724	33414829	33414954	33415144	2854	104	15			148	74	NA	NA	0.776		NA
2855	"ENSG00000112511.18"	"PHF1"	chr6	+	33414724	33415144	33414724	33414829	33414965	33415144	2855	105	22			148	74	NA	NA	0.705		NA
2856	"ENSG00000139641.13"	"ESYT1"	chr12	+	56131039	56131316	56131039	56131113	56131243	56131316	2856	12	82			148	74	NA	NA	0.068		NA
2857	"ENSG00000085978.22"	"ATG16L1"	chr2	+	233272965	233273777	233272965	233273052	233273720	233273777	2857	9	8			148	74	NA	NA	0.36		NA
2858	"ENSG00000085978.22"	"ATG16L1"	chr2	+	233289853	233290353	233289853	233289974	233290247	233290353	2858	29	10			148	74	NA	NA	0.592		NA
2859	"ENSG00000117226.12"	"GBP3"	chr1	-	89013184	89014279	89013184	89013427	89014082	89014279	2859	11	3			148	74	NA	NA	0.647		NA
2861	"ENSG00000229989.5"	"MIR181A1HG"	chr1	-	198897809	198900569	198897809	198898624	198900410	198900569	2861	50	18			148	74	NA	NA	0.581		NA
2862	"ENSG00000104763.20"	"ASAH1"	chr8	-	18056834	18057623	18056834	18057331	18057430	18057623	2862	247	1			148	74	NA	NA	0.992		NA
2863	"ENSG00000104763.20"	"ASAH1"	chr8	-	18064456	18067298	18064456	18064468	18067219	18067298	2863	134	0			148	74	NA	NA	1.0		NA
2864	"ENSG00000104763.20"	"ASAH1"	chr8	-	18064456	18067298	18064456	18064471	18067219	18067298	2864	133	4			148	74	NA	NA	0.943		NA
2865	"ENSG00000104763.20"	"ASAH1"	chr8	-	18064456	18067298	18064456	18064474	18067219	18067298	2865	132	1			148	74	NA	NA	0.985		NA
2866	"ENSG00000104763.20"	"ASAH1"	chr8	-	18064456	18067298	18064456	18064531	18067219	18067298	2866	88	48			148	74	NA	NA	0.478		NA
2867	"ENSG00000104763.20"	"ASAH1"	chr8	-	18064456	18067298	18064456	18064531	18067249	18067298	2867	146	1			148	74	NA	NA	0.986		NA
2868	"ENSG00000196684.12"	"HSH2D"	chr19	+	16152551	16153208	16152551	16152641	16153031	16153208	2868	76	8			148	74	NA	NA	0.826		NA
2869	"ENSG00000196684.12"	"HSH2D"	chr19	+	16152551	16153208	16152551	16152641	16153042	16153208	2869	89	47			148	74	NA	NA	0.486		NA
2870	"ENSG00000134253.10"	"TRIM45"	chr1	-	117111059	117112453	117111059	117111212	117112094	117112453	2870	7	4			148	74	NA	NA	0.467		NA
2871	"ENSG00000177830.18"	"CHID1"	chr11	-	869213	869956	869213	869345	869857	869956	2871	28	3			148	74	NA	NA	0.824		NA
2872	"ENSG00000124784.9"	"RIOK1"	chr6	+	7402602	7402897	7402602	7402715	7402816	7402897	2872	6	4			148	74	NA	NA	0.429		NA
2875	"ENSG00000185000.12"	"DGAT1"	chr8	-	144317021	144317252	144317021	144317109	144317186	144317252	2875	28	15			148	74	NA	NA	0.483		NA
2876	"ENSG00000185000.12"	"DGAT1"	chr8	-	144318094	144318362	144318094	144318169	144318260	144318362	2876	16	32			148	74	NA	NA	0.2		NA
2877	"ENSG00000185000.12"	"DGAT1"	chr8	-	144318260	144318566	144318260	144318362	144318460	144318566	2877	19	33			148	74	NA	NA	0.224		NA
2881	"ENSG00000156515.24"	"HK1"	chr10	+	69384332	69384915	69384332	69384481	69384795	69384915	2881	42	143			148	74	NA	NA	0.128		NA
2883	"ENSG00000171790.16"	"SLFNL1"	chr1	-	41020599	41020870	41020599	41020778	41020863	41020870	2883	12	0			148	74	NA	NA	1.0		NA
2884	"ENSG00000160051.12"	"IQCC"	chr1	+	32206153	32206761	32206153	32206297	32206508	32206761	2884	17	1			148	74	NA	NA	0.895		NA
2885	"ENSG00000104381.14"	"GDAP1"	chr8	+	74351273	74351466	74351273	74351321	74351453	74351466	2885	11	0			148	74	NA	NA	1.0		NA
2886	"ENSG00000104381.14"	"GDAP1"	chr8	+	74361883	74363053	74361883	74361978	74362938	74363053	2886	4	9			148	74	NA	NA	0.182		NA
2887	"ENSG00000166946.14"	"CCNDBP1"	chr15	+	43185819	43186233	43185819	43185879	43186153	43186233	2887	66	32			148	74	NA	NA	0.508		NA
2891	"ENSG00000184014.9"	"DENND5A"	chr11	-	9141939	9143485	9141939	9142108	9142721	9143485	2891	9	30			148	74	NA	NA	0.13		NA
2892	"ENSG00000184014.9"	"DENND5A"	chr11	-	9141939	9143485	9141939	9142108	9143402	9143485	2892	21	7			148	74	NA	NA	0.6		NA
2893	"ENSG00000184014.9"	"DENND5A"	chr11	-	9142721	9143485	9142721	9142845	9143402	9143485	2893	24	33			148	74	NA	NA	0.267		NA
2894	"ENSG00000184014.9"	"DENND5A"	chr11	-	9142721	9143485	9142721	9143313	9143402	9143485	2894	34	2			148	74	NA	NA	0.895		NA
2895	"ENSG00000184014.9"	"DENND5A"	chr11	-	9141939	9144278	9141939	9142108	9144096	9144278	2895	12	4			148	74	NA	NA	0.6		NA
2896	"ENSG00000184014.9"	"DENND5A"	chr11	-	9141939	9144278	9141939	9143485	9144096	9144278	2896	20	55			148	74	NA	NA	0.154		NA
2897	"ENSG00000184014.9"	"DENND5A"	chr11	-	9142721	9144278	9142721	9142845	9144096	9144278	2897	15	7			148	74	NA	NA	0.517		NA
2898	"ENSG00000184014.9"	"DENND5A"	chr11	-	9144096	9145113	9144096	9144278	9144994	9145113	2898	24	68			148	74	NA	NA	0.15		NA
2899	"ENSG00000184014.9"	"DENND5A"	chr11	-	9144096	9147151	9144096	9145113	9147029	9147151	2899	13	2			148	74	NA	NA	0.765		NA
2904	"ENSG00000134248.14"	"LAMTOR5"	chr1	-	110406317	110407694	110406317	110406379	110407585	110407694	2904	63	46			148	74	NA	NA	0.406		NA
2909	"ENSG00000002016.18"	"RAD52"	chr12	-	929818	930144	929818	929886	929972	930144	2909	10	2			148	74	NA	NA	0.714		NA
2910	"ENSG00000002016.18"	"RAD52"	chr12	-	929763	930144	929763	929886	930050	930144	2910	11	3			148	74	NA	NA	0.647		NA
2913	"ENSG00000008128.23"	"CDK11A"	chr1	-	1703475	1703940	1703475	1703624	1703823	1703940	2913	33	79			148	74	NA	NA	0.173		NA
2914	"ENSG00000008128.23"	"CDK11A"	chr1	-	1704038	1704344	1704038	1704146	1704222	1704344	2914	16	16			148	74	NA	NA	0.333		NA
2915	"ENSG00000008128.23"	"CDK11A"	chr1	-	1704222	1704655	1704222	1704344	1704549	1704655	2915	114	8			148	74	NA	NA	0.877		NA
2917	"ENSG00000140988.16"	"RPS2"	chr16	-	1962060	1962656	1962060	1962270	1962496	1962656	2917	31	6581			148	74	NA	NA	0.002		NA
2918	"ENSG00000140988.16"	"RPS2"	chr16	-	1962496	1962909	1962496	1962656	1962735	1962909	2918	158	4681			148	74	NA	NA	0.017		NA
2919	"ENSG00000140988.16"	"RPS2"	chr16	-	1962496	1963256	1962496	1962697	1962909	1963256	2919	90	4			148	74	NA	NA	0.918		NA
2920	"ENSG00000140988.16"	"RPS2"	chr16	-	1962496	1963256	1962496	1962656	1963148	1963256	2920	99	3			148	74	NA	NA	0.943		NA
2921	"ENSG00000140988.16"	"RPS2"	chr16	-	1962496	1963256	1962496	1962909	1963148	1963256	2921	29	2660			148	74	NA	NA	0.005		NA
2922	"ENSG00000116350.18"	"SRSF4"	chr1	-	29159373	29160517	29159373	29159486	29160374	29160517	2922	28	66			148	74	NA	NA	0.175		NA
2923	"ENSG00000029363.17"	"BCLAF1"	chr6	-	136275842	136276508	136275842	136275989	136276467	136276508	2923	150	2			148	74	NA	NA	0.974		NA
2926	"ENSG00000067064.12"	"IDI1"	chr10	-	1043300	1044171	1043300	1043393	1043998	1044171	2926	63	14			148	74	NA	NA	0.692		NA
2928	"ENSG00000133247.14"	"KMT5C"	chr19	+	55341793	55342380	55341793	55342046	55342214	55342380	2928	72	6			148	74	NA	NA	0.857		NA
2930	"ENSG00000197989.15"	"SNHG12"	chr1	-	28579532	28579981	28579532	28579587	28579911	28579981	2930	26	7			148	74	NA	NA	0.65		NA
2931	"ENSG00000197989.15"	"SNHG12"	chr1	-	28579532	28579981	28579532	28579587	28579941	28579981	2931	33	2			148	74	NA	NA	0.892		NA
2932	"ENSG00000197989.15"	"SNHG12"	chr1	-	28579532	28580646	28579532	28579587	28580559	28580646	2932	67	2			148	74	NA	NA	0.944		NA
2933	"ENSG00000197989.15"	"SNHG12"	chr1	-	28579532	28580646	28579532	28579981	28580559	28580646	2933	76	12			148	74	NA	NA	0.76		NA
2934	"ENSG00000197989.15"	"SNHG12"	chr1	-	28580559	28581229	28580559	28580646	28581093	28581229	2934	53	4			148	74	NA	NA	0.869		NA
2935	"ENSG00000197989.15"	"SNHG12"	chr1	-	28580559	28581229	28580559	28580646	28581110	28581229	2935	59	11			148	74	NA	NA	0.728		NA
2936	"ENSG00000197989.15"	"SNHG12"	chr1	-	28580559	28581871	28580559	28581229	28581589	28581871	2936	21	23			148	74	NA	NA	0.313		NA
2937	"ENSG00000180098.9"	"TRNAU1AP"	chr1	+	28560632	28561398	28560632	28560732	28561345	28561398	2937	10	10			148	74	NA	NA	0.333		NA
2940	"ENSG00000125691.14"	"RPL23"	chr17	-	38850080	38852732	38850080	38850214	38852603	38852732	2940	13	5			148	74	NA	NA	0.565		NA
2948	"ENSG00000077782.22"	"FGFR1"	chr8	-	38427920	38428435	38427920	38428093	38428345	38428435	2948	10	2			148	74	NA	NA	0.714		NA
2949	"ENSG00000077782.22"	"FGFR1"	chr8	-	38427920	38428435	38427920	38428093	38428351	38428435	2949	10	1			148	74	NA	NA	0.833		NA
2954	"ENSG00000117751.18"	"PPP1R8"	chr1	+	27850092	27851676	27850092	27850414	27851539	27851676	2954	57	0			148	74	NA	NA	1.0		NA
2956	"ENSG00000119777.20"	"TMEM214"	chr2	+	27040710	27041694	27040710	27040954	27041243	27041694	2956	134	2			148	74	NA	NA	0.971		NA
2963	"ENSG00000115211.17"	"EIF2B4"	chr2	-	27369413	27369919	27369413	27369549	27369875	27369919	2963	47	10			148	74	NA	NA	0.701		NA
2964	"ENSG00000213672.8"	"NCKIPSD"	chr3	-	48678876	48679183	48678876	48678969	48679054	48679183	2964	8	14			148	74	NA	NA	0.222		NA
2965	"ENSG00000122547.11"	"EEPD1"	chr7	+	36154132	36155202	36154132	36154161	36154220	36155202	2965	11	0			133	74	NA	NA	1.0		NA
2966	"ENSG00000163378.14"	"EOGT"	chr3	-	68988505	68989017	68988505	68988577	68988924	68989017	2966	4	14			148	74	NA	NA	0.125		NA
2967	"ENSG00000142784.16"	"WDTC1"	chr1	+	27303620	27305193	27303620	27303795	27305000	27305193	2967	1	13			148	74	NA	NA	0.037		NA
2968	"ENSG00000142784.16"	"WDTC1"	chr1	+	27303620	27305193	27303620	27303795	27305058	27305193	2968	22	2			148	74	NA	NA	0.846		NA
2974	"ENSG00000149809.17"	"TM7SF2"	chr11	+	65112810	65113414	65112810	65112865	65113219	65113414	2974	12	14			148	74	NA	NA	0.3		NA
2975	"ENSG00000149809.17"	"TM7SF2"	chr11	+	65112810	65113414	65112810	65112894	65113219	65113414	2975	13	0			148	74	NA	NA	1.0		NA
2976	"ENSG00000149809.17"	"TM7SF2"	chr11	+	65114712	65115081	65114712	65114832	65114912	65115081	2976	4	22			148	74	NA	NA	0.083		NA
2977	"ENSG00000149809.17"	"TM7SF2"	chr11	+	65114912	65115598	65114912	65115081	65115475	65115598	2977	12	0			148	74	NA	NA	1.0		NA
2979	"ENSG00000132382.15"	"MYBBP1A"	chr17	-	4538901	4539967	4538901	4538975	4539438	4539967	2979	29	0			148	74	NA	NA	1.0		NA
2980	"ENSG00000132382.15"	"MYBBP1A"	chr17	-	4545025	4545345	4545025	4545175	4545258	4545345	2980	3	23			148	74	NA	NA	0.061		NA
2981	"ENSG00000132382.15"	"MYBBP1A"	chr17	-	4553809	4554093	4553809	4553917	4554018	4554093	2981	1	28			148	74	NA	NA	0.018		NA
2982	"ENSG00000148218.16"	"ALAD"	chr9	-	113390592	113390933	113390592	113390676	113390797	113390933	2982	15	22			148	74	NA	NA	0.254		NA
2984	"ENSG00000181789.14"	"COPG1"	chr3	+	129252622	129252955	129252622	129252694	129252875	129252955	2984	26	64			148	74	NA	NA	0.169		NA
2986	"ENSG00000268362.6"	"ENSG00000268362"	chr19	+	24065462	24066750	24065462	24065648	24066026	24066750	2986	31	0			148	74	NA	NA	1.0		NA
2992	"ENSG00000163382.13"	"NAXE"	chr1	+	156592100	156592475	156592100	156592209	156592364	156592475	2992	4	29			148	74	NA	NA	0.065		NA
2993	"ENSG00000163382.13"	"NAXE"	chr1	+	156592556	156593555	156592556	156592670	156593407	156593555	2993	3	24			148	74	NA	NA	0.059		NA
2994	"ENSG00000163382.13"	"NAXE"	chr1	+	156592556	156593555	156592556	156592670	156593463	156593555	2994	41	1			148	74	NA	NA	0.953		NA
3003	"ENSG00000120694.20"	"HSPH1"	chr13	-	31136624	31137524	31136624	31137117	31137367	31137524	3003	50	5			148	74	NA	NA	0.833		NA
3004	"ENSG00000120694.20"	"HSPH1"	chr13	-	31140183	31141259	31140183	31140309	31141121	31141259	3004	5	68			148	74	NA	NA	0.035		NA
3005	"ENSG00000158856.19"	"DMTN"	chr8	+	22069015	22069518	22069015	22069060	22069418	22069518	3005	5	52			148	74	NA	NA	0.046		NA
3008	"ENSG00000094631.21"	"HDAC6"	chrX	+	48805630	48806464	48805630	48805671	48806367	48806464	3008	2	62			148	74	NA	NA	0.016		NA
3010	"ENSG00000094631.21"	"HDAC6"	chrX	+	48814674	48814893	48814674	48814740	48814833	48814893	3010	37	35			148	74	NA	NA	0.346		NA
3011	"ENSG00000094631.21"	"HDAC6"	chrX	+	48814961	48815490	48814961	48815051	48815383	48815490	3011	78	24			148	74	NA	NA	0.619		NA
3012	"ENSG00000094631.21"	"HDAC6"	chrX	+	48818040	48818412	48818040	48818109	48818219	48818412	3012	17	24			148	74	NA	NA	0.262		NA
3013	"ENSG00000094631.21"	"HDAC6"	chrX	+	48822911	48823588	48822911	48823018	48823120	48823588	3013	106	0			148	74	NA	NA	1.0		NA
3014	"ENSG00000213928.9"	"IRF9"	chr14	+	24164062	24164955	24164062	24164134	24164613	24164955	3014	109	10			148	74	NA	NA	0.845		NA
3015	"ENSG00000137309.20"	"HMGA1"	chr6	+	34236872	34237317	34236872	34236963	34237203	34237317	3015	7	234			148	74	NA	NA	0.015		NA
3017	"ENSG00000140990.15"	"NDUFB10"	chr16	+	1961496	1961975	1961496	1961636	1961796	1961975	3017	12	33			148	74	NA	NA	0.154		NA
3023	"ENSG00000112367.12"	"FIG4"	chr6	+	109743109	109743772	109743109	109743272	109743674	109743772	3023	2	10			148	74	NA	NA	0.091		NA
3027	"ENSG00000136270.14"	"TBRG4"	chr7	-	45108826	45109287	45108826	45109083	45109222	45109287	3027	65	4			148	74	NA	NA	0.89		NA
3028	"ENSG00000143761.16"	"ARF1"	chr1	+	228097077	228097452	228097077	228097262	228097341	228097452	3028	53	347			148	74	NA	NA	0.071		NA
3029	"ENSG00000157216.16"	"SSBP3"	chr1	-	54242163	54243299	54242163	54242212	54243234	54243299	3029	5	70			148	74	NA	NA	0.034		NA
3030	"ENSG00000100416.15"	"TRMU"	chr22	+	46355443	46357337	46355443	46355588	46356841	46357337	3030	15	0			148	74	NA	NA	1.0		NA
3035	"ENSG00000159314.12"	"ARHGAP27"	chr17	-	45404600	45405106	45404600	45404681	45404923	45405106	3035	5	10			148	74	NA	NA	0.2		NA
3036	"ENSG00000159314.12"	"ARHGAP27"	chr17	-	45404600	45405106	45404600	45404681	45405027	45405106	3036	10	1			148	74	NA	NA	0.833		NA
3037	"ENSG00000263753.9"	"LINC00667"	chr18	+	5238080	5241889	5238080	5238893	5241698	5241889	3037	23	0			148	74	NA	NA	1.0		NA
3038	"ENSG00000263753.9"	"LINC00667"	chr18	+	5240647	5241889	5240647	5240708	5241698	5241889	3038	10	1			148	74	NA	NA	0.833		NA
3039	"ENSG00000263753.9"	"LINC00667"	chr18	+	5240647	5241889	5240647	5240819	5241698	5241889	3039	14	0			148	74	NA	NA	1.0		NA
3040	"ENSG00000263753.9"	"LINC00667"	chr18	+	5240647	5241889	5240647	5240964	5241698	5241889	3040	12	0			148	74	NA	NA	1.0		NA
3044	"ENSG00000144504.16"	"ANKMY1"	chr2	-	240523884	240524381	240523884	240524009	240524303	240524381	3044	17	0			148	74	NA	NA	1.0		NA
3045	"ENSG00000007541.17"	"PIGQ"	chr16	+	574065	574763	574065	574438	574527	574763	3045	63	1			148	74	NA	NA	0.969		NA
3046	"ENSG00000007541.17"	"PIGQ"	chr16	+	580182	580972	580182	580263	580857	580972	3046	18	38			148	74	NA	NA	0.191		NA
3048	"ENSG00000155366.17"	"RHOC"	chr1	-	112702562	112703119	112702562	112702693	112702998	112703119	3048	23	171			148	74	NA	NA	0.063		NA
3050	"ENSG00000115317.12"	"HTRA2"	chr2	+	74531338	74531702	74531338	74531371	74531596	74531702	3050	7	18			148	74	NA	NA	0.163		NA
3052	"ENSG00000125450.11"	"NUP85"	chr17	+	75234636	75235201	75234636	75234788	75235099	75235201	3052	55	10			148	74	NA	NA	0.733		NA
3053	"ENSG00000114742.14"	"WDR48"	chr3	+	39093873	39096664	39093873	39094066	39094647	39096664	3053	14	48			148	74	NA	NA	0.127		NA
3055	"ENSG00000101361.17"	"NOP56"	chr20	+	2657080	2658393	2657080	2657218	2657928	2658393	3055	19	19			148	74	NA	NA	0.333		NA
3056	"ENSG00000187147.18"	"RNF220"	chr1	+	44649882	44651723	44649882	44649957	44650703	44651723	3056	7	57			148	74	NA	NA	0.058		NA
3057	"ENSG00000116478.12"	"HDAC1"	chr1	+	32331675	32332242	32331675	32331806	32332089	32332242	3057	17	71			148	74	NA	NA	0.107		NA
3062	"ENSG00000143543.15"	"JTB"	chr1	-	153976692	153977013	153976692	153976775	153976975	153977013	3062	96	142			148	74	NA	NA	0.253		NA
3065	"ENSG00000160781.17"	"PAQR6"	chr1	-	156245781	156246250	156245781	156245987	156246122	156246250	3065	39	4			148	74	NA	NA	0.83		NA
3067	"ENSG00000133895.18"	"MEN1"	chr11	-	64805634	64806368	64805634	64805770	64806231	64806368	3067	7	5			148	74	NA	NA	0.412		NA
3070	"ENSG00000133895.18"	"MEN1"	chr11	-	64807551	64808099	64807551	64807680	64807995	64808099	3070	10	0			148	74	NA	NA	1.0		NA
3073	"ENSG00000148288.13"	"GBGT1"	chr9	-	133152952	133155312	133152952	133154242	133155177	133155312	3073	13	1			148	74	NA	NA	0.867		NA
3074	"ENSG00000148288.13"	"GBGT1"	chr9	-	133155900	133156065	133155900	133155936	133156014	133156065	3074	7	33			148	74	NA	NA	0.096		NA
3091	"ENSG00000136286.16"	"MYO1G"	chr7	-	44962969	44964162	44962969	44963124	44964048	44964162	3091	18	78			148	74	NA	NA	0.103		NA
3092	"ENSG00000136286.16"	"MYO1G"	chr7	-	44966072	44966838	44966072	44966280	44966671	44966838	3092	34	71			148	74	NA	NA	0.193		NA
3093	"ENSG00000136286.16"	"MYO1G"	chr7	-	44968522	44969875	44968522	44969483	44969704	44969875	3093	16	104			148	74	NA	NA	0.071		NA
3094	"ENSG00000136286.16"	"MYO1G"	chr7	-	44972114	44975227	44972114	44972225	44975173	44975227	3094	9	89			148	74	NA	NA	0.048		NA
3095	"ENSG00000136286.16"	"MYO1G"	chr7	-	44972114	44975227	44972114	44972274	44975173	44975227	3095	10	0			148	74	NA	NA	1.0		NA
3097	"ENSG00000129566.13"	"TEP1"	chr14	-	20365666	20368559	20365666	20367103	20367907	20368559	3097	16	1			148	74	NA	NA	0.889		NA
3098	"ENSG00000129566.13"	"TEP1"	chr14	-	20377279	20377492	20377279	20377358	20377424	20377492	3098	31	0			140	74	NA	NA	1.0		NA
3100	"ENSG00000070423.18"	"RNF126"	chr19	-	648881	649748	648881	648975	649678	649748	3100	5	46			148	74	NA	NA	0.052		NA
3102	"ENSG00000141959.17"	"PFKL"	chr21	+	44313912	44316339	44313912	44314021	44316243	44316339	3102	25	86			148	74	NA	NA	0.127		NA
3103	"ENSG00000141959.17"	"PFKL"	chr21	+	44319350	44320147	44319350	44319415	44320083	44320147	3103	190	125			148	74	NA	NA	0.432		NA
3104	"ENSG00000141959.17"	"PFKL"	chr21	+	44319350	44321875	44319350	44320147	44321728	44321875	3104	21	144			148	74	NA	NA	0.068		NA
3106	"ENSG00000166398.14"	"GARRE1"	chr19	+	34299678	34300968	34299678	34299923	34300754	34300968	3106	32	1			148	74	NA	NA	0.941		NA
3108	"ENSG00000065911.13"	"MTHFD2"	chr2	+	74201381	74205889	74201381	74201479	74205704	74205889	3108	2	24			148	74	NA	NA	0.04		NA
3112	"ENSG00000004455.17"	"AK2"	chr1	-	33007985	33013402	33007985	33010833	33013206	33013402	3112	9	65			148	74	NA	NA	0.065		NA
3113	"ENSG00000004455.17"	"AK2"	chr1	-	33012073	33013402	33012073	33012122	33013206	33013402	3113	10	1			148	74	NA	NA	0.833		NA
3114	"ENSG00000239569.4"	"KMT2E-AS1"	chr7	-	105013280	105014086	105013280	105013726	105013880	105014086	3114	37	0			148	74	NA	NA	1.0		NA
3115	"ENSG00000239569.4"	"KMT2E-AS1"	chr7	-	105013280	105014093	105013280	105013762	105013880	105014093	3115	35	0			148	74	NA	NA	1.0		NA
3116	"ENSG00000213983.12"	"AP1G2"	chr14	-	23561511	23562415	23561511	23561635	23561961	23562415	3116	12	30			148	74	NA	NA	0.167		NA
3117	"ENSG00000213983.12"	"AP1G2"	chr14	-	23561961	23562415	23561961	23562066	23562287	23562415	3117	24	27			148	74	NA	NA	0.308		NA
3118	"ENSG00000213983.12"	"AP1G2"	chr14	-	23562503	23563638	23562503	23562593	23563379	23563638	3118	17	21			148	74	NA	NA	0.288		NA
3119	"ENSG00000213983.12"	"AP1G2"	chr14	-	23563379	23563638	23563379	23563502	23563583	23563638	3119	23	9			148	74	NA	NA	0.561		NA
3121	"ENSG00000213983.12"	"AP1G2"	chr14	-	23563583	23563856	23563583	23563638	23563715	23563856	3121	6	53			148	74	NA	NA	0.054		NA
3122	"ENSG00000213983.12"	"AP1G2"	chr14	-	23563715	23564221	23563715	23563856	23564045	23564221	3122	27	27			148	74	NA	NA	0.333		NA
3123	"ENSG00000213983.12"	"AP1G2"	chr14	-	23565605	23566160	23565605	23565701	23565815	23566160	3123	20	36			148	74	NA	NA	0.217		NA
3124	"ENSG00000213983.12"	"AP1G2"	chr14	-	23565605	23566160	23565605	23565701	23566063	23566160	3124	33	2			148	74	NA	NA	0.892		NA
3125	"ENSG00000213983.12"	"AP1G2"	chr14	-	23565815	23566160	23565815	23565892	23566063	23566160	3125	39	26			148	74	NA	NA	0.429		NA
3126	"ENSG00000152291.15"	"TGOLN2"	chr2	-	85326507	85327685	85326507	85326804	85326978	85327685	3126	254	22			148	74	NA	NA	0.852		NA
3127	"ENSG00000138385.16"	"SSB"	chr2	+	169808476	169808902	169808476	169808553	169808859	169808902	3127	11	53			148	74	NA	NA	0.094		NA
3128	"ENSG00000158850.15"	"B4GALT3"	chr1	-	161173604	161174049	161173604	161173727	161173858	161174049	3128	51	32			148	74	NA	NA	0.443		NA
3129	"ENSG00000158850.15"	"B4GALT3"	chr1	-	161176433	161177106	161176433	161176579	161176911	161177106	3129	39	1			148	74	NA	NA	0.951		NA
3130	"ENSG00000077549.19"	"CAPZB"	chr1	-	19344357	19345252	19344357	19344434	19345186	19345252	3130	29	185			148	74	NA	NA	0.073		NA
3134	"ENSG00000105393.16"	"BABAM1"	chr19	+	17268793	17269091	17268793	17268938	17269041	17269091	3134	146	0			148	74	NA	NA	1.0		NA
