ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
1788	"ENSG00000163755.9"	"HPS3"	chr3	+	149163841	149163949	149167064	149167240	149162689	149162878	149167888	149167983	1788	33	9			148	148	NA	NA	0.786		NA
1792	"ENSG00000162664.17"	"ZNF326"	chr1	+	90020791	90020922	90022249	90022345	90018684	90018784	90027353	90028226	1792	56	29			148	148	NA	NA	0.659		NA
1796	"ENSG00000215788.11"	"TNFRSF25"	chr1	-	6462628	6462663	6462862	6462956	6461993	6462174	6463071	6463127	1796	2	18			148	109	NA	NA	0.076		NA
1797	"ENSG00000215788.11"	"TNFRSF25"	chr1	-	6462628	6462663	6462862	6462970	6461993	6462174	6463071	6463127	1797	5	18			148	109	NA	NA	0.17		NA
1798	"ENSG00000215788.11"	"TNFRSF25"	chr1	-	6462628	6462663	6462862	6462970	6461993	6462174	6464374	6464453	1798	7	45			148	109	NA	NA	0.103		NA
1799	"ENSG00000215788.11"	"TNFRSF25"	chr1	-	6462628	6462663	6462862	6463127	6461993	6462174	6464374	6464453	1799	2	45			148	109	NA	NA	0.032		NA
1800	"ENSG00000215788.11"	"TNFRSF25"	chr1	-	6462628	6462663	6462862	6463147	6461993	6462174	6464374	6464453	1800	1	45			148	109	NA	NA	0.016		NA
1801	"ENSG00000215788.11"	"TNFRSF25"	chr1	-	6462628	6462663	6464551	6464719	6461993	6462174	6465439	6465560	1801	3	17			148	109	NA	NA	0.115		NA
1802	"ENSG00000215788.11"	"TNFRSF25"	chr1	-	6462628	6462666	6462862	6462956	6461993	6462174	6463071	6463127	1802	2	18			148	112	NA	NA	0.078		NA
1803	"ENSG00000215788.11"	"TNFRSF25"	chr1	-	6462628	6462666	6462862	6462970	6461993	6462174	6463071	6463127	1803	5	18			148	112	NA	NA	0.174		NA
1804	"ENSG00000215788.11"	"TNFRSF25"	chr1	-	6462628	6462666	6462862	6462970	6461993	6462174	6464374	6464453	1804	7	18			148	112	NA	NA	0.227		NA
1805	"ENSG00000215788.11"	"TNFRSF25"	chr1	-	6462628	6462666	6462862	6463127	6461993	6462174	6464374	6464453	1805	2	18			148	112	NA	NA	0.078		NA
1806	"ENSG00000215788.11"	"TNFRSF25"	chr1	-	6462628	6462666	6462862	6463147	6461993	6462174	6464374	6464453	1806	1	18			148	112	NA	NA	0.04		NA
1807	"ENSG00000215788.11"	"TNFRSF25"	chr1	-	6462862	6462956	6463071	6463127	6462628	6462666	6464374	6464453	1807	2	29			130	148	NA	NA	0.073		NA
1808	"ENSG00000215788.11"	"TNFRSF25"	chr1	-	6462862	6462970	6463071	6463127	6462628	6462666	6464374	6464453	1808	2	34			130	148	NA	NA	0.063		NA
1809	"ENSG00000018510.18"	"AGPS"	chr2	+	177499617	177499730	177505505	177505575	177497688	177497765	177507969	177508031	1809	34	28			148	144	NA	NA	0.542		NA
1810	"ENSG00000109572.15"	"CLCN3"	chr4	+	169692113	169692320	169695611	169695692	169690529	169690652	169697188	169697734	1810	9	14			148	148	NA	NA	0.391		NA
1811	"ENSG00000038219.13"	"BOD1L1"	chr4	-	13595859	13595944	13597103	13597168	13591922	13591966	13598945	13605084	1811	45	18			139	148	NA	NA	0.727		NA
1812	"ENSG00000198815.9"	"FOXJ3"	chr1	-	42194889	42195064	42199101	42199230	42191302	42191719	42227882	42227966	1812	26	128			148	148	NA	NA	0.169		NA
1813	"ENSG00000198815.9"	"FOXJ3"	chr1	-	42194889	42195064	42205761	42205863	42191302	42191719	42227882	42227966	1813	79	128			148	148	NA	NA	0.382		NA
1814	"ENSG00000198815.9"	"FOXJ3"	chr1	-	42199101	42199230	42205761	42205863	42191302	42191719	42227882	42227966	1814	79	26			148	148	NA	NA	0.752		NA
1815	"ENSG00000172456.18"	"FGGY"	chr1	+	59339957	59340069	59346246	59346398	59321535	59321750	59378748	59378837	1815	9	7			148	148	NA	NA	0.563		NA
1816	"ENSG00000172456.18"	"FGGY"	chr1	+	59339957	59340069	59378748	59378837	59321535	59321750	59456960	59457076	1816	9	14			148	148	NA	NA	0.391		NA
1817	"ENSG00000123983.15"	"ACSL3"	chr2	+	222892263	222892301	222900673	222900780	222887829	222887888	222908732	222909150	1817	0	50			112	148	NA	NA	0.0		NA
1818	"ENSG00000123983.15"	"ACSL3"	chr2	+	222927016	222927189	222928861	222928936	222924455	222924595	222930620	222930812	1818	12	74			148	148	NA	NA	0.14		NA
1819	"ENSG00000089280.19"	"FUS"	chr16	+	31188324	31188357	31189122	31189226	31184938	31185179	31189664	31189794	1819	7	224			107	148	NA	NA	0.041		NA
1820	"ENSG00000089280.19"	"FUS"	chr16	+	31189119	31189226	31189664	31189794	31188324	31188357	31190039	31190141	1820	8	275			148	148	NA	NA	0.028		NA
1821	"ENSG00000089280.19"	"FUS"	chr16	+	31189122	31189226	31189664	31189794	31184938	31188357	31190039	31190141	1821	118	275			148	148	NA	NA	0.3		NA
1823	"ENSG00000119820.11"	"YIPF4"	chr2	+	32292176	32292348	32298233	32298311	32290482	32290636	32301381	32301495	1823	41	15			148	148	NA	NA	0.732		NA
1827	"ENSG00000170571.12"	"EMB"	chr5	-	50405724	50405852	50410876	50410965	50403177	50403454	50411196	50411221	1827	477	303			148	148	NA	NA	0.612		NA
1828	"ENSG00000026751.17"	"SLAMF7"	chr1	+	160748193	160748514	160749820	160750093	160739056	160739356	160751344	160751448	1828	20	5			148	148	NA	NA	0.8		NA
1829	"ENSG00000026751.17"	"SLAMF7"	chr1	+	160748193	160748514	160749820	160750093	160739056	160739356	160752185	160752248	1829	20	7			148	148	NA	NA	0.741		NA
1830	"ENSG00000026751.17"	"SLAMF7"	chr1	+	160750303	160750423	160751344	160751448	160749820	160750093	160752185	160752248	1830	35	16			148	148	NA	NA	0.686		NA
1832	"ENSG00000214021.17"	"TTLL3"	chr3	+	9813247	9813345	9816073	9816202	9812942	9813111	9817644	9817759	1832	83	20			148	148	NA	NA	0.806		NA
1833	"ENSG00000214021.17"	"TTLL3"	chr3	+	9816073	9816202	9817644	9818920	9813247	9813345	9820545	9820741	1833	22	39			148	148	NA	NA	0.361		NA
1834	"ENSG00000185753.13"	"CXorf38"	chrX	-	40639008	40639128	40647006	40647141	40637006	40637156	40647304	40647561	1834	25	59			148	148	NA	NA	0.298		NA
1845	"ENSG00000159459.12"	"UBR1"	chr15	-	42983896	42983993	42984886	42984942	42977879	42977947	42988818	42988967	1845	14	22			130	148	NA	NA	0.42		NA
1846	"ENSG00000159459.12"	"UBR1"	chr15	-	43038170	43038232	43043214	43043395	43037772	43037883	43047160	43047289	1846	72	50			148	136	NA	NA	0.57		NA
1847	"ENSG00000159459.12"	"UBR1"	chr15	-	43048391	43048491	43054741	43054899	43047160	43047289	43056343	43056442	1847	68	49			148	148	NA	NA	0.581		NA
1848	"ENSG00000057935.14"	"MTA3"	chr2	+	42579106	42579200	42609457	42609584	42570436	42570504	42640172	42640236	1848	29	22			148	148	NA	NA	0.569		NA
1849	"ENSG00000057935.14"	"MTA3"	chr2	+	42609457	42609584	42640172	42640236	42579106	42579200	42644126	42644244	1849	28	36			148	138	NA	NA	0.42		NA
1850	"ENSG00000057935.14"	"MTA3"	chr2	+	42697775	42697834	42704196	42704318	42695764	42695839	42707902	42708054	1850	33	27			133	148	NA	NA	0.576		NA
1851	"ENSG00000163798.13"	"SLC4A1AP"	chr2	+	27677737	27677924	27682247	27682359	27677294	27677364	27685036	27685277	1851	51	20			148	148	NA	NA	0.718		NA
1852	"ENSG00000115207.14"	"GTF3C2"	chr2	-	27335597	27335706	27335916	27336028	27333973	27333999	27336197	27336425	1852	24	27			148	148	NA	NA	0.471		NA
1853	"ENSG00000115204.15"	"MPV17"	chr2	-	27312993	27313074	27317077	27317234	27312679	27312772	27322447	27322522	1853	6	14			148	148	NA	NA	0.3		NA
1854	"ENSG00000115204.15"	"MPV17"	chr2	-	27312993	27313109	27317077	27317234	27312679	27312772	27322447	27322522	1854	6	17			148	148	NA	NA	0.261		NA
1855	"ENSG00000115204.15"	"MPV17"	chr2	-	27312993	27313154	27317077	27317234	27312679	27312772	27322447	27322522	1855	6	14			148	148	NA	NA	0.3		NA
1856	"ENSG00000123600.21"	"METTL8"	chr2	-	171326041	171326148	171337452	171337502	171325840	171325906	171339183	171339256	1856	14	14			124	148	NA	NA	0.544		NA
1857	"ENSG00000155903.14"	"RASA2"	chr3	+	141529707	141529802	141540532	141540609	141516327	141516431	141553856	141553940	1857	140	115			148	148	NA	NA	0.549		NA
1858	"ENSG00000155903.14"	"RASA2"	chr3	+	141540532	141540609	141553856	141553940	141529707	141529802	141555839	141555912	1858	139	66			148	148	NA	NA	0.678		NA
1859	"ENSG00000155903.14"	"RASA2"	chr3	+	141553856	141553940	141555839	141555912	141540532	141540609	141558885	141558962	1859	116	160			148	147	NA	NA	0.419		NA
1860	"ENSG00000155903.14"	"RASA2"	chr3	+	141581099	141581177	141586024	141586098	141580367	141580451	141586645	141586752	1860	126	132			148	148	NA	NA	0.488		NA
1861	"ENSG00000155903.14"	"RASA2"	chr3	+	141581099	141581177	141586645	141586752	141580367	141580451	141607677	141607760	1861	124	83			148	148	NA	NA	0.599		NA
1862	"ENSG00000155903.14"	"RASA2"	chr3	+	141609419	141609523	141609876	141610066	141608488	141608697	141612282	141615344	1862	162	63			148	148	NA	NA	0.72		NA
1863	"ENSG00000119772.19"	"DNMT3A"	chr2	-	25236935	25237005	25239129	25239215	25235706	25235825	25240301	25240450	1863	53	66			148	144	NA	NA	0.439		NA
1864	"ENSG00000141506.15"	"PIK3R5"	chr17	-	8889972	8890126	8890737	8890912	8889138	8889222	8893585	8893655	1864	68	107			148	148	NA	NA	0.389		NA
1865	"ENSG00000167202.12"	"TBC1D2B"	chr15	-	78016545	78016739	78025258	78025497	78012822	78013317	78030006	78030170	1865	37	28			148	148	NA	NA	0.569		NA
1867	"ENSG00000182923.20"	"CEP63"	chr3	+	134546384	134546501	134547334	134547468	134546148	134546288	134549061	134549176	1867	0	10			148	148	NA	NA	0.0		NA
1868	"ENSG00000182923.20"	"CEP63"	chr3	+	134546384	134546501	134547334	134547472	134546148	134546288	134549061	134549176	1868	0	12			148	148	NA	NA	0.0		NA
1869	"ENSG00000182923.20"	"CEP63"	chr3	+	134558141	134558347	134559149	134559429	134551925	134552012	134561376	134561749	1869	8	3			148	148	NA	NA	0.727		NA
1870	"ENSG00000147526.20"	"TACC1"	chr8	+	38831124	38831177	38838469	38838546	38827167	38827375	38840223	38840267	1870	39	62			127	148	NA	NA	0.423		NA
1871	"ENSG00000147526.20"	"TACC1"	chr8	+	38836161	38836287	38840223	38840267	38831124	38831177	38842286	38842447	1871	78	54			148	118	NA	NA	0.535		NA
1872	"ENSG00000162961.14"	"DPY30"	chr2	-	31883385	31883462	31891991	31892134	31869847	31869952	31917925	31918037	1872	74	60			148	148	NA	NA	0.552		NA
1873	"ENSG00000170275.15"	"CRTAP"	chr3	+	33129938	33130067	33132554	33132700	33124407	33124579	33134181	33134265	1873	59	67			148	148	NA	NA	0.468		NA
1874	"ENSG00000170275.15"	"CRTAP"	chr3	+	33132554	33132700	33134181	33134265	33129938	33130067	33142394	33147773	1874	65	85			148	148	NA	NA	0.433		NA
1876	"ENSG00000119778.15"	"ATAD2B"	chr2	-	23754646	23754774	23757417	23758101	23754178	23754307	23762208	23762346	1876	24	20			148	148	NA	NA	0.545		NA
1877	"ENSG00000119778.15"	"ATAD2B"	chr2	-	23833918	23834078	23857414	23857503	23828848	23828939	23863380	23863555	1877	37	39			148	148	NA	NA	0.487		NA
1878	"ENSG00000280987.4"	"MATR3"	chr5	+	139317595	139317721	139318907	139319033	139317052	139317105	139319333	139319501	1878	609	408			148	148	NA	NA	0.599		NA
1879	"ENSG00000280987.4"	"MATR3"	chr5	+	139318907	139319033	139319333	139319501	139317595	139317721	139321897	139322029	1879	444	573			148	148	NA	NA	0.437		NA
1880	"ENSG00000076928.18"	"ARHGEF1"	chr19	+	41896376	41896482	41897314	41897326	41895348	41895486	41897945	41898113	1880	405	18			148	86	NA	NA	0.929		NA
1881	"ENSG00000076928.18"	"ARHGEF1"	chr19	+	41897314	41897326	41897945	41898113	41896376	41896482	41898441	41898587	1881	76	198			86	148	NA	NA	0.398		NA
1882	"ENSG00000076928.18"	"ARHGEF1"	chr19	+	41904948	41905036	41905174	41905261	41904215	41904383	41905759	41905827	1882	359	313			148	148	NA	NA	0.534		NA
1883	"ENSG00000197142.11"	"ACSL5"	chr10	+	112410462	112410495	112411455	112411529	112409506	112409685	112411901	112411979	1883	16	50			107	148	NA	NA	0.307		NA
1884	"ENSG00000197142.11"	"ACSL5"	chr10	+	112410583	112410635	112411455	112411529	112410462	112410495	112411901	112411979	1884	19	50			126	148	NA	NA	0.309		NA
1885	"ENSG00000108523.16"	"RNF167"	chr17	+	4942850	4942941	4943178	4943284	4942576	4942664	4943425	4943519	1885	79	79			148	148	NA	NA	0.5		NA
1887	"ENSG00000085719.13"	"CPNE3"	chr8	+	86532508	86532580	86537562	86537646	86531154	86531229	86540244	86540334	1887	49	50			146	148	NA	NA	0.498		NA
1893	"ENSG00000197872.11"	"CYRIA"	chr2	-	16562004	16562141	16563988	16564094	16561455	16561533	16565645	16565767	1893	41	48			148	148	NA	NA	0.461		NA
1894	"ENSG00000197872.11"	"CYRIA"	chr2	-	16588049	16588129	16622938	16623137	16565645	16565767	16623863	16624019	1894	10	33			148	148	NA	NA	0.233		NA
1895	"ENSG00000272886.6"	"DCP1A"	chr3	-	53304176	53304290	53312240	53312379	53292068	53292827	53319406	53319473	1895	116	57			148	148	NA	NA	0.671		NA
1896	"ENSG00000110934.13"	"BIN2"	chr12	-	51284715	51284780	51288107	51288188	51281037	51281528	51291590	51292344	1896	183	130			148	139	NA	NA	0.569		NA
1897	"ENSG00000110934.13"	"BIN2"	chr12	-	51284715	51284787	51288107	51288188	51281037	51281528	51291590	51292344	1897	183	142			148	146	NA	NA	0.56		NA
1910	"ENSG00000159733.14"	"ZFYVE28"	chr4	-	2320169	2320271	2335704	2335794	2304288	2305536	2337406	2337496	1910	34	18			148	148	NA	NA	0.654		NA
1911	"ENSG00000115758.13"	"ODC1"	chr2	-	10444094	10444267	10444473	10444647	10443701	10443836	10444930	10445049	1911	94	126			148	148	NA	NA	0.427		NA
1913	"ENSG00000143093.15"	"STRIP1"	chr1	+	110039394	110039515	110039823	110039937	110039171	110039306	110040634	110040703	1913	48	2			148	148	NA	NA	0.96		NA
1914	"ENSG00000143093.15"	"STRIP1"	chr1	+	110041535	110041642	110041733	110041861	110040634	110040703	110043087	110043270	1914	37	29			148	148	NA	NA	0.561		NA
1915	"ENSG00000114126.18"	"TFDP2"	chr3	-	141995019	141995141	142000251	142000354	141993537	141993585	142005440	142005544	1915	20	111			148	148	NA	NA	0.153		NA
1916	"ENSG00000001631.17"	"KRIT1"	chr7	-	92234448	92234592	92234807	92234923	92226525	92226682	92236412	92236542	1916	3	15			148	148	NA	NA	0.167		NA
1917	"ENSG00000001631.17"	"KRIT1"	chr7	-	92234448	92234592	92235402	92235605	92226525	92226682	92236412	92236542	1917	0	15			148	148	NA	NA	0.0		NA
1918	"ENSG00000001631.17"	"KRIT1"	chr7	-	92234448	92234592	92235402	92236542	92226525	92226682	92237666	92237759	1918	24	15			148	148	NA	NA	0.615		NA
1922	"ENSG00000143207.21"	"COP1"	chr1	-	176135009	176135086	176149005	176149074	176116623	176116681	176162868	176162988	1922	61	88			143	148	NA	NA	0.418		NA
1923	"ENSG00000143207.21"	"COP1"	chr1	-	176136487	176136547	176149005	176149074	176135009	176135086	176162868	176162988	1923	74	42			143	134	NA	NA	0.623		NA
1924	"ENSG00000276291.6"	"FRG1HP"	chr9	+	41007439	41007609	41008880	41009006	40994632	40994699	41011616	41011730	1924	11	26			148	148	NA	NA	0.297		NA
1925	"ENSG00000276291.6"	"FRG1HP"	chr9	+	41007439	41007609	41008919	41009006	40994632	40994699	41011616	41011730	1925	11	26			148	148	NA	NA	0.297		NA
1928	"ENSG00000135365.17"	"PHF21A"	chr11	-	45945839	45946003	45946075	45946098	45938156	45938312	45948885	45948946	1928	3	32			97	148	NA	NA	0.125		NA
1929	"ENSG00000139496.16"	"NUP58"	chr13	+	25312882	25313032	25313613	25313751	25307805	25307948	25315356	25315467	1929	1	37			148	148	NA	NA	0.026		NA
1930	"ENSG00000139496.16"	"NUP58"	chr13	+	25319325	25319350	25320529	25320595	25315356	25315467	25320918	25321093	1930	3	112			99	140	NA	NA	0.036		NA
1933	"ENSG00000143612.21"	"C1orf43"	chr1	-	154214456	154214574	154218715	154218785	154213892	154213946	154219835	154219937	1933	2	66			144	148	NA	NA	0.03		NA
1934	"ENSG00000105851.11"	"PIK3CG"	chr7	+	106883032	106883163	106884154	106884266	106882116	106882207	106886134	106886292	1934	44	51			148	148	NA	NA	0.463		NA
1935	"ENSG00000100503.26"	"NIN"	chr14	-	50772300	50772468	50772948	50773095	50771315	50771468	50776948	50777139	1935	171	152			148	148	NA	NA	0.529		NA
1938	"ENSG00000065413.20"	"ANKRD44"	chr2	-	196998906	196999052	197000418	197000502	196998336	196998419	197001752	197001840	1938	184	129			148	148	NA	NA	0.588		NA
1939	"ENSG00000065413.20"	"ANKRD44"	chr2	-	197122649	197122792	197125836	197126037	197121331	197121544	197136591	197136662	1939	155	168			148	148	NA	NA	0.48		NA
1940	"ENSG00000112159.12"	"MDN1"	chr6	-	89672546	89672702	89673235	89673462	89672199	89672363	89674103	89674589	1940	46	41			148	148	NA	NA	0.529		NA
1941	"ENSG00000112159.12"	"MDN1"	chr6	-	89676101	89676207	89677569	89677696	89675463	89675579	89678598	89678745	1941	60	29			148	148	NA	NA	0.674		NA
1942	"ENSG00000112159.12"	"MDN1"	chr6	-	89683830	89683904	89684875	89684985	89683131	89683330	89685826	89685973	1942	35	39			148	148	NA	NA	0.473		NA
1943	"ENSG00000112159.12"	"MDN1"	chr6	-	89684875	89684985	89685826	89685973	89683830	89683904	89686901	89687023	1943	41	47			148	148	NA	NA	0.466		NA
1944	"ENSG00000112159.12"	"MDN1"	chr6	-	89716649	89716809	89718365	89718627	89715652	89715769	89718766	89719030	1944	46	69			148	148	NA	NA	0.4		NA
1945	"ENSG00000112159.12"	"MDN1"	chr6	-	89750353	89750532	89751430	89751582	89749542	89749751	89753511	89753622	1945	55	37			148	148	NA	NA	0.598		NA
1946	"ENSG00000112159.12"	"MDN1"	chr6	-	89776599	89776695	89780211	89780293	89774620	89774733	89781398	89781592	1946	34	39			148	148	NA	NA	0.466		NA
1948	"ENSG00000021776.11"	"AQR"	chr15	-	34944287	34944428	34948263	34948384	34942011	34942080	34952884	34952920	1948	42	58			148	148	NA	NA	0.42		NA
1949	"ENSG00000121716.21"	"PILRB"	chr7	+	100353372	100353483	100353894	100354012	100353209	100353270	100355142	100355240	1949	54	71			148	148	NA	NA	0.432		NA
1950	"ENSG00000121716.21"	"PILRB"	chr7	+	100355142	100355240	100356749	100356883	100353209	100353270	100358219	100358366	1950	8	38			148	148	NA	NA	0.174		NA
1951	"ENSG00000125457.15"	"MIF4GD"	chr17	-	75267745	75267901	75268082	75268192	75267537	75267630	75270113	75270245	1951	18	48			148	148	NA	NA	0.273		NA
1952	"ENSG00000125457.15"	"MIF4GD"	chr17	-	75268082	75268192	75269346	75269448	75267745	75267901	75270113	75270245	1952	1	57			148	148	NA	NA	0.017		NA
1953	"ENSG00000125457.15"	"MIF4GD"	chr17	-	75268082	75268192	75269346	75269469	75267745	75267901	75270113	75270245	1953	4	57			148	148	NA	NA	0.066		NA
1954	"ENSG00000155729.13"	"KCTD18"	chr2	-	200497752	200497847	200498890	200499084	200493225	200493274	200504769	200504959	1954	11	25			148	148	NA	NA	0.306		NA
1958	"ENSG00000162852.14"	"CNST"	chr1	+	246641748	246641770	246641940	246642037	246633923	246634587	246647138	246648235	1958	16	66			96	148	NA	NA	0.272		NA
1960	"ENSG00000088970.16"	"KIZ"	chr20	+	21145564	21145654	21161870	21162507	21132096	21132159	21162849	21163159	1960	1	23			148	148	NA	NA	0.042		NA
1962	"ENSG00000240344.9"	"PPIL3"	chr2	-	200882341	200882382	200885261	200885367	200881420	200881488	200885697	200885772	1962	7	7			148	115	NA	NA	0.437		NA
1963	"ENSG00000240344.9"	"PPIL3"	chr2	-	200882341	200882435	200885261	200885343	200881420	200881488	200885697	200885772	1963	1	33			148	148	NA	NA	0.029		NA
1964	"ENSG00000240344.9"	"PPIL3"	chr2	-	200882341	200882435	200885261	200885367	200881420	200881488	200885697	200885772	1964	7	33			148	148	NA	NA	0.175		NA
1972	"ENSG00000121749.16"	"TBC1D15"	chr12	+	71880468	71880607	71884810	71885021	71872928	71873003	71893221	71893324	1972	55	76			148	148	NA	NA	0.42		NA
1973	"ENSG00000233355.7"	"CHRM3-AS2"	chr1	-	239706321	239706496	239707533	239707760	239703891	239705715	239714176	239714264	1973	50	27			148	148	NA	NA	0.649		NA
1978	"ENSG00000134313.17"	"KIDINS220"	chr2	-	8740151	8740184	8747886	8748000	8736867	8736999	8750111	8750335	1978	34	0			148	107	NA	NA	1.0		NA
1979	"ENSG00000113615.13"	"SEC24A"	chr5	+	134674614	134674775	134675044	134675217	134671808	134671886	134676022	134676125	1979	11	30			148	148	NA	NA	0.268		NA
1980	"ENSG00000113615.13"	"SEC24A"	chr5	+	134675044	134675217	134676022	134676125	134674614	134674775	134679601	134679728	1980	26	44			148	148	NA	NA	0.371		NA
1981	"ENSG00000102445.20"	"RUBCNL"	chr13	-	46371940	46372597	46377889	46378005	46368732	46368815	46387676	46387879	1981	1	29			148	148	NA	NA	0.033		NA
1982	"ENSG00000170540.15"	"ARL6IP1"	chr16	-	18795463	18795581	18797924	18798044	18794598	18794683	18798700	18798834	1982	124	194			148	148	NA	NA	0.39		NA
1983	"ENSG00000153827.14"	"TRIP12"	chr2	-	229787504	229787661	229788797	229788940	229785756	229785855	229789610	229789762	1983	111	95			148	148	NA	NA	0.539		NA
1984	"ENSG00000153827.14"	"TRIP12"	chr2	-	229788797	229788940	229789610	229789762	229787504	229787661	229791123	229791251	1984	110	81			148	148	NA	NA	0.576		NA
1987	"ENSG00000070061.16"	"ELP1"	chr9	-	108919252	108919349	108922841	108922927	108917546	108917670	108926522	108926603	1987	27	1			148	148	NA	NA	0.964		NA
1988	"ENSG00000112282.18"	"MED23"	chr6	-	131615323	131615341	131615906	131616002	131610045	131610246	131618406	131618519	1988	24	4			148	92	NA	NA	0.789		NA
1990	"ENSG00000114786.16"	"ABHD14A-ACY1"	chr3	+	51984046	51984158	51985206	51985271	51978258	51978374	51985360	51985465	1990	0	11			148	139	NA	NA	0.0		NA
1991	"ENSG00000114786.16"	"ABHD14A-ACY1"	chr3	+	51984060	51984158	51985206	51985271	51978258	51978374	51985360	51985465	1991	0	11			148	139	NA	NA	0.0		NA
1994	"ENSG00000163346.17"	"PBXIP1"	chr1	-	154947416	154947548	154947641	154947712	154945571	154946803	154947981	154948005	1994	108	137			145	148	NA	NA	0.446		NA
1995	"ENSG00000205189.12"	"ZBTB10"	chr8	+	80499493	80500382	80513909	80514008	80486212	80487782	80518402	80518438	1995	353	388			148	148	NA	NA	0.476		NA
1996	"ENSG00000115484.15"	"CCT4"	chr2	-	61876919	61877052	61878868	61879011	61876094	61876234	61880285	61880394	1996	160	88			148	148	NA	NA	0.645		NA
1997	"ENSG00000115484.15"	"CCT4"	chr2	-	61880285	61880394	61883458	61883548	61878868	61879011	61885019	61885072	1997	78	148			148	148	NA	NA	0.345		NA
1998	"ENSG00000172239.14"	"PAIP1"	chr5	-	43536818	43536944	43538923	43539035	43535533	43535640	43543003	43543116	1998	80	89			148	148	NA	NA	0.473		NA
1999	"ENSG00000172239.14"	"PAIP1"	chr5	-	43538923	43539035	43543003	43543116	43536818	43536944	43547727	43547913	1999	112	97			148	148	NA	NA	0.536		NA
2000	"ENSG00000172239.14"	"PAIP1"	chr5	-	43543003	43543116	43547727	43547913	43538923	43539035	43555829	43555999	2000	92	85			148	148	NA	NA	0.52		NA
2007	"ENSG00000135968.22"	"GCC2"	chr2	+	108451027	108451112	108452398	108452466	108449632	108449689	108468979	108469084	2007	8	36			148	142	NA	NA	0.176		NA
2008	"ENSG00000135968.22"	"GCC2"	chr2	+	108486510	108486648	108487698	108487820	108485830	108485908	108489837	108490014	2008	56	14			148	148	NA	NA	0.8		NA
2009	"ENSG00000132199.20"	"ENOSF1"	chr18	-	677742	677872	678695	678737	677344	677444	683245	683380	2009	19	22			116	148	NA	NA	0.524		NA
2010	"ENSG00000132199.20"	"ENOSF1"	chr18	-	691067	691106	691203	691276	690548	690631	693881	693908	2010	7	6			147	113	NA	NA	0.473		NA
2011	"ENSG00000196126.11"	"HLA-DRB1"	chr6	-	32580246	32580270	32580745	32580856	32578768	32579104	32581556	32581838	2011	411	235			148	98	NA	NA	0.537		NA
2012	"ENSG00000196126.11"	"HLA-DRB1"	chr6	-	32580745	32580856	32581556	32581838	32580246	32580270	32584108	32584378	2012	301	543			148	148	NA	NA	0.357		NA
2013	"ENSG00000154358.23"	"OBSCN"	chr1	+	228219323	228219599	228224458	228224734	228217012	228217288	228243182	228243458	2013	15	13			148	148	NA	NA	0.536		NA
2014	"ENSG00000154358.23"	"OBSCN"	chr1	+	228299258	228299522	228299881	228300145	228298453	228298717	228303674	228303938	2014	2	10			148	148	NA	NA	0.167		NA
2016	"ENSG00000115956.10"	"PLEK"	chr2	+	68382541	68382633	68386501	68386686	68380722	68380904	68388386	68388491	2016	134	147			148	148	NA	NA	0.477		NA
2017	"ENSG00000115956.10"	"PLEK"	chr2	+	68386501	68386686	68388386	68388491	68382541	68382633	68393161	68393245	2017	126	138			148	148	NA	NA	0.477		NA
2018	"ENSG00000116127.20"	"ALMS1"	chr2	+	73534823	73534949	73550266	73550437	73519774	73520016	73557219	73557354	2018	25	20			148	148	NA	NA	0.556		NA
2019	"ENSG00000116127.20"	"ALMS1"	chr2	+	73599243	73599367	73599400	73599521	73572261	73573424	73600677	73600881	2019	5	10			148	148	NA	NA	0.333		NA
2023	"ENSG00000065060.18"	"UHRF1BP1"	chr6	+	34835293	34835464	34836155	34836348	34834720	34834861	34855616	34855703	2023	19	18			148	148	NA	NA	0.514		NA
2024	"ENSG00000065060.18"	"UHRF1BP1"	chr6	+	34836155	34836348	34855616	34855703	34835293	34835464	34856238	34856409	2024	28	18			148	148	NA	NA	0.609		NA
2025	"ENSG00000187862.13"	"TTC24"	chr1	+	156583337	156583450	156583799	156583895	156583041	156583170	156584876	156584974	2025	6	8			148	148	NA	NA	0.429		NA
2026	"ENSG00000065615.14"	"CYB5R4"	chr6	+	83893521	83893622	83909008	83909090	83864174	83864328	83914415	83914448	2026	71	34			148	148	NA	NA	0.676		NA
2027	"ENSG00000065615.14"	"CYB5R4"	chr6	+	83909008	83909090	83914415	83914448	83893521	83893622	83918004	83918065	2027	45	12			148	107	NA	NA	0.731		NA
2028	"ENSG00000171466.10"	"ZNF562"	chr19	-	9658008	9658135	9659378	9659467	9656546	9656653	9660719	9660874	2028	11	34			148	148	NA	NA	0.244		NA
2029	"ENSG00000135486.19"	"HNRNPA1"	chr12	+	54284517	54284601	54285950	54286112	54284257	54284317	54286661	54286732	2029	7	4			148	148	NA	NA	0.636		NA
2030	"ENSG00000135486.19"	"HNRNPA1"	chr12	+	54284517	54284601	54285973	54286112	54284257	54284317	54286661	54286732	2030	7	4			148	148	NA	NA	0.636		NA
